EH_ID,OD
LM_0352,1.432
LM_0354,0.582
LM_0356,0.535833333333333
LM_0358,0.166
LM_0361,0.549
LM_0364,1.236
LM_0367,1.64916666666667
LM_0353,1.14266666666667
LM_0355,0.6355
LM_0357,0.384166666666667
LM_0359,0.624666666666667
LM_0363,0.409166666666667
LM_0365,2.17333333333333
