EH_ID,Target,Value,Quality,Call
AA0260,IDO1,999,0,Flag
AA0452,IDO1,18.3705026678634,1,Pass
AA0306,IDO1,10.2290450882581,0.678025152779612,Pass
AA0451,IDO1,25.3365231556994,0.954878129040185,Pass
AA0317,IDO1,23.2014309770383,1,Pass
AA0447,IDO1,17.9208009165875,1,Pass
AA0260,IDO1,999,0,Flag
AA0452,IDO1,16.5602886345791,0.946592145004387,Pass
AA0306,IDO1,14.4987603111432,0.597866867178424,Flag
AA0451,IDO1,23.4289919846617,0.916717669564036,Pass
AA0317,IDO1,21.031689437912,1,Pass
AA0447,IDO1,10.9502865263314,0.919376252590387,Pass
AA0449,IDO1,12.4884950736122,0.617922518643223,Flag
AA0506,IDO1,18.7543455977593,1,Pass
AA0348,IDO1,19.7311378310052,1,Pass
AA0468,IDO1,14.7769123125222,1,Pass
AA0527,IDO1,19.1173602506957,0.997245352872499,Pass
AA0466,IDO1,17.5084364810886,1,Pass
AA0449,IDO1,18.5580857518309,0.708683982490322,Pass
AA0506,IDO1,17.2113268814794,1,Pass
AA0348,IDO1,20.4293389561163,0.802068828377447,Pass
AA0468,IDO1,13.880004898589,0.925387498477919,Pass
AA0527,IDO1,13.9886538167182,1,Pass
AA0466,IDO1,11.6624569241497,0.529609066321867,Flag
AA0368,IDO1,20.4968933582224,0.92102234265682,Pass
AA0821,IDO1,9.75763088634896,0.960938566698642,Pass
AA0372,IDO1,10.5418161515033,0.798742278440568,Pass
AA0820,IDO1,8.90558356772806,0.785242103805117,Pass
AA0251,IDO1,10.5186867521873,0.950791893961194,Pass
AA0839,IDO1,13.5361187764465,0.99615307052468,Pass
AA0368,IDO1,20.3239992133938,0.816767818824388,Pass
AA0821,IDO1,17.221239204302,0,Flag
AA0372,IDO1,9.99573763005981,0.754651351388561,Pass
AA0820,IDO1,9.49657298339273,0.366257144473762,Flag
AA0251,IDO1,21.3442199294833,0.715221299006261,Pass
AA0839,IDO1,22.2078743262636,0.807085892196768,Pass
AA0298,PRF1,26.2818772140533,1,Pass
AA0338,PRF1,25.5148651772785,1,Pass
AA0301,PRF1,999,0,Flag
AA0550,PRF1,999,0,Flag
AA0303,PRF1,999,0,Flag
AA0395,PRF1,27.59322681152,0,Flag
AA0298,PRF1,22.5049662312867,1,Pass
AA0338,PRF1,28.2639089201461,0,Flag
AA0301,PRF1,27.921331732147,0.981105714281734,Pass
AA0550,PRF1,27.5571420540859,0.633593912106472,Flag
AA0303,PRF1,25.5368469026504,1,Pass
AA0395,PRF1,24.3869085840182,1,Pass
AA0319,PRF1,999,0,Flag
AA0793,PRF1,999,0,Flag
AA0320,PRF1,25.3780337772369,1,Pass
AA0620,PRF1,21.5972458090742,1,Pass
AA0323,PRF1,23.3120600117203,1,Pass
AA0782,PRF1,25.6438678940719,0.71622213282973,Pass
AA0319,PRF1,999,0,Flag
AA0793,PRF1,27.9718997663104,0.729159259206173,Pass
AA0320,PRF1,24.8475806691908,1,Pass
AA0620,PRF1,21.1976588787735,1,Pass
AA0323,PRF1,22.073827760377,1,Pass
AA0782,PRF1,28.5230037256372,0,Flag
AA0332,PRF1,999,0,Flag
AA0537,PRF1,999,0,Flag
AA0334,PRF1,26.2775739425603,0.933073391684174,Pass
AA0536,PRF1,999,0,Flag
AA0336,PRF1,999,0,Flag
AA0551,PRF1,999,0,Flag
AA0332,PRF1,25.3309777736884,1,Pass
AA0537,PRF1,24.4742751511673,0.575899927842151,Flag
AA0334,PRF1,26.1349497764983,0.868250647750536,Pass
AA0536,PRF1,999,0,Flag
AA0336,PRF1,27.186163139237,0.795923612389622,Pass
AA0551,PRF1,999,0,Flag
AA0396,PRF1,999,0,Flag
AA0546,PRF1,999,0,Flag
AA0397,PRF1,999,0,Flag
AA0538,PRF1,25.3888004464225,1,Pass
AA0400,PRF1,999,0,Flag
AA0553,PRF1,28.2024132603134,0,Flag
AA0396,PRF1,26.434730284227,1,Pass
AA0546,PRF1,27.2270592820673,0.895600879620486,Pass
AA0397,PRF1,999,0,Flag
AA0538,PRF1,27.726749943955,0.874384190719288,Pass
AA0400,PRF1,24.0309543061025,1,Pass
AA0553,PRF1,24.7503387454402,0.87999410677608,Pass
AA0539,PRF1,999,0,Flag
AA0431,PRF1,26.9319403567885,0.994347068713488,Pass
AA0794,PRF1,22.9220391124631,1,Pass
AA0429,PRF1,23.0886639101501,1,Pass
AA0549,PRF1,26.9213094108594,0.985523293133755,Pass
AA0428,PRF1,23.5725883430621,1,Pass
AA0539,PRF1,27.28671063063,0,Flag
AA0431,PRF1,22.2831140641207,1,Pass
AA0794,PRF1,22.7535061784046,1,Pass
AA0429,PRF1,23.1547697810218,0.993905586581474,Pass
AA0549,PRF1,24.1528422357618,0.970632583013285,Pass
AA0428,PRF1,22.2571983716144,1,Pass
AA0260,PRF1,999,0,Flag
AA0452,PRF1,999,0,Flag
AA0306,PRF1,999,0,Flag
AA0451,PRF1,999,0,Flag
AA0317,PRF1,999,0,Flag
AA0447,PRF1,999,0,Flag
AA0260,PRF1,999,0,Flag
AA0452,PRF1,999,0,Flag
AA0306,PRF1,22.6947963650105,0.910356452086256,Pass
AA0451,PRF1,999,0,Flag
AA0317,PRF1,999,0,Flag
AA0447,PRF1,27.8120086621262,0,Flag
AA0449,PRF1,24.3906854226983,0.956884841468654,Pass
AA0506,PRF1,999,0,Flag
AA0348,PRF1,999,0,Flag
AA0468,PRF1,999,0,Flag
AA0527,PRF1,24.929649749814,1,Pass
AA0466,PRF1,999,0,Flag
AA0449,PRF1,23.1532652060542,0.982537571826035,Pass
AA0506,PRF1,999,0,Flag
AA0348,PRF1,999,0,Flag
AA0468,PRF1,999,0,Flag
AA0527,PRF1,23.4118820205039,1,Pass
AA0466,PRF1,24.5059791542471,1,Pass
AA0368,PRF1,26.7987329467038,0.894490517744699,Pass
AA0821,PRF1,25.0210778698037,1,Pass
AA0372,PRF1,23.468855315364,1,Pass
AA0820,PRF1,22.5513349068294,1,Pass
AA0251,PRF1,25.6861952613596,1,Pass
AA0839,PRF1,28.8986318429548,0,Flag
AA0368,PRF1,24.3172066066339,0.789537024430163,Pass
AA0821,PRF1,23.3040521624151,1,Pass
AA0372,PRF1,24.9199852352537,0.874238741334269,Pass
AA0820,PRF1,28.0106335137492,0,Flag
AA0251,PRF1,23.8188375524482,0.81549936813948,Pass
AA0839,PRF1,999,0,Flag
AA0298,RETNLB,999,0,Flag
AA0338,RETNLB,9.93133109604636,1,Pass
AA0301,RETNLB,10.2713350329709,1,Pass
AA0550,RETNLB,7.89685011532714,1,Pass
AA0303,RETNLB,18.1464411318415,1,Pass
AA0395,RETNLB,7.34422844801322,1,Pass
AA0298,RETNLB,18.2457740997436,0.926337299232635,Pass
AA0338,RETNLB,8.08912662328411,0.876037156336325,Pass
AA0301,RETNLB,8.77772692924131,1,Pass
AA0550,RETNLB,7.26787907328271,0.824505023571629,Pass
AA0303,RETNLB,14.5520819963646,1,Pass
AA0395,RETNLB,6.92753726703518,1,Pass
AA0319,RETNLB,999,0,Flag
AA0793,RETNLB,13.6710055492484,1,Pass
AA0320,RETNLB,10.7635743506166,1,Pass
AA0620,RETNLB,14.0094351698703,1,Pass
AA0323,RETNLB,9.78324920301289,1,Pass
AA0782,RETNLB,7.71240601916326,1,Pass
AA0319,RETNLB,23.4390861947441,1,Pass
AA0793,RETNLB,9.82128554023347,1,Pass
AA0320,RETNLB,10.4264042020145,1,Pass
AA0620,RETNLB,13.3241012810611,1,Pass
AA0323,RETNLB,8.39278477326079,1,Pass
AA0782,RETNLB,7.72015488093736,0.897416460927563,Pass
AA0332,RETNLB,20.18694103764,1,Pass
AA0537,RETNLB,12.967711016319,1,Pass
AA0334,RETNLB,12.3395338727405,1,Pass
AA0536,RETNLB,8.35940084528508,0.992956304773808,Pass
AA0336,RETNLB,11.3919957194353,1,Pass
AA0551,RETNLB,11.8590174468927,1,Pass
AA0332,RETNLB,15.5762309206662,1,Pass
AA0537,RETNLB,9.07637288891602,0.855987045738918,Pass
AA0334,RETNLB,11.7278398945989,1,Pass
AA0536,RETNLB,7.97571903096514,1,Pass
AA0336,RETNLB,10.368517138298,1,Pass
AA0551,RETNLB,11.4519331759012,1,Pass
AA0396,RETNLB,16.793759975399,1,Pass
AA0546,RETNLB,13.9305672325234,1,Pass
AA0397,RETNLB,19.3738035475125,1,Pass
AA0538,RETNLB,10.1350837315901,0.959983462034153,Pass
AA0400,RETNLB,20.0566879715616,1,Pass
AA0553,RETNLB,11.3359738503955,1,Pass
AA0396,RETNLB,12.3835045161049,1,Pass
AA0546,RETNLB,8.3123573923052,0.849427902939374,Pass
AA0397,RETNLB,17.7227224651505,1,Pass
AA0538,RETNLB,9.61895641427235,0.946353247554213,Pass
AA0400,RETNLB,18.9350441331471,1,Pass
AA0553,RETNLB,11.2876723711368,1,Pass
AA0539,RETNLB,10.6387896198034,1,Pass
AA0431,RETNLB,10.9973382168591,1,Pass
AA0794,RETNLB,8.51542839525307,1,Pass
AA0429,RETNLB,9.83691210006473,1,Pass
AA0549,RETNLB,10.5918352506889,1,Pass
AA0428,RETNLB,13.4082218179071,1,Pass
AA0539,RETNLB,9.99411299196941,1,Pass
AA0431,RETNLB,9.83453244718879,1,Pass
AA0794,RETNLB,7.99770086887931,1,Pass
AA0429,RETNLB,9.00324891335291,0.818103350669997,Pass
AA0549,RETNLB,8.1389839321132,0.772942521030886,Pass
AA0428,RETNLB,9.89696216414818,1,Pass
AA0260,RETNLB,999,0,Flag
AA0452,RETNLB,16.8863297044464,1,Pass
AA0306,RETNLB,8.65681074997626,1,Pass
AA0451,RETNLB,20.9187692781086,1,Pass
AA0317,RETNLB,25.8895976543116,1,Pass
AA0447,RETNLB,13.9416072013935,1,Pass
AA0260,RETNLB,999,0,Flag
AA0452,RETNLB,15.9900415363906,1,Pass
AA0306,RETNLB,7.96514831286708,0.959923929465905,Pass
AA0451,RETNLB,19.7456496593582,1,Pass
AA0317,RETNLB,19.3356903627961,1,Pass
AA0447,RETNLB,8.9284864644328,1,Pass
AA0449,RETNLB,7.53110494743556,1,Pass
AA0506,RETNLB,15.5224784202133,1,Pass
AA0348,RETNLB,10.2327007199679,1,Pass
AA0468,RETNLB,11.7106356579845,1,Pass
AA0527,RETNLB,17.0118870442284,1,Pass
AA0466,RETNLB,16.0608200167891,1,Pass
AA0449,RETNLB,7.1906258188233,0.70489846063804,Pass
AA0506,RETNLB,13.9997178634683,1,Pass
AA0348,RETNLB,9.34620484451137,1,Pass
AA0468,RETNLB,11.0331367517456,1,Pass
AA0527,RETNLB,12.5095919501388,1,Pass
AA0466,RETNLB,9.6248228354271,0.988729737656539,Pass
AA0368,RETNLB,6.88607373852614,0.778648581321622,Pass
AA0821,RETNLB,8.65089317755339,1,Pass
AA0372,RETNLB,8.9740343995024,1,Pass
AA0820,RETNLB,7.5345406937836,1,Pass
AA0251,RETNLB,9.54043785335188,1,Pass
AA0839,RETNLB,12.0088549361199,1,Pass
AA0368,RETNLB,11.5200177422904,0.701806584538964,Pass
AA0821,RETNLB,7.07338141611392,0.702736068075634,Pass
AA0372,RETNLB,7.79965650037711,1,Pass
AA0820,RETNLB,7.3076754912978,0.893731103756648,Pass
AA0251,RETNLB,6.0089387443971,0.525697814759263,Flag
AA0839,RETNLB,10.7485937094451,0.570561808046189,Flag
AA0298,GAPDH,12.2097723727116,1,Pass
AA0338,GAPDH,4.92391226548487,0.97463742182829,Pass
AA0301,GAPDH,4.9229795639728,0.974326521324268,Pass
AA0550,GAPDH,3.71120999299239,0.570403330997464,Flag
AA0303,GAPDH,7.32123818601476,1,Pass
AA0395,GAPDH,3.59237377838405,0.53079125946135,Flag
AA0298,GAPDH,9.39171298371651,1,Pass
AA0338,GAPDH,3.56781156486993,0.522603854956644,Flag
AA0301,GAPDH,3.83240524983843,0.610801749946142,Flag
AA0550,GAPDH,3.31730685361323,0.439102284537744,Flag
AA0303,GAPDH,4.59714775131343,0.865715917104478,Pass
AA0395,GAPDH,3.24774123254296,0.415913744180985,Flag
AA0319,GAPDH,15.0009847735,1,Pass
AA0793,GAPDH,8.4911441037079,1,Pass
AA0320,GAPDH,4.95540547368662,0.985135157895538,Pass
AA0620,GAPDH,6.37330272545879,1,Pass
AA0323,GAPDH,4.72834855652929,0.909449518843097,Pass
AA0782,GAPDH,3.42346104918592,0.474487016395306,Flag
AA0319,GAPDH,10.3254435574303,1,Pass
AA0793,GAPDH,5.38246612084027,1,Pass
AA0320,GAPDH,4.73600228177138,0.912000760590459,Pass
AA0620,GAPDH,5.89095176352794,1,Pass
AA0323,GAPDH,3.76659191272401,0.588863970908004,Flag
AA0782,GAPDH,3.18711578107472,0.395705260358238,Flag
AA0332,GAPDH,14.5590488716971,1,Pass
AA0537,GAPDH,7.33428362062505,1,Pass
AA0334,GAPDH,7.28959026518513,1,Pass
AA0536,GAPDH,3.79474709396357,0.59824903132119,Flag
AA0336,GAPDH,7.23788125895017,1,Pass
AA0551,GAPDH,6.77008531330597,1,Pass
AA0332,GAPDH,9.97888849856892,1,Pass
AA0537,GAPDH,4.76100383158834,0.920334610529446,Pass
AA0334,GAPDH,6.72984871728385,1,Pass
AA0536,GAPDH,3.4015556414971,0.467185213832365,Flag
AA0336,GAPDH,6.21250090793719,1,Pass
AA0551,GAPDH,6.25357632484346,1,Pass
AA0396,GAPDH,11.8151709972892,1,Pass
AA0546,GAPDH,7.14130391430851,1,Pass
AA0397,GAPDH,12.5231088646012,1,Pass
AA0538,GAPDH,5.28384738065211,1,Pass
AA0400,GAPDH,8.30360736846993,1,Pass
AA0553,GAPDH,6.21374151868458,1,Pass
AA0396,GAPDH,7.80576299883986,1,Pass
AA0546,GAPDH,3.6376347387775,0.545878246259168,Flag
AA0397,GAPDH,11.2525081098997,1,Pass
AA0538,GAPDH,5.3342425317984,1,Pass
AA0400,GAPDH,7.32038531095118,1,Pass
AA0553,GAPDH,5.96742499992134,1,Pass
AA0539,GAPDH,5.33263551906185,1,Pass
AA0431,GAPDH,5.64843694059319,1,Pass
AA0794,GAPDH,3.66962141168275,0.556540470560916,Flag
AA0429,GAPDH,4.28806455417752,0.762688184725841,Pass
AA0549,GAPDH,5.10940114745696,1,Pass
AA0428,GAPDH,8.18173536219024,1,Pass
AA0539,GAPDH,5.3054965517481,1,Pass
AA0431,GAPDH,4.52113398146864,0.840377993822879,Pass
AA0794,GAPDH,3.37960302024717,0.459867673415723,Flag
AA0429,GAPDH,3.66033108995149,0.553443696650496,Flag
AA0549,GAPDH,3.37114973023453,0.457049910078177,Flag
AA0428,GAPDH,5.37423495095458,1,Pass
AA0260,GAPDH,17.897630885771,1,Pass
AA0452,GAPDH,10.5831166260745,1,Pass
AA0306,GAPDH,3.65466270719709,0.551554235732362,Flag
AA0451,GAPDH,12.8746464150666,1,Pass
AA0317,GAPDH,13.5991223924922,1,Pass
AA0447,GAPDH,9.6946677549747,1,Pass
AA0260,GAPDH,18.3898379601473,1,Pass
AA0452,GAPDH,9.63457133234161,1,Pass
AA0306,GAPDH,3.50679084493436,0.502263614978121,Flag
AA0451,GAPDH,12.1224031515728,1,Pass
AA0317,GAPDH,10.6569961936976,1,Pass
AA0447,GAPDH,5.6825790197666,1,Pass
AA0449,GAPDH,3.27062460407487,0.423541534691625,Flag
AA0506,GAPDH,10.7654000417522,1,Pass
AA0348,GAPDH,5.82414472850175,1,Pass
AA0468,GAPDH,7.45949235843007,1,Pass
AA0527,GAPDH,10.8717106829782,1,Pass
AA0466,GAPDH,7.90602961124938,1,Pass
AA0449,GAPDH,2.5,0.166666666666667,Flag
AA0506,GAPDH,9.38791195249956,1,Pass
AA0348,GAPDH,5.35126187977899,1,Pass
AA0468,GAPDH,6.94483225444951,1,Pass
AA0527,GAPDH,8.11109463342498,1,Pass
AA0466,GAPDH,4.0633773085834,0.687792436194468,Pass
AA0368,GAPDH,2.99673521292557,0.33224507097519,Flag
AA0821,GAPDH,4.47306462055029,0.824354873516764,Pass
AA0372,GAPDH,4.67584496268935,0.891948320896449,Pass
AA0820,GAPDH,3.86407105356614,0.621357017855381,Flag
AA0251,GAPDH,5.08350592972568,1,Pass
AA0839,GAPDH,6.12251079462279,1,Pass
AA0368,GAPDH,2.5,0.166666666666667,Flag
AA0821,GAPDH,3.3279322759685,0.4426440919895,Flag
AA0372,GAPDH,3.80130587782526,0.600435292608419,Flag
AA0820,GAPDH,3.81852742491304,0.606175808304345,Flag
AA0251,GAPDH,3.3291281364901,0.443042712163368,Flag
AA0839,GAPDH,3.58453046857728,0.528176822859092,Flag
AA0298,IFNG,999,0,Flag
AA0338,IFNG,15.6898803636005,0.561032795804639,Flag
AA0301,IFNG,22.1915259227093,1,Pass
AA0550,IFNG,18.497994396138,0.496638492604572,Flag
AA0303,IFNG,999,0,Flag
AA0395,IFNG,18.7968241979785,0.582959517000372,Flag
AA0298,IFNG,999,0,Flag
AA0338,IFNG,23.6783529173909,0.913252676731375,Pass
AA0301,IFNG,22.5820858051584,1,Pass
AA0550,IFNG,27.3366441313894,0.684655947230935,Pass
AA0303,IFNG,999,0,Flag
AA0395,IFNG,22.4810160728777,1,Pass
AA0319,IFNG,999,0,Flag
AA0793,IFNG,18.7195547388082,0.962716131645361,Pass
AA0320,IFNG,14.3311470552473,0.552120212261708,Flag
AA0620,IFNG,25.0002871670789,0.637011192412621,Flag
AA0323,IFNG,12.6497947436139,0.791865806345036,Pass
AA0782,IFNG,23.7685060698649,0.561640924652302,Flag
AA0319,IFNG,999,0,Flag
AA0793,IFNG,18.787593930671,0.537415277086423,Flag
AA0320,IFNG,14.6405151337512,0.362096081298465,Flag
AA0620,IFNG,999,0,Flag
AA0323,IFNG,24.8375202444166,0.516980813968935,Flag
AA0782,IFNG,999,0,Flag
AA0332,IFNG,999,0,Flag
AA0537,IFNG,15.8052285840363,0.95131961933855,Pass
AA0334,IFNG,16.4536503309172,0.745270947124962,Pass
AA0536,IFNG,22.3472057628951,0.507807128594127,Flag
AA0336,IFNG,15.9419834287978,0.938947910560969,Pass
AA0551,IFNG,14.9512184925071,0.787426346377112,Pass
AA0332,IFNG,27.1098629158633,0.686599576539473,Pass
AA0537,IFNG,25.0994013990127,0.547417976553409,Flag
AA0334,IFNG,15.3408541397526,0.606995363702243,Flag
AA0536,IFNG,26.0866289818628,0.774866882476594,Pass
AA0336,IFNG,17.9243600962217,0.330882024361915,Flag
AA0551,IFNG,15.7325117534223,0.442920760651361,Flag
AA0396,IFNG,999,0,Flag
AA0546,IFNG,17.32879021973,0.891170271446404,Pass
AA0397,IFNG,24.026600048769,0.754363785084978,Pass
AA0538,IFNG,17.8038244252252,0.406427080394691,Flag
AA0400,IFNG,999,0,Flag
AA0553,IFNG,14.4890707961866,0.620023019586267,Flag
AA0396,IFNG,23.6226664064808,1,Pass
AA0546,IFNG,26.8813170049358,0.795469880073206,Pass
AA0397,IFNG,22.4488058186216,0.630158516528799,Flag
AA0538,IFNG,21.7972927684501,0.547638583314402,Flag
AA0400,IFNG,24.2305996528567,1,Pass
AA0553,IFNG,15.7801949189471,0.230743611372131,Flag
AA0539,IFNG,14.0159960805487,0.310561451914853,Flag
AA0431,IFNG,14.0433541869761,0.633619817136218,Flag
AA0794,IFNG,24.7918324365757,0.70712173412167,Pass
AA0429,IFNG,18.0883002424534,0.469950145405181,Flag
AA0549,IFNG,13.2129309546275,0.615054726139529,Flag
AA0428,IFNG,19.3203715029643,0.904029446102067,Pass
AA0539,IFNG,17.074318422481,0.516681056317274,Flag
AA0431,IFNG,20.8105006952601,0.705889022831511,Pass
AA0794,IFNG,25.7513536076898,0.709545603419742,Pass
AA0429,IFNG,24.2795072134241,0.521782734824074,Flag
AA0549,IFNG,23.9133723847426,1,Pass
AA0428,IFNG,14.8023542720782,0.449517875385029,Flag
AA0260,IFNG,999,0,Flag
AA0452,IFNG,21.2013385129316,0.834659832714012,Pass
AA0306,IFNG,20.9714020833963,0.872250298565734,Pass
AA0451,IFNG,999,0,Flag
AA0317,IFNG,999,0,Flag
AA0447,IFNG,21.5671510225042,0.951411324277236,Pass
AA0260,IFNG,999,0,Flag
AA0452,IFNG,19.7997153805104,0.764047314929419,Pass
AA0306,IFNG,22.0075958575013,1,Pass
AA0451,IFNG,999,0,Flag
AA0317,IFNG,23.1194076279737,0.646433963101835,Flag
AA0447,IFNG,14.9308382998863,0.32634516614313,Flag
AA0449,IFNG,22.9246381432847,1,Pass
AA0506,IFNG,24.1810650414851,1,Pass
AA0348,IFNG,999,0,Flag
AA0468,IFNG,18.1824871706349,0.599143127648392,Flag
AA0527,IFNG,23.1193980578087,0.861901828633727,Pass
AA0466,IFNG,21.1740818561996,0.880657352843467,Pass
AA0449,IFNG,21.4811155032198,1,Pass
AA0506,IFNG,21.0806762329521,0.949840297881629,Pass
AA0348,IFNG,28.9164045845642,0,Flag
AA0468,IFNG,18.4191123320147,0.180393680149522,Flag
AA0527,IFNG,16.3562885196512,0.817290862727141,Pass
AA0466,IFNG,22.2265246405592,1,Pass
AA0368,IFNG,24.2801950215667,0.97731372717737,Pass
AA0821,IFNG,13.2393296472997,0.376942824014776,Flag
AA0372,IFNG,18.6933696758024,0.47069531002803,Flag
AA0820,IFNG,19.1026576311726,1,Pass
AA0251,IFNG,14.0406079608439,0.511544252294687,Flag
AA0839,IFNG,17.1661485741264,0.749068811487166,Pass
AA0368,IFNG,24.8113270730021,0.97075818256212,Pass
AA0821,IFNG,22.3312453110765,1,Pass
AA0372,IFNG,22.1982063849261,0.616626752835558,Flag
AA0820,IFNG,18.8542444836795,1,Pass
AA0251,IFNG,28.8583035190966,0,Flag
AA0839,IFNG,999,0,Flag
AA0298,PPIB,999,0,Flag
AA0338,PPIB,999,0,Flag
AA0301,PPIB,999,0,Flag
AA0550,PPIB,999,0,Flag
AA0303,PPIB,999,0,Flag
AA0395,PPIB,999,0,Flag
AA0298,PPIB,999,0,Flag
AA0338,PPIB,999,0,Flag
AA0301,PPIB,999,0,Flag
AA0550,PPIB,999,0,Flag
AA0303,PPIB,999,0,Flag
AA0395,PPIB,999,0,Flag
AA0319,PPIB,999,0,Flag
AA0793,PPIB,999,0,Flag
AA0320,PPIB,999,0,Flag
AA0620,PPIB,999,0,Flag
AA0323,PPIB,999,0,Flag
AA0782,PPIB,999,0,Flag
AA0319,PPIB,999,0,Flag
AA0793,PPIB,999,0,Flag
AA0320,PPIB,999,0,Flag
AA0620,PPIB,999,0,Flag
AA0323,PPIB,999,0,Flag
AA0782,PPIB,999,0,Flag
AA0332,PPIB,999,0,Flag
AA0537,PPIB,999,0,Flag
AA0334,PPIB,999,0,Flag
AA0536,PPIB,999,0,Flag
AA0336,PPIB,999,0,Flag
AA0551,PPIB,999,0,Flag
AA0332,PPIB,999,0,Flag
AA0537,PPIB,999,0,Flag
AA0334,PPIB,999,0,Flag
AA0536,PPIB,999,0,Flag
AA0336,PPIB,999,0,Flag
AA0551,PPIB,999,0,Flag
AA0396,PPIB,999,0,Flag
AA0546,PPIB,999,0,Flag
AA0397,PPIB,999,0,Flag
AA0538,PPIB,999,0,Flag
AA0400,PPIB,999,0,Flag
AA0553,PPIB,999,0,Flag
AA0396,PPIB,999,0,Flag
AA0546,PPIB,999,0,Flag
AA0397,PPIB,999,0,Flag
AA0538,PPIB,999,0,Flag
AA0400,PPIB,999,0,Flag
AA0553,PPIB,999,0,Flag
AA0539,PPIB,999,0,Flag
AA0431,PPIB,999,0,Flag
AA0794,PPIB,999,0,Flag
AA0429,PPIB,999,0,Flag
AA0549,PPIB,999,0,Flag
AA0428,PPIB,999,0,Flag
AA0539,PPIB,999,0,Flag
AA0431,PPIB,999,0,Flag
AA0794,PPIB,999,0,Flag
AA0429,PPIB,999,0,Flag
AA0549,PPIB,999,0,Flag
AA0428,PPIB,999,0,Flag
AA0260,PPIB,999,0,Flag
AA0452,PPIB,999,0,Flag
AA0306,PPIB,999,0,Flag
AA0451,PPIB,999,0,Flag
AA0317,PPIB,999,0,Flag
AA0447,PPIB,999,0,Flag
AA0260,PPIB,999,0,Flag
AA0452,PPIB,999,0,Flag
AA0306,PPIB,999,0,Flag
AA0451,PPIB,999,0,Flag
AA0317,PPIB,999,0,Flag
AA0447,PPIB,999,0,Flag
AA0449,PPIB,999,0,Flag
AA0506,PPIB,999,0,Flag
AA0348,PPIB,999,0,Flag
AA0468,PPIB,999,0,Flag
AA0527,PPIB,999,0,Flag
AA0466,PPIB,999,0,Flag
AA0449,PPIB,999,0,Flag
AA0506,PPIB,999,0,Flag
