"","EH_ID","Eim_MC","IFNy_CEWE","challenge","EXP_type","OPG","pop","counts"
"553","LM_0283","neg",33.822275433801,"E88","WDS",0,"Th17",0.83
"554","LM_0283","neg",33.822275433801,"E88","WDS",0,"Treg",9.235
"555","LM_0283","neg",33.822275433801,"E88","WDS",0,"Div_Treg",19.495
"556","LM_0283","neg",33.822275433801,"E88","WDS",0,"Act_CD8",4.22
"557","LM_0283","neg",33.822275433801,"E88","WDS",0,"IFNy_CD8",9.825
"558","LM_0283","neg",33.822275433801,"E88","WDS",0,"Div_Th17",28.285
"559","LM_0283","neg",33.822275433801,"E88","WDS",0,"CD8",29.465
"560","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Th17",0.68
"561","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"IFNy_CD4",1.325
"562","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Treg17",9.39
"563","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"IFNy_CD8",4.5
"564","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Div_Act_CD8",46.67
"565","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Div_Th17",27.71
"566","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"CD4",48.38
"567","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Div_Treg",36.775
"568","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"CD8",24.34
"569","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Act_CD8",7.41
"570","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Div_Th1",60.855
"571","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Treg",6.965
"572","LM_0284","pos",48.3675947493746,"E64","WDS",1666.66666666667,"Th1",4.13
"573","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Treg17",6.33
"574","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"CD4",46.695
"575","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Div_Treg",34.995
"576","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Act_CD8",7.46
"577","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"IFNy_CD8",7.31
"578","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Div_Th17",46.69
"579","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Th1",2.81
"580","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Div_Act_CD8",43.7
"581","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Div_Th1",76.265
"582","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Treg",9.31
"583","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"IFNy_CD4",1.455
"584","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"Th17",0.635
"585","LM_0285","pos",52.2081651889237,"E64","WDS",85714.2857142857,"CD8",28.86
"586","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Th17",0.63
"587","LM_0286","neg",19.5159265822312,"E88","WDS",0,"CD8",33.33
"588","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Div_Th17",23.055
"589","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Treg",7.095
"590","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Th1",1.33
"591","LM_0286","neg",19.5159265822312,"E88","WDS",0,"CD4",58.17
"592","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Div_Treg",12.905
"593","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Act_CD8",8.91
"594","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Div_Act_CD8",6.915
"595","LM_0286","neg",19.5159265822312,"E88","WDS",0,"IFNy_CD8",5.01
"596","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Div_Th1",22.6
"597","LM_0286","neg",19.5159265822312,"E88","WDS",0,"Treg17",5.325
"598","LM_0286","neg",19.5159265822312,"E88","WDS",0,"IFNy_CD4",0.4
"599","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Th17",1.43
"600","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"CD8",34.585
"601","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Th1",5.48
"602","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Treg",9.805
"603","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Div_Act_CD8",35.205
"604","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"IFNy_CD4",1.54
"605","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Treg17",8.23
"606","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Div_Th17",59.04
"607","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"IFNy_CD8",9.265
"608","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"CD4",50.8
"609","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Div_Th1",76.185
"610","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Div_Treg",35.235
"611","LM_0287","pos",52.366947921615,"E64","WDS",1968.50393700787,"Act_CD8",15.035
"612","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Div_Th17",20.91
"613","LM_0288","neg",32.5857551761345,"E88","WDS",0,"IFNy_CD8",4.315
"614","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Treg",5.52
"615","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Th1",1.235
"616","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Th17",0.59
"617","LM_0288","neg",32.5857551761345,"E88","WDS",0,"CD4",57.615
"618","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Div_Th1",29.35
"619","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Div_Treg",13.72
"620","LM_0288","neg",32.5857551761345,"E88","WDS",0,"CD8",32.53
"621","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Div_Act_CD8",9.96
"622","LM_0288","neg",32.5857551761345,"E88","WDS",0,"IFNy_CD4",0.43
"623","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Treg17",5.7
"624","LM_0288","neg",32.5857551761345,"E88","WDS",0,"Act_CD8",7.58
"625","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Div_Th17",12.22
"626","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Div_Th1",15.255
"627","LM_0289","neg",11.1755693464102,"E88","WDS",0,"CD8",14.995
"628","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Th17",1.08
"629","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Div_Act_CD8",6.565
"630","LM_0289","neg",11.1755693464102,"E88","WDS",0,"IFNy_CD8",9.73
"631","LM_0289","neg",11.1755693464102,"E88","WDS",0,"IFNy_CD4",1.07
"632","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Div_Treg",22.775
"633","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Act_CD8",5.16
"634","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Treg",3.245
"635","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Treg17",17.04
"636","LM_0289","neg",11.1755693464102,"E88","WDS",0,"Th1",1.835
"637","LM_0289","neg",11.1755693464102,"E88","WDS",0,"CD4",67.755
"638","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"IFNy_CD8",12.825
"639","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"CD8",30.975
"640","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Act_CD8",27.805
"641","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Div_Th1",71.14
"642","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"CD4",42.085
"643","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Th1",7.57
"644","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"IFNy_CD4",3.785
"645","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Div_Th17",41.105
"646","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Th17",1.005
"647","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Div_Act_CD8",38.4
"648","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Div_Treg",37.85
"649","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Treg17",8.35
"650","LM_0291","pos",110.035712563026,"E64","WDS",52884.6153846154,"Treg",9.84
"651","LM_0292","neg",22.3339434737452,"E88","WDS",0,"CD4",54.71
"652","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Th1",1.315
"653","LM_0292","neg",22.3339434737452,"E88","WDS",0,"CD8",26.945
"654","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Div_Treg",17.57
"655","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Treg",7
"656","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Th17",0.925
"657","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Div_Th17",25.815
"658","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Act_CD8",9.665
"659","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Div_Act_CD8",10.63
"660","LM_0292","neg",22.3339434737452,"E88","WDS",0,"IFNy_CD8",7.805
"661","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Div_Th1",26.475
"662","LM_0292","neg",22.3339434737452,"E88","WDS",0,"IFNy_CD4",0.665
"663","LM_0292","neg",22.3339434737452,"E88","WDS",0,"Treg17",9.18
"664","LM_0293","neg",0.225145312864292,"E88","WDS",0,NA,NA
"665","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Th17",0.52
"666","LM_0294","pos",177.312730924564,"E64","WDS",37500,"CD8",28.025
"667","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Th1",4.17
"668","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Div_Treg",33.98
"669","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Div_Act_CD8",49.65
"670","LM_0294","pos",177.312730924564,"E64","WDS",37500,"IFNy_CD8",14.905
"671","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Div_Th1",58.705
"672","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Treg",10.595
"673","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Act_CD8",12.985
"674","LM_0294","pos",177.312730924564,"E64","WDS",37500,"CD4",48.125
"675","LM_0294","pos",177.312730924564,"E64","WDS",37500,"IFNy_CD4",2.52
"676","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Treg17",5.645
"677","LM_0294","pos",177.312730924564,"E64","WDS",37500,"Div_Th17",39.065
"678","LM_0332","pos",224.33938439495,"E88","CLS",0,NA,NA
"679","LM_0333","pos",223.244833284625,"E64","CLS",743718.592964824,NA,NA
"680","LM_0334","neg",47.4564142166688,"UNI","CLS",0,NA,NA
"681","LM_0335","pos",23.6249410096919,"UNI","CLS",0,NA,NA
"682","LM_0336","pos",123.779469601635,"E64","CLS",448863.636363636,NA,NA
"683","LM_0337","neg",33.1153542171992,"UNI","CLS",3496.5034965035,NA,NA
"684","LM_0338","pos",380.523992986736,"E88","CLS",106666.666666667,NA,NA
"685","LM_0339","pos",76.1230512085418,"E64","CLS",135135.135135135,NA,NA
"686","LM_0340","pos",50.9646675101204,"UNI","CLS",0,NA,NA
"687","LM_0341","pos",300.31142053042,"E88","CLS",25316.4556962025,NA,NA
"688","LM_0342","pos",26.8867342101947,"E64","CLS",39473.6842105263,NA,NA
"689","LM_0343","neg",19.2799309525011,"UNI","CLS",0,NA,NA
"690","LM_0344","pos",3.67231170010524,"E88","CLS",NA,NA,NA
"691","LM_0345","pos",176.343595005784,"E64","CLS",895408.163265306,NA,NA
"692","LM_0346","neg",14.9964342922672,"UNI","CLS",0,NA,NA
"693","LM_0347","pos",43.5591598840579,"E88","CLS",5660.37735849057,NA,NA
"694","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"IFNy_CD4",5.82
"695","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Div_Th17",62.1
"696","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Treg",14
"697","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Div_Treg",26.7
"698","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Th1",8.13
"699","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Div_Th1",60.6
"700","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Div_Act_CD8",24.4
"701","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"CD4",14.6
"702","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Treg17",7.63
"703","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"CD8",6.58
"704","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Th17",3.7
"705","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"Act_CD8",11.4
"706","LM_0352","pos",1248.00470705167,"E88","CLS",357707.509881423,"IFNy_CD8",38.3
"707","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Div_Act_CD8",22.8
"708","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Th1",13.1
"709","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Div_Th17",64.2
"710","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Th17",3.16
"711","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Treg17",11.5
"712","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"IFNy_CD8",37.7
"713","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"IFNy_CD4",8.4
"714","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Treg",11.8
"715","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Div_Treg",34.5
"716","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"CD8",9.98
"717","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Act_CD8",16.2
"718","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"CD4",17.9
"719","LM_0353","pos",928.838802845902,"E88","CLS",717616.580310881,"Div_Th1",63.5
"720","LM_0354","neg",467.355465966475,"E64","CLS",0,"Div_Act_CD8",30.6
"721","LM_0354","neg",467.355465966475,"E64","CLS",0,"Th1",4.78
"722","LM_0354","neg",467.355465966475,"E64","CLS",0,"Div_Th17",42.7
"723","LM_0354","neg",467.355465966475,"E64","CLS",0,"Act_CD8",12.4
"724","LM_0354","neg",467.355465966475,"E64","CLS",0,"Th17",2.17
"725","LM_0354","neg",467.355465966475,"E64","CLS",0,"CD4",27.2
"726","LM_0354","neg",467.355465966475,"E64","CLS",0,"Treg17",9.05
"727","LM_0354","neg",467.355465966475,"E64","CLS",0,"IFNy_CD4",2.85
"728","LM_0354","neg",467.355465966475,"E64","CLS",0,"IFNy_CD8",23.7
"729","LM_0354","neg",467.355465966475,"E64","CLS",0,"CD8",8.93
"730","LM_0354","neg",467.355465966475,"E64","CLS",0,"Div_Th1",54.9
"731","LM_0354","neg",467.355465966475,"E64","CLS",0,"Treg",11.5
"732","LM_0354","neg",467.355465966475,"E64","CLS",0,"Div_Treg",25.6
"733","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Div_Treg",8.07
"734","LM_0355","neg",506.626062670518,"UNI","CLS",0,"IFNy_CD4",3.05
"735","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Div_Act_CD8",6.07
"736","LM_0355","neg",506.626062670518,"UNI","CLS",0,"CD4",52.6
"737","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Div_Th17",13.3
"738","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Treg",14.4
"739","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Act_CD8",13.7
"740","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Th1",4.83
"741","LM_0355","neg",506.626062670518,"UNI","CLS",0,"CD8",15.4
"742","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Div_Th1",15.8
"743","LM_0355","neg",506.626062670518,"UNI","CLS",0,"IFNy_CD8",21.5
"744","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Treg17",3.23
"745","LM_0355","neg",506.626062670518,"UNI","CLS",0,"Th17",1.53
"746","LM_0356","pos",433.821121722992,"E88","CLS",0,"Treg",15.2
"747","LM_0356","pos",433.821121722992,"E88","CLS",0,"IFNy_CD8",36.9
"748","LM_0356","pos",433.821121722992,"E88","CLS",0,"Div_Treg",24.9
"749","LM_0356","pos",433.821121722992,"E88","CLS",0,"CD4",28.4
"750","LM_0356","pos",433.821121722992,"E88","CLS",0,"Th1",11.6
"751","LM_0356","pos",433.821121722992,"E88","CLS",0,"Div_Th1",54.6
"752","LM_0356","pos",433.821121722992,"E88","CLS",0,"Div_Th17",43.8
"753","LM_0356","pos",433.821121722992,"E88","CLS",0,"IFNy_CD4",9.34
"754","LM_0356","pos",433.821121722992,"E88","CLS",0,"Act_CD8",19.5
"755","LM_0356","pos",433.821121722992,"E88","CLS",0,"CD8",7.77
"756","LM_0356","pos",433.821121722992,"E88","CLS",0,"Th17",3.03
"757","LM_0356","pos",433.821121722992,"E88","CLS",0,"Treg17",8.36
"758","LM_0356","pos",433.821121722992,"E88","CLS",0,"Div_Act_CD8",26.5
"759","LM_0357","pos",324.458014412924,"E88","CLS",0,"Th1",6.87
"760","LM_0357","pos",324.458014412924,"E88","CLS",0,"Div_Act_CD8",16.6
"761","LM_0357","pos",324.458014412924,"E88","CLS",0,"CD8",5.87
"762","LM_0357","pos",324.458014412924,"E88","CLS",0,"Treg17",12.1
"763","LM_0357","pos",324.458014412924,"E88","CLS",0,"Th17",3.79
"764","LM_0357","pos",324.458014412924,"E88","CLS",0,"Act_CD8",12.8
"765","LM_0357","pos",324.458014412924,"E88","CLS",0,"Div_Treg",30.6
"766","LM_0357","pos",324.458014412924,"E88","CLS",0,"Div_Th17",65.8
"767","LM_0357","pos",324.458014412924,"E88","CLS",0,"IFNy_CD8",28.9
"768","LM_0357","pos",324.458014412924,"E88","CLS",0,"Div_Th1",63.1
"769","LM_0357","pos",324.458014412924,"E88","CLS",0,"IFNy_CD4",3.91
"770","LM_0357","pos",324.458014412924,"E88","CLS",0,"CD4",20.3
"771","LM_0357","pos",324.458014412924,"E88","CLS",0,"Treg",11.1
"772","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"CD8",6.14
"773","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Th1",9.08
"774","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Div_Treg",23.2
"775","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"CD4",25.4
"776","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Act_CD8",20.5
"777","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Treg",12
"778","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Th17",2.06
"779","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Div_Th1",49.7
"780","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Treg17",9.41
"781","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"IFNy_CD8",50.1
"782","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"IFNy_CD4",9.13
"783","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Div_Act_CD8",22.5
"784","LM_0358","pos",157.775235178386,"E64","CLS",6507.59219088937,"Div_Th17",52.4
"785","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Act_CD8",3.37
"786","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Th17",2.35
"787","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Div_Th1",19.4
"788","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Div_Treg",13.6
"789","LM_0359","neg",498.631475918213,"UNI","CLS",0,"CD8",14.7
"790","LM_0359","neg",498.631475918213,"UNI","CLS",0,"IFNy_CD8",7.21
"791","LM_0359","neg",498.631475918213,"UNI","CLS",0,"IFNy_CD4",6.59
"792","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Th1",5.73
"793","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Div_Act_CD8",11.8
"794","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Treg",17.5
"795","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Treg17",17.5
"796","LM_0359","neg",498.631475918213,"UNI","CLS",0,"Div_Th17",12.4
"797","LM_0359","neg",498.631475918213,"UNI","CLS",0,"CD4",31.5
"798","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Th17",3.03
"799","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"IFNy_CD8",21.5
"800","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Div_Th17",58
"801","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Th1",12.4
"802","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Div_Th1",58.7
"803","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Act_CD8",10.2
"804","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Treg",18.9
"805","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"CD4",14.7
"806","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"IFNy_CD4",9.7
"807","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Treg17",20
"808","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"CD8",7.3
"809","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Div_Act_CD8",23.5
"810","LM_0361","pos",443.358414835074,"E88","CLS",5769.23076923077,"Div_Treg",30
"811","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Treg",7.47
"812","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Th17",1.51
"813","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Treg17",10.5
"814","LM_0363","neg",342.528773791517,"UNI","CLS",0,"CD4",37.7
"815","LM_0363","neg",342.528773791517,"UNI","CLS",0,"IFNy_CD8",20.3
"816","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Div_Act_CD8",7.41
"817","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Div_Th17",54.3
"818","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Div_Treg",21.6
"819","LM_0363","neg",342.528773791517,"UNI","CLS",0,"CD8",10.5
"820","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Div_Th1",27.5
"821","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Th1",2.7
"822","LM_0363","neg",342.528773791517,"UNI","CLS",0,"Act_CD8",7.52
"823","LM_0363","neg",342.528773791517,"UNI","CLS",0,"IFNy_CD4",2.72
"824","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Div_Th1",83.7
"825","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Div_Act_CD8",42.5
"826","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Treg17",8.04
"827","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Th17",1.19
"828","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Treg",7.83
"829","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"CD4",25.3
"830","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Div_Treg",41.2
"831","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"IFNy_CD8",22
"832","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"CD8",7.56
"833","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Div_Th17",73.9
"834","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Act_CD8",26.5
"835","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"IFNy_CD4",3.11
"836","LM_0364","pos",1022.90284489125,"E88","CLS",532467.532467532,"Th1",6.85
"837","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Div_Act_CD8",62.7
"838","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Th1",7.26
"839","LM_0365","pos",2964.06107057244,"E88","CLS",0,"CD8",5.79
"840","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Div_Th1",70.2
"841","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Div_Treg",45.1
"842","LM_0365","pos",2964.06107057244,"E88","CLS",0,"CD4",28.3
"843","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Treg",16.7
"844","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Act_CD8",25.9
"845","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Div_Th17",47.7
"846","LM_0365","pos",2964.06107057244,"E88","CLS",0,"IFNy_CD8",14.5
"847","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Treg17",5.68
"848","LM_0365","pos",2964.06107057244,"E88","CLS",0,"IFNy_CD4",2.7
"849","LM_0365","pos",2964.06107057244,"E88","CLS",0,"Th17",1.45
"850","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Div_Th1",12.6
"851","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Div_Act_CD8",8.52
"852","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Th17",1
"853","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Div_Treg",6.48
"854","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Act_CD8",7.37
"855","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"CD4",45.4
"856","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Th1",3.26
"857","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"IFNy_CD4",1.11
"858","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Treg17",3.43
"859","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Div_Th17",9.2
"860","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"CD8",11.5
"861","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"Treg",16.1
"862","LM_0367","neg",1560.04372329171,"UNI","CLS",0,"IFNy_CD8",20.1
