EH_ID,OD
LM_0352,1.3505
LM_0354,3.486
LM_0356,3.24433333333333
LM_0358,2.3825
LM_0361,3.26216666666667
LM_0364,1.12116666666667
LM_0367,1.6105
LM_0353,1.38933333333333
LM_0355,2.0645
LM_0357,3.09683333333333
LM_0359,0.143833333333333
LM_0363,3.74416666666667
LM_0365,1.7815
