;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;B10;SYBR;CDC42;Pos Ctrl;LM75;;22,7260307428203;22,7260307428203;0;n. def.;n. def.;n. def.;0;60;
;B11;SYBR;;Neg Ctrl;LM75;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C01;SYBR;CXCL9;Unkn;LM77;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C02;SYBR;IL-10;Unkn;LM77;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C03;SYBR;IL-12;Unkn;LM77;;36,119006985664;36,119006985664;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;LM77;;33,1999784427954;33,1999784427954;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;LM77;;34,9106230789372;34,9106230789372;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM77;;32,4559573497548;32,4559573497548;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM77;;31,8376033160434;31,8376033160434;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;LM77;;22,6599588717131;22,6599588717131;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;LM77;;23,5051828593601;23,5051828593601;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM77;;27,9636861369013;27,9636861369013;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;LM77;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;LM77;;29,4941312446186;29,4941312446186;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM77;;36,3558357455666;36,3558357455666;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM77;;36,1613540554685;36,1613540554685;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM77;;33,0900717879515;33,0900717879515;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;LM77;;37,3829458524406;37,3829458524406;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM77;;33,2693290458701;33,2693290458701;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM77;;34,4656904135422;34,4656904135422;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;LM77;;23,2686366711705;23,2686366711705;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppib;Pos Ctrl;LM77;;23,4622418847303;23,4622418847303;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;LM77;;27,8102146330559;27,8102146330559;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;LM77;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;LM79;;22,2550178645625;22,2550178645625;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;LM79;;29,472070454784;29,472070454784;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;LM79;;29,7915175059925;29,7915175059925;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;LM79;;25,7121105646837;25,7121105646837;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;LM79;;24,6022571959284;24,6022571959284;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;LM79;;24,1458432541259;24,1458432541259;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;LM79;;22,5977388950586;22,5977388950586;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;LM79;;14,9197855105944;14,9197855105944;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;LM79;;16,5312533591677;16,5312533591677;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM79;;22,3767307555876;22,3767307555876;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;LM79;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM79;;22,7822862704267;22,7822862704267;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM79;;28,407083812531;28,407083812531;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM79;;30,7374079609829;30,7374079609829;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM79;;26,1150158935891;26,1150158935891;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;LM79;;24,7550895001012;24,7550895001012;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM79;;24,2372503188248;24,2372503188248;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM79;;22,5234637754481;22,5234637754481;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;LM79;;14,6216853501178;14,6216853501178;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;LM79;;16,2019777740957;16,2019777740957;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM79;;22,2365588949761;22,2365588949761;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;LM79;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM80;;28,1552193435317;28,1552193435317;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM80;;35,0320703511158;35,0320703511158;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;LM80;;31,5416267635801;31,5416267635801;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM80;;26,5595697066534;26,5595697066534;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;LM80;;30,4086102667377;30,4086102667377;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM80;;23,6016295280085;23,6016295280085;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM80;;26,7798316201413;26,7798316201413;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Unkn;LM80;;17,8214966178557;17,8214966178557;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;LM80;;20,4068919806534;20,4068919806534;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;LM80;;21,8395877212542;21,8395877212542;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;LM80;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;LM80;;28,8463908481713;28,8463908481713;0;n. def.;n. def.;n. def.;0;60;
;H02;SYBR;IL-10;Unkn;LM80;;35,0517823896724;35,0517823896724;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;LM80;;31,3605712575436;31,3605712575436;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;LM80;;26,7800596118451;26,7800596118451;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;LM80;;31,3873378361724;31,3873378361724;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;LM80;;24,6886283304864;24,6886283304864;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;LM80;;28,0668926468336;28,0668926468336;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;LM80;;18,2876583493011;18,2876583493011;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;LM80;;20,6034919814113;20,6034919814113;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;LM80;;22,23151779306;22,23151779306;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;LM80;;n. def.;0;0;n. def.;n. def.;0;0;60;
