;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;CXCL9;Unkn;LM59;;38,3733343918266;38,3733343918266;0;n. def.;n. def.;n. def.;0;60;
;A02;SYBR;IL-10;Unkn;LM59;;27,5487814152196;27,5487814152196;0;n. def.;n. def.;n. def.;0;60;
;A03;SYBR;IL-12;Unkn;LM59;;29,8711512246046;29,8711512246046;0;n. def.;n. def.;n. def.;0;60;
;A04;SYBR;IL-6;Unkn;LM59;;24,9363869097319;24,9363869097319;0;n. def.;n. def.;n. def.;0;60;
;A05;SYBR;IFN-g;Unkn;LM59;;23,4672783290584;23,4672783290584;0;n. def.;n. def.;n. def.;0;60;
;A06;SYBR;STAT6;Unkn;LM59;;26,9135220791318;26,9135220791318;0;n. def.;n. def.;n. def.;0;60;
;A07;SYBR;TGF-b;Unkn;LM59;;21,6399657650663;21,6399657650663;0;n. def.;n. def.;n. def.;0;60;
;A08;SYBR;Ppia;Unkn;LM59;;14,6020292728358;14,6020292728358;0;n. def.;n. def.;n. def.;0;60;
;A09;SYBR;Ppib;Pos Ctrl;LM59;;18,762807289624;18,762807289624;0;n. def.;n. def.;n. def.;0;60;
;A10;SYBR;CDC42;Pos Ctrl;LM59;;n. def.;0;0;n. def.;n. def.;0;0;60;
;A11;SYBR;;Neg Ctrl;LM59;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B01;SYBR;CXCL9;Unkn;LM59;;23,1145247082076;23,1145247082076;0;n. def.;n. def.;n. def.;0;60;
;B02;SYBR;IL-10;Unkn;LM59;;28,3458522955164;28,3458522955164;0;n. def.;n. def.;n. def.;0;60;
;B03;SYBR;IL-12;Unkn;LM59;;30,7382391271242;30,7382391271242;0;n. def.;n. def.;n. def.;0;60;
;B04;SYBR;IL-6;Unkn;LM59;;25,0286322957184;25,0286322957184;0;n. def.;n. def.;n. def.;0;60;
;B05;SYBR;IFN-g;Unkn;LM59;;23,7728411918953;23,7728411918953;0;n. def.;n. def.;n. def.;0;60;
;B06;SYBR;STAT6;Unkn;LM59;;26,8161913292787;26,8161913292787;0;n. def.;n. def.;n. def.;0;60;
;B07;SYBR;TGF-b;Unkn;LM59;;21,4190213246827;21,4190213246827;0;n. def.;n. def.;n. def.;0;60;
;B08;SYBR;Ppia;Unkn;LM59;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B09;SYBR;Ppib;Pos Ctrl;LM59;;16,9165162265675;16,9165162265675;0;n. def.;n. def.;n. def.;0;60;
;B10;SYBR;CDC42;Pos Ctrl;LM59;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B11;SYBR;;Neg Ctrl;LM59;;27,7465291223436;27,7465291223436;0;n. def.;n. def.;n. def.;0;60;
;C01;SYBR;CXCL9;Unkn;LM60;;26,0131765473997;26,0131765473997;0;n. def.;n. def.;n. def.;0;60;
;C02;SYBR;IL-10;Unkn;LM60;;34,3042871591339;34,3042871591339;0;n. def.;n. def.;n. def.;0;60;
;C03;SYBR;IL-12;Unkn;LM60;;34,2267271863844;34,2267271863844;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;LM60;;26,7988713542254;26,7988713542254;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;LM60;;28,9679066303387;28,9679066303387;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM60;;24,5121682766676;24,5121682766676;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM60;;24,6555436519732;24,6555436519732;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;LM60;;16,0744945564171;16,0744945564171;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;LM60;;18,817589778741;18,817589778741;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM60;;25,5378904655668;25,5378904655668;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;LM60;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;LM60;;26,626927261145;26,626927261145;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM60;;34,4560132217116;34,4560132217116;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM60;;34,1388973980806;34,1388973980806;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM60;;27,0161205752424;27,0161205752424;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;LM60;;29,0695711630419;29,0695711630419;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM60;;25,8371132820874;25,8371132820874;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM60;;25,1517871799435;25,1517871799435;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;LM60;;15,8622434624928;15,8622434624928;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppib;Pos Ctrl;LM60;;18,2000642739286;18,2000642739286;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;LM60;;23,0688114854508;23,0688114854508;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;LM60;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;LM61;;27,6415879800952;27,6415879800952;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;LM61;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E03;SYBR;IL-12;Unkn;LM61;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E04;SYBR;IL-6;Unkn;LM61;;32,0210249073882;32,0210249073882;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;LM61;;37,852092056867;37,852092056867;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;LM61;;33,7949512261678;33,7949512261678;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;LM61;;34,6879140225006;34,6879140225006;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;LM61;;24,1392104936293;24,1392104936293;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;LM61;;28,42312833086;28,42312833086;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM61;;28,7516883156731;28,7516883156731;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;LM61;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM61;;29,9547603381657;29,9547603381657;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM61;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F03;SYBR;IL-12;Unkn;LM61;;38,5471108937641;38,5471108937641;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM61;;32,3244228239916;32,3244228239916;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;LM61;;39,9225034134073;39,9225034134073;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM61;;32,2994074931609;32,2994074931609;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM61;;34,0251444227113;34,0251444227113;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;LM61;;24,0609496361514;24,0609496361514;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;LM61;;27,9591213592932;27,9591213592932;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM61;;27,841318243795;27,841318243795;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;LM61;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM62;;27,0511374976467;27,0511374976467;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM62;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G03;SYBR;IL-12;Unkn;LM62;;35,333734412794;35,333734412794;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM62;;30,3646852874406;30,3646852874406;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;LM62;;33,0556609953315;33,0556609953315;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM62;;32,5969902849118;32,5969902849118;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM62;;31,2169376380343;31,2169376380343;0;n. def.;n. def.;n. def.;0;60;
