;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;0,0832496401947057;0,0145759612139354;0,0145759612139354;0,0103067610166859;0,0103067610166859;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;27,4784296188967;0,252597691838095;0,178613540810787
;1-SYBR;CDC42;MouseCaecum2;;1;0,244101754494857;0,244101754494857;0,172606005902847;0,172606005902847;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,8920174659853;0,352164390682026;0,249017828743689
;1-SYBR;CDC42;MouseCaecum3;;0,403078001233459;0,0149180078674002;0,0149180078674002;0,0105486245248329;0,0105486245248329;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,2028865134253;0,0533944693195384;0,0377555913337027
;1-SYBR;CDC42;MouseCaecum4;;0,206156940393377;0,0389748291349116;0,0389748291349116;0,027559365976883;0,027559365976883;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,170202529661;0,272747512672332;0,19286161576237
;1-SYBR;CXCL9;MouseCaecum1;;1;1,0263117179814;1,0263117179814;0,725711975395861;0,725711975395861;30,482881384631;31,4500539675329;31,4500539675329;22,2385464291254;22,2385464291254;30,482881384631;31,4500539675329;31,4500539675329;22,2385464291254;22,2385464291254;2;29,8891931296633;1,48065482593799;1,04698106801734
;1-SYBR;CXCL9;MouseCaecum2;;0,0532712269999035;2,51057927424889E-05;2,51057927424889E-05;1,77524762952779E-05;1,77524762952779E-05;0,146610979504362;0,0148421071993499;0,0148421071993499;0,010494954647758;0,010494954647758;0,146610979504362;0,0148421071993499;0,0148421071993499;0,010494954647758;0,010494954647758;2;34,1196928084603;0,000679916809260661;0,000480773786470934
;1-SYBR;CXCL9;MouseCaecum3;;0,732565827432335;0,157687026698849;0,157687026698849;0,1115015658839;0,1115015658839;0,99170755966069;0,21875899575703;0,21875899575703;0,154685969345355;0,154685969345355;0,99170755966069;0,21875899575703;0,21875899575703;0,154685969345355;0,154685969345355;2;30,3381628204517;0,31054450386845;0,219588124545593
;1-SYBR;CXCL9;MouseCaecum4;;0,643158701124864;0,2492481633991;0,2492481633991;0,176245066537796;0,176245066537796;3,69605142845015;1,52566759040012;1,52566759040012;1,07880989900846;1,07880989900846;3,69605142845015;1,52566759040012;1,52566759040012;1,07880989900846;1,07880989900846;2;30,5259464542205;0,559098537666759;0,395342367335648
;1-SYBR;IFN-g;MouseCaecum1;;0,0262943051969401;0,00850291099772077;0,00850291099772077;0,00601246602631403;0,00601246602631403;0,801526186409611;0,27265897302069;0,27265897302069;0,19279900877429;0,19279900877429;0,801526186409611;0,27265897302069;0,27265897302069;0,19279900877429;0,19279900877429;2;34,9807564057117;0,466530963174471;0,32988720769416
;1-SYBR;IFN-g;MouseCaecum2;;1;0,536520999132426;0,536520999132426;0,37937763673552;0,37937763673552;2,75216073969213;1,50264702299401;1,50264702299401;1,06253189968884;1,06253189968884;2,75216073969213;1,50264702299401;1,50264702299401;1,06253189968884;1,06253189968884;2;29,7316505913571;0,774036184781143;0,54732623514251
;1-SYBR;IFN-g;MouseCaecum3;;0,093139101713484;0,026668785296617;0,026668785296617;0,0188576789292459;0,0188576789292459;0,126086622949662;0,0366111329796893;0,0366111329796893;0,0258879803968607;0,0258879803968607;0,126086622949662;0,0366111329796893;0,0366111329796893;0,0258879803968607;0,0258879803968607;2;33,1561198130787;0,413090996006371;0,29209944452321
;1-SYBR;IFN-g;MouseCaecum4;;0,0853166895309488;0,0921405207819866;0,0921405207819866;0,0651531870670028;0,0651531870670028;0,490290921447523;0,534072090453602;0,534072090453602;0,377645996802217;0,377645996802217;0,490290921447523;0,534072090453602;0,534072090453602;0,377645996802217;0,377645996802217;2;33,282678794004;1,55808521319709;1,10173261991815
;1-SYBR;IL-10;MouseCaecum1;;0,285642782418481;0,266023271426987;0,266023271426987;0,188106859179452;0,188106859179452;8,70721505483851;8,16110158242865;8,16110158242866;5,77077027088756;5,77077027088757;8,70721505483851;8,16110158242865;8,16110158242866;5,77077027088756;5,77077027088757;2;34,9666219979531;1,34360284268097;0,950070681281236
;1-SYBR;IL-10;MouseCaecum2;;0,134455260347887;0;0;0;0;0,370042488774539;0,0374607058122574;0,0374607058122574;0,0374607058122574;0,0374607058122574;0,370042488774539;0,0374607058122574;0,0374607058122574;0,0374607058122574;0,0374607058122574;1;36,0537078750605;0;0
;1-SYBR;IL-10;MouseCaecum3;;0,857266947397101;0,0378939822703972;0,0378939822703971;0,0267950918295606;0,0267950918295606;1,16052111707255;0,0759162779086021;0,075916277908602;0,053680914911615;0,053680914911615;1,16052111707255;0,0759162779086021;0,075916277908602;0,053680914911615;0,053680914911615;2;33,3810895542936;0,0637718046485145;0,0450934755154684
;1-SYBR;IL-10;MouseCaecum4;;1;0,0513985852478361;0,0513985852478361;0,0363442881721398;0,0363442881721398;5,7467176017146;0,868616612741544;0,868616612741544;0,614204697120835;0,614204697120835;5,7467176017146;0,868616612741544;0,868616612741544;0,614204697120835;0,614204697120835;2;33,1589059796335;0,0741524840457618;0,0524337243105855
;1-SYBR;IL-12;MouseCaecum1;;0,280421173154087;0,251848194484919;0,251848194484919;0,178083566149875;0,178083566149875;8,5480453589951;7,72992773410448;7,72992773410448;5,46588431886724;5,46588431886724;8,5480453589951;7,72992773410448;7,72992773410448;5,46588431886724;5,46588431886724;2;33,138906797852;1,29569439123836;0,91619429039002
;1-SYBR;IL-12;MouseCaecum2;;1;0,341154809157105;0,341154809157105;0,241232878989391;0,241232878989391;2,75216073969213;0,979378085421183;0,979378085421183;0,692524885546817;0,692524885546817;2,75216073969213;0,979378085421183;0,979378085421183;0,692524885546817;0,692524885546817;2;31,3045739868752;0,492182351346376;0,348025478217362
;1-SYBR;IL-12;MouseCaecum3;;0,0133416478196699;0;0;0;0;0,018061193282073;0,00087093242056981;0,00087093242056981;0,00087093242056981;0,00087093242056981;0,018061193282073;0,00087093242056981;0,00087093242056981;0,00087093242056981;0,00087093242056981;1;37,5324933126424;0;0
;1-SYBR;IL-12;MouseCaecum4;;0,0771257006733123;0,0429843030890822;0,0429843030890822;0,0303944921988679;0,0303944921988679;0,443219621603895;0,254925996157112;0,254925996157112;0,180259900583429;0,180259900583429;0,443219621603895;0,254925996157112;0,254925996157112;0,180259900583429;0,180259900583429;2;35,0012184856997;0,804054165619339;0,568552152950726
;1-SYBR;IL-6;MouseCaecum1;;0,247805806289385;0,0296702709139841;0,0296702709139841;0,0209800497629201;0,0209800497629201;7,55383499954217;1,20585934163286;1,20585934163286;0,852671317625739;0,852671317625739;7,55383499954217;1,20585934163286;1,20585934163286;0,852671317625739;0,852671317625739;2;29,3035802365486;0,172736681800948;0,122143279061113
;1-SYBR;IL-6;MouseCaecum2;;1;1,24488973782049;1,24488973782049;0,880269975442411;0,880269975442411;2,75216073969213;3,43744621450608;3,43744621450608;2,43064152824128;2,43064152824128;2,75216073969213;3,43744621450608;3,43744621450608;2,43064152824128;2,43064152824128;2;27,2908621330412;1,79599625120718;1,26996112821422
;1-SYBR;IL-6;MouseCaecum3;;0,0966730877136293;0,0777620724438251;0,0777620724438251;0,0549860887441483;0,0549860887441483;0,130870739954359;0,105459030630797;0,105459030630797;0,074570795696396;0,074570795696396;0,130870739954359;0,105459030630797;0,105459030630797;0,074570795696396;0,074570795696396;2;30,6616040011168;1,16047763588851;0,820581605752096
;1-SYBR;IL-6;MouseCaecum4;;0,0449321039070425;0,0225263016801469;0,0225263016801469;0,0159285006730858;0,0159285006730858;0,258212112404671;0,134554830989399;0,134554830989399;0,0951446334340137;0,0951446334340137;0,258212112404671;0,134554830989399;0,134554830989399;0,0951446334340137;0,0951446334340137;2;31,766971706421;0,723282038845792;0,511437634378291
;1-SYBR;Ppia;MouseCaecum1;;0,0320641922456344;0,00510251791633481;0,00510251791633481;0,00360802501976619;0,00360802501976619;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,6414145401691;0,229582496186087;0,162339339894917
;1-SYBR;Ppia;MouseCaecum2;;0,514367353374202;0,0247499916208669;0,0247499916208669;0,0175008869094252;0,0175008869094252;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;19,6376504303712;0,0694186556344129;0,0490864021399471
;1-SYBR;Ppia;MouseCaecum3;;1;0,0872623895425019;0,0872623895425019;0,0617038273880452;0,0617038273880452;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;18,6785214139588;0,125893016649089;0,0890198057766014
;1-SYBR;Ppia;MouseCaecum4;;0,16322761661826;0,051792666969175;0,051792666969175;0,0366229460296402;0,0366229460296402;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;21,2935643400935;0,457771946554804;0,323693647645868
;1-SYBR;Ppib;MouseCaecum1;;0,0132260232751133;0,00278532912746699;0,00278532912746699;0,00196952511386832;0,00196952511386832;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,3215107037468;0,303823790103363;0,214835862267886
;1-SYBR;Ppib;MouseCaecum2;;0,0932621059343798;0,0162429004082927;0,0162429004082927;0,0114854650248415;0,0114854650248415;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,5035990420105;0,251265523482659;0,177671555532976
;1-SYBR;Ppib;MouseCaecum3;;1;0,109284381581669;0,109284381581669;0,0772757272941761;0,0772757272941761;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;19,0810338595115;0,15766403535449;0,111485308548396
;1-SYBR;Ppib;MouseCaecum4;;0,156584522513733;0,0333704372026148;0,0333704372026148;0,0235964624371288;0,0235964624371288;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;21,7560203368925;0,307459278168993;0,217406540532016
;1-SYBR;STAT6;MouseCaecum1;;0,0293180819167029;0,0247801954524154;0,0247801954524154;0,017522244243531;0,017522244243531;0,893699613491747;0,761242513409142;0,761242513409142;0,538279743359096;0,538279743359096;0,893699613491747;0,761242513409142;0,761242513409142;0,538279743359096;0,538279743359096;2;29,1674943825045;1,21939304191287;0,862241088868281
;1-SYBR;STAT6;MouseCaecum2;;1;0,538637910794826;0,538637910794826;0,380874519327176;0,380874519327176;2,75216073969213;1,50837247023612;1,50837247023612;1,06658040225906;1,06658040225906;2,75216073969213;1,50837247023612;1,50837247023612;1,06658040225906;1,06658040225906;2;24,0754289135351;0,777090242738488;0,549485780234285
;1-SYBR;STAT6;MouseCaecum3;;0,0883634446701966;0,0368373453061198;0,0368373453061198;0,0260479366668678;0,0260479366668678;0,119621599582718;0,0502008859620735;0,0502008859620735;0,0354973868853547;0,0354973868853547;0,119621599582718;0,0502008859620735;0,0502008859620735;0,0354973868853547;0,0354973868853547;2;27,5758354429718;0,601437116796537;0,425280263744117
;1-SYBR;STAT6;MouseCaecum4;;0,0151838617165317;0,0129157255263706;0,0129157255263706;0,00913279710364087;0,00913279710364087;0,0872573653883934;0,0752521887887725;0,0752521887887725;0,0532113329916713;0,0532113329916713;0,0872573653883934;0,0752521887887725;0,0752521887887725;0,0532113329916713;0,0532113329916713;2;30,1167463447859;1,22718801805804;0,867752969359719
;1-SYBR;TGF-b;MouseCaecum1;;0,0860094591417055;0,0460056050466118;0,0460056050466118;0,0325308753010492;0,0325308753010493;2,62181614097287;1,42944314994911;1,42944314994911;1,01076894464967;1,01076894464967;2,62181614097287;1,42944314994911;1,42944314994911;1,01076894464967;1,01076894464967;2;30,4188623558469;0,771683241775667;0,545662453187592
;1-SYBR;TGF-b;MouseCaecum2;;0,0603502316819223;0,0418125571678625;0,0418125571678625;0,0295659427121458;0,0295659427121458;0,166093538266311;0,116296801712507;0,116296801712507;0,0822342571212209;0,0822342571212209;0,166093538266311;0,116296801712507;0,116296801712507;0,0822342571212209;0,0822342571212209;2;30,9299983795571;0,999544942774942;0,706785007136881
;1-SYBR;TGF-b;MouseCaecum3;;1;0,283609733501333;0,283609733501333;0,200542365769302;0,200542365769302;1,3537453188837;0,3894454126411;0,3894454126411;0,275379492180515;0,275379492180515;1,3537453188837;0,3894454126411;0,3894454126411;0,275379492180515;0,275379492180515;2;26,879501499217;0,409162356070214;0,289321476583513
;1-SYBR;TGF-b;MouseCaecum4;;0,476324983836641;0,247628767645398;0,247628767645398;0,175099980818929;0,175099980818929;2,73730516875045;1,47528571138279;1,47528571138279;1,04318453070639;1,04318453070639;2,73730516875045;1,47528571138279;1,47528571138279;1,04318453070639;1,04318453070639;2;27,9494833722722;0,750019014719547;0,530343531327045
