;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11
;1;-27,5870930563028;-30,6388066921668;-32,0365019629603;-28,9521817896025;-24,1104591256567;-10,4173567159378;-22,8118576299626;-13,3659908453042;-25,6137132649478;-28,3165489531539;-13,8677870664301;-42,3106568212061;-18,8306573050963;-17,1240034009397;-42,2813576219905;-22,6259505229418;-21,6381968477745;-50,1332110479507;-14,7253206200003;-30,9195279673345;-30,5062424400689;-0,349835766939577;-33,7485901683399;-18,2886379222109;-15,4301121725603;-12,7284512234455;-12,4922476164743;-20,324208382257;-36,7574222521976;-23,4999275929381;-17,0710907703078;-24,4125812810148;-30,4536484876389;-33,4109316287313;-10,9261770982926;-11,4155034124851;-12,326652315895;-20,1710309365271;-33,9295788078189;-30,4444822111041;-13,5785060054845;-14,2212015174978;-21,6195433112998;-23,9510294249671;-37,2794220227643;-17,9515297527855;-22,3548483179065;-14,813794114601;-11,5691629680696;-20,8097927647468;-35,7589639977227;-15,1943567808171;-8,3960411713515;-13,2876113143652;-19,3251196959041;-25,1663294362193;-22,3323519481996;-24,386948401992;-14,5884669774287;-16,6546898133324;-3,02554207065759;-47,0710869875124;-45,3537614482007;-35,1696986420466;-18,9751930791754;-17,6901607034488;-36,2826207075123;-17,0533411530923;-24,1345685561059;-18,308945834433;-7,6775993524443;-44,0570271753622;-36,6888892426073;-22,6387241283333;-14,751040936098;-23,0751489748045;-23,3518360622002;-38,874289630262;-16,8203114552921;-36,6890324518786;-32,3560070359681;-22,504511906106;-50,7169888840931;-42,1313119793526;-23,4489580411096;-18,8864547969724;-36,3947677917322;-26,7226909954288
;2;-10,7035692508434;-16,593662427731;-17,9442586893001;-11,2538675278902;-10,3436157103411;-1,9179179474836;-18,0479331602396;-4,3794217001132;-5,93048817208637;-21,8836264556926;-12,0480640021824;-23,0761958765702;-3,81687474340015;-5,37183968596537;-22,3950272671536;-12,7196531898221;-10,411050670496;-23,4517963006638;-14,0191431067105;-16,5809840015463;-10,4576382287632;-1,86163628339864;-17,8425337565518;-11,8013020987551;-4,46372725930632;-8,66200240752187;-6,43697664286401;-7,93755005535377;-17,3670743660673;-11,8307539662678;-13,8336333109924;-10,0262137191557;-15,7179818753211;-15,0331953157347;-3,99052115337145;-7,60997460690123;-6,74830845167298;-6,96904161289785;-3,94574972769306;-13,1876409270089;-4,17112832506336;-9,85848977835576;-7,30451383946593;-9,68006351020722;-23,9440753482736;-11,7692995415246;-10,7017070596708;0,268706295710672;-2,64314699998886;-9,48559876717718;-3,68977697692026;0,0875130768849886;1,01155875742916;-5,49470261537681;-12,6413269681516;-14,7348020372046;-10,1848654051942;-10,487763811861;-2,38458849928247;-7,02852900852758;8,40710406432618;-28,8880118241145;-0,332079786416216;-15,9765951374206;-11,8109664414733;-11,3254551856626;-22,2509056740805;-3,77694168719972;-14,207731751676;-7,11749245428928;-0,758570297579354;-22,9749356981893;-21,705126853944;-8,65568325309414;-7,2794623643299;-11,2074588721525;-8,77499747034608;-22,9421952885468;-13,0567743208298;-15,1477923969519;-13,5674165355076;-16,2300931217674;-34,8566426627312;-24,3767477648062;-11,4275453814762;-11,3659649178753;-14,8983120227913;-7,65740383936145
;3;-4,25534817066546;-10,4174153316371;-10,6549949227424;-7,59534715581503;-9,03770916552548;-3,80031515739984;-5,7852343180075;-1,65603727259258;-1,22138293935586;-9,71364774342283;-4,45124555563734;-17,2108748039536;-5,75133260908615;-6,18534925753784;-20,7340365846612;-4,7471960325629;-7,64386606267317;-13,4427432399393;-7,82590943556897;-7,08545915247259;-2,67099638777245;-9,3592776667283;-9,92378275840565;-9,81396795062255;-2,00906165046081;0,522362065499692;2,77502892166058;-1,30113727693742;-4,75162994867651;-8,10738183009607;-5,2014048252031;-4,48164343823601;-11,8514555915472;-7,68158193004729;-4,29290320388009;3,18285409628697;-1,69706690248904;-6,78023509827881;-4,65869255499638;-13,9439812755691;0,827312143146628;0,465399085372155;-1,75364497161308;-7,03971235590416;-12,8836333088393;-1,8502568071508;-2,65354815926366;-4,0557732496718;-2,55819587156429;0,219696208442656;-3,35666823988822;-1,23681663362322;-0,44876123858603;3,00694315068858;-9,97047531431326;-8,76323725581551;-1,93240019785162;-6,25874550535036;0,346389321360675;1,71676983641964;12,8019073071591;-19,6778376202301;2,87491307924211;0,256789434663915;0,484115187603948;0,645447291044093;-11,4281770332868;-4,31645927922909;0,0350188857341891;-2,41310072516444;5,01421602222126;-9,77590166152459;-8,39226541666812;1,11617423800908;2,11398772462826;-7,06364657396352;-4,76407680427883;-11,6412060428725;-13,3449967300198;-9,15830875213078;-10,6609045960095;-4,53575674192552;-21,7472751933769;-14,7130045620574;-8,32678747195769;-9,76661888580975;-3,13769630614706;-14,3809308089917
;4;-5,38500301791692;-9,2802265162627;-5,91772954888711;-9,43706660712087;-5,65294298585013;0,580228250363234;0,162771867020638;-1,14236620348356;1,01506959903008;-6,3468865098107;-2,88152243328568;-11,3973086082719;-5,93578808408756;0,160077651275515;-13,0459450652629;-0,169754660368199;-2,6938177789234;-3,82748590008896;-2,39585627173574;-5,22078871859685;-1,29230892542137;0,393323008903735;-8,76772230427969;-3,12863414341291;-1,5683086302497;-0,75444938566261;0,554179105005915;2,70344326750956;3,15166055451209;-4,7922098230074;-9,09504894450538;-4,83208824706571;-5,61676320675906;-4,68470077316852;-2,08112293440081;-4,55140887905463;-1,22345798125571;-1,36706200415938;4,4181598469745;1,10289968660118;1,26081531991576;3,06517184873246;-2,58363088462602;-2,9516049797503;-3,52143006278766;2,42377080010283;-5,53946542744325;-2,73620853595685;1,97280175989272;-4,96880059364958;2,42224279608718;0,412976874692959;2,09067649833287;0,52275504979616;-6,89166207757535;-0,371748356242279;-3,1411111730572;-5,09661797862964;-1,13356635423725;-0,485923548124902;10,5245962507306;-11,7835779827897;-1,26013004682591;1,55609902608239;0,490140656942913;-3,60874077623112;-7,04050231822703;-3,67115988041951;-2,19512340471329;-0,918666180098626;-2,47470998063;-7,54878547622639;-3,17143979508228;-0,493798195030195;-0,545534454676726;1,27718902726383;-4,75315219830145;-10,8411876242658;-1,92203787200651;-5,85290353712526;-2,47851235320786;-4,34043785939048;-15,5839477843551;-7,14227542804383;4,12870711327696;3,12154530892758;-3,70739659019318;-7,48653876097114
;5;-2,62086581767198;-1,82810370292782;-0,799610627791481;0,761488225540234;-4,01818189131927;0,750806114815532;-2,57330736091444;-5,87967592627047;-0,0907678611956726;6,00814797806606;-5,42972337562651;1,73216771044326;-0,436168823593107;1,30628144659568;3,26127896420076;-1,05349906707488;1,69128336240874;0,840989451447513;1,69239462945052;-1,84318498710763;-1,59868529826463;-1,13142226008904;1,87514612480481;0,831596956808426;0,386354239856701;1,0619943302313;-0,417653249896375;2,20801907795703;-6,94382930922211;2,94287708068896;-2,98845740475053;0,22566293330101;-3,49901842794725;-1,34700521128207;2,59158845721868;2,42525590097239;1,03774243172393;2,45382081877187;5,7181529340869;3,50475861736868;0,983375461250944;0,559959783566228;0,442577624088244;-5,7336183341431;3,49897109103495;-2,72188246544329;-3,41220621270395;1,20126971180025;-0,114368456013381;-0,394610701720922;3,89939118003167;8,85182514568578;4,90623126933406;0,604478276909958;-3,32677040996941;-2,40018429034399;1,21633270157236;0,961498477798614;-5,62671050045219;-4,18862216216303;6,01021923049257;-0,796307698096825;-12,1061148632384;5,76336088177686;2,53619867865655;-3,34901940412146;-2,17871245171727;4,67139731188445;0,231709545992544;-1,1222349662944;6,7602307978359;8,42734443660447;-2,12176157871045;-0,497819831050947;-3,20506252906171;1,21103857283197;-4,08427447769054;-8,5143198759506;-3,76324120447634;-8,29872318388789;-2,66379928371407;-1,23716637267489;-12,1845415540211;-5,78175554468862;1,32126060662449;4,06292964284194;-0,959720748325708;-8,47325371899706
;6;1,19649660777395;-4,32275267044588;-4,33944545898112;2,32796815474285;-1,97545914197644;1,88134753315262;-2,41436497058203;3,79194878648514;-0,0383996348095934;3,21694914573027;1,79917524977054;1,58455097613614;1,77463584772022;1,58578915390581;3,76431097934028;2,41895932217767;0,366428074911255;-0,412893857424933;-0,588490473142429;3,91528033821032;-1,36501990507122;4,52791517638389;-1,86381452919068;-1,31192713912651;3,94477931214396;0,219261939062108;0,795575207630918;0,410596274734417;3,61863715460095;10,429187639781;4,78879084636219;0,861054870738826;-4,75138722711517;0,899629103279494;2,64540748106492;1,69196471286659;3,45812532617492;3,97172853201391;0,913170211463239;1,70960019383756;0,732793929019863;1,48858754762114;1,87552769745525;-1,38233014825437;2,34823483297805;-0,947857032404045;1,25387353551105;1,92879073642371;-1,24035449606254;4,7057050658841;6,75862227234529;-4,07723771584415;0,682972576621523;5,02848844058599;2,01619965293094;3,478362938386;-1,26703899561517;-0,139315740882921;5,72120832044948;3,10843489177887;-1,792972234025;9,20268464920264;12,0876886629735;-1,06941034054125;0,502182668204114;2,85772449442675;3,09103919372637;2,61869654038037;-5,85341511067691;1,08313400950374;-0,861022184139983;2,12736037414243;-0,29473684063214;2,82726208127815;-2,74666858764476;3,47277130816519;1,86048354956301;-5,71308416261809;3,71147371414872;0,256677727194983;-0,322228595798151;-0,489848480171531;-4,19211604314341;-0,488128333004624;1,60585717776621;3,46427822979331;3,02379748813019;-3,35596361786475
;7;3,73676265198219;0,353253550136287;-0,483039208405899;-0,947588780925798;0,211309330615222;5,61784816504041;4,49335776217549;6,33149822360065;-1,65839134767612;4,04391617158535;-2,656978882168;5,39909430690568;1,89315881683024;0,417057966070388;8,0573839272115;-1,63567701988404;-0,406422459380792;4,51828274660738;6,10474595240066;6,95109304711241;1,11864773354137;-1,31176503371807;3,38404169649766;-1,99548779658471;1,26761326953738;-2,26726597756488;-2,71531331983897;3,24305800218417;0,0749093039394211;6,88840451143187;1,35510755387395;1,89268977442862;-1,85751423193688;1,84328817542291;2,31812595224801;-1,16021951590983;3,4576132906991;4,43666080198682;1,02908756552642;6,87440379177224;1,9553593931164;0,628400319645152;2,4925628834053;0,230680255776406;6,05370136073589;-2,02856429076928;0,907018080556554;0,563297596891061;1,51549713865097;-0,114871907511315;5,66961527453577;5,40165522371535;0,314452129554411;5,24229766146163;-1,52412591474331;4,35789101245109;-0,317547431568983;3,10288935246854;1,46513036308306;1,82688383785171;0,955838374521136;6,74196667850401;0,951670905395986;-1,69124280446613;-0,0835885737983517;-3,5805450050716;7,46577447951449;2,65925978618952;-0,189760730797843;0,65544994346601;1,80800802431486;1,3403172387857;2,87311083643408;0,454106266863164;-0,6561920651734;3,77479075508472;-0,733571594973455;-2,62327143305447;1,56827418293506;2,93000304958787;2,45220615120206;1,52138788250659;1,62819390579534;2,16268029240518;3,3772726641173;2,57656729464316;2,9811966810239;-2,25063247713615
;8;4,37004103940762;4,51655888981895;3,27912304210759;-0,355232503899515;-3,25890865778865;-0,290429744685298;7,66548002811078;4,38398264251418;-2,23810591051097;4,83279169784873;4,78163384536992;8,51441318571005;5,31392121315685;0,735381126268294;4,85167381548717;3,27086019068292;3,84659863419893;5,71263794248534;10,8629185313885;6,35457675533962;3,72145024170368;-5,00740814758456;2,69805578848082;-0,0872580899758759;3,13023514377346;1,31211670858465;1,16783346632656;0,261550506159438;3,5314176865113;6,28169680510382;9,86965740352116;4,49023653744098;-2,85890923243005;5,31306376988368;-1,50916033560043;-0,959431792095529;4,61383353020892;0,257789947046604;5,64402115253688;6,85512079885848;3,51971590185713;3,41322586978276;0,202610727435967;2,05486680568538;1,69202553830473;-0,214502661353436;1,08725633560925;3,84379359724335;3,12656809611553;-0,382477572562493;6,12088502527649;-0,0935747338858164;3,40710642980866;2,57304506568653;-1,16919431424867;5,73643655895467;3,47373448357075;3,37096832046609;-0,251891501363843;6,01895844835553;-2,24140032857667;6,37303887472081;-6,99831862441033;-4,20810019843384;0,830389678088522;-0,926781320721147;9,99748683863345;1,80357729969364;2,94825366249006;2,11106038723483;-2,45826821196852;3,43437086368931;1,81780915130184;1,04212548094847;2,84223715669759;2,12953916624565;-3,07763250766948;2,65086111739538;2,78004852420418;5,34038323272262;0,609937244461889;4,24160282492039;11,0275984693394;2,6411203196908;1,37182788370455;4,66297084147709;3,01671505041986;1,80171367746152
;9;5,06851072135851;4,56073044814866;1,96438813594114;10,6851246260435;2,28381593296581;3,95803364274889;9,08614372731245;7,98847320131108;2,64312131070801;-0,695220006512045;2,86454152614124;4,2750036455991;0,484447489802278;3,60571133781059;5,31589038996935;3,65006053319667;1,88966639760338;8,06495783697619;-1,11498251555804;5,15430663954567;4,96805768146396;6,42902997106012;0,446158206163545;4,53093762193021;-1,14019218285239;4,56240363704001;1,48604545960598;-2,16770508087802;5,02772752454257;0,872994262449538;5,81805436552122;0,362693167480302;2,99467975760581;1,41468315263137;8,16257884341576;1,25430056449022;0,824260030092773;2,11871792700458;1,08904134983186;3,83608874415177;-0,533840237707409;-2,99993835664645;3,14850270160559;2,65615874139712;0,199495437284895;1,33564874019339;0,319258417610399;2,86038043494455;2,47348511983;6,03375879240184;1,76893946567725;-3,73381883427555;1,7485472793669;3,00975461881308;2,52875939258411;2,62890517759934;5,34534494368017;-2,00596485659662;1,89998777313758;4,47422387716188;-0,953770959230496;0,741423329991903;16,8656540624797;3,02528980247735;-3,26954076030097;-2,44415372790354;7,64932357666112;3,38295848581538;2,19101136622339;-0,658664053839402;-1,57927657805067;3,3843880757413;8,16973799542575;2,80104861771315;3,94687411233917;0,509195855186135;3,17010680693829;9,88593640294221;8,25476683846182;6,59256637177532;5,72641237121115;4,0690018989435;11,6521090738834;3,80389225066438;7,28850591716264;2,69615864306616;0,277093496742054;2,53814844154931
;10;8,29382940626738;4,8299938780192;7,64866899520257;5,46278521314935;-0,989380630697269;3,14155120892428;3,02120796417194;0,647160261807585;6,19548568389064;6,25063625729945;-2,86774058578476;1,39154486759116;4,10320787903174;3,0951772978774;0,647778334631312;2,18745885465341;2,32774712460196;1,19315312550179;-2,55382971826293;3,92571044275792;2,06964098326125;-2,77955109828645;6,87809027319054;-2,4026271341454;0,406511810590928;-1,17412910451958;0,843070431475553;-0,269331095377765;-1,50184534934215;-0,69391825529965;7,55648301624524;4,49930200774588;5,00646751764043;-0,286682415888663;-0,690584982545715;0,046885545295936;1,33668161973083;2,62368368193938;1,59997215222211;-0,564052421827455;-3,57421879515914;-1,21608909186216;3,98940905954987;1,638305049069;3,16789573804317;0,50469155732435;2,53855861463353;0,376717853424452;0,0313345281315378;-1,3129465055431;-1,63501433550618;5,93012675205864;-0,934675751272152;3,59172183340479;1,59340813702511;-1,15050684803509;4,45279024262572;-0,290864795252219;2,30088524888788;-2,01729234184768;-6,99402646349063;15,2145324830808;12,9544817596711;-5,63658544641476;-1,97348253266273;-1,36827047298402;-1,68712487978792;1,5685360251955;3,26286421233908;0,0457258930787248;-1,22641345183911;3,67644023854245;4,61443698720086;-5,25594933696948;3,37938647159308;0,193045467997308;3,2601272542779;9,96280473229672;5,57152270564256;2,62086821833964;4,60704365186348;2,30313408108032;10,7624539399626;6,91441162792444;4,95493621647483;0,624604340070618;0,812611729826585;1,51139441744681
