;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;0,168532417707872;0,0531644228188199;0,0531644228188199;0,0375929238930564;0,0375929238930564;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,2300298491458;0,455105612294632;0,32180826460959
;1-SYBR;CDC42;MouseCaecum2;;0,0980678086893391;0,0163622895306611;0,0163622895306611;0,0115698858828681;0,0115698858828681;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;27,0112044274022;0,240708896007384;0,170206892658749
;1-SYBR;CDC42;MouseCaecum3;;1;0,182869944786713;0,182869944786713;0,129308578033894;0,129308578033894;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,661127879007;0,26382556247143;0,186552844273903
;1-SYBR;CDC42;MouseCaecum4;;0,0822063677645521;0,0354830049098771;0,0354830049098771;0,0250902733886497;0,0250902733886497;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;27,2657339183477;0,622715205784732;0,440326144758361
;1-SYBR;CXCL9;MouseCaecum1;;0,0229602751553463;0,0106217453838454;0,0106217453838454;0,00751070818895399;0,00751070818895399;0,041821731945629;0,0204923753352271;0,0204923753352271;0,014490297562159;0,014490297562159;0,041821731945629;0,0204923753352271;0,0204923753352271;0,014490297562159;0,014490297562159;2;26,1161888892433;0,667410964684839;0,471930818966905
;1-SYBR;CXCL9;MouseCaecum2;;0,00147434862405936;0,000262523436222828;0,000262523436222828;0,000185632101973556;0,000185632101973556;0,0352564095852918;0,00698609307879788;0,00698609307879789;0,00493991379001839;0,00493991379001839;0,0352564095852918;0,00698609307879788;0,00698609307879789;0,00493991379001839;0,00493991379001839;2;30,0771792114339;0,256887179446749;0,181646666586682
;1-SYBR;CXCL9;MouseCaecum3;;1;0,190801506181744;0,190801506181744;0,134917038881718;0,134917038881718;1,03365944625887;0,236040823183401;0,236040823183401;0,166906066709837;0,166906066709837;1,03365944625887;0,236040823183401;0,236040823183401;0,166906066709837;0,166906066709837;2;20,671472630806;0,275268386762547;0,194644142926078
;1-SYBR;CXCL9;MouseCaecum4;;0,00431302479755335;0,00157779994921662;0,00157779994921662;0,00111567304344686;0,00111567304344686;0,616631879865445;0,27781895794629;0,27781895794629;0,196447669106002;0,196447669106002;0,616631879865445;0,27781895794629;0,27781895794629;0,196447669106002;0,196447669106002;2;28,5285569046578;0,527769783178836;0,373189592591109
;1-SYBR;IFN-g;MouseCaecum1;;0,0239048295681894;0,00284981931418001;0,00284981931418001;0,00201512656221308;0,00201512656221308;0,0435422209726425;0,00874040245272566;0,00874040245272565;0,00618039784462184;0,00618039784462184;0,0435422209726425;0,00874040245272566;0,00874040245272565;0,00618039784462184;0,00618039784462184;2;31,1562701436936;0,17199119451026;0,12161613994258
;1-SYBR;IFN-g;MouseCaecum2;;0,00538545064730136;0,00170594088818201;0,00170594088818201;0,0012062823703369;0,0012062823703369;0,128783417113283;0,0423030474530197;0,0423030474530197;0,0299127717188865;0,0299127717188865;0,128783417113283;0,0423030474530197;0,0423030474530197;0,0299127717188865;0,0299127717188865;2;33,3064332858579;0,457000281055992;0,32314799773885
