;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;D01;HEX;;Unkn;;-0,413222492534108;;Unknown;Unassigned;False
;D02;HEX;;Unkn;;0,152671902618264;;Unknown;Unassigned;False
;D03;HEX;;Unkn;;4,15946738692067;;Unknown;Unassigned;False
;D04;HEX;;Unkn;;4,45849705646579;;Unknown;Unassigned;False
;D05;HEX;;Unkn;;3,8560538663477;;Unknown;Unassigned;False
;D06;HEX;;Unkn;;0,831404208664117;;Unknown;Unassigned;False
;D07;HEX;;Unkn;;6,41201477705536;;Unknown;Unassigned;False
;D08;HEX;;Unkn;;2,33505177194259;;Unknown;Unassigned;False
;D09;HEX;;Unkn;;7,79656920845139;;Unknown;Unassigned;False
;D10;HEX;;Unkn;;3,68850333966247;;Unknown;Unassigned;False
;D11;HEX;;Unkn;;-0,830190839230818;;Unknown;Unassigned;False
;D12;HEX;;Unkn;;-6,21093162208217;;Unknown;Unassigned;False
;E01;HEX;;Unkn;;5,15049741357322;;Unknown;Unassigned;False
;E02;HEX;;Unkn;;9,46500360192252;;Unknown;Unassigned;False
;E03;HEX;;Unkn;;6,00107401887029;;Unknown;Unassigned;False
;E04;HEX;;Unkn;;34,3288953798337;;Unknown;Unassigned;False
;E05;HEX;;Unkn;;38,1936034682052;;Unknown;Unassigned;False
;E06;HEX;;Unkn;;32,3050871454575;;Unknown;Unassigned;False
;E07;HEX;;Unkn;;34,7143825913576;;Unknown;Unassigned;False
;E08;HEX;;Unkn;;12,8177112055073;;Unknown;Unassigned;False
;E09;HEX;;Unkn;;38,4625507747264;;Unknown;Unassigned;False
;E10;HEX;;Unkn;;16,2669191258668;;Unknown;Unassigned;False
;E11;HEX;;Unkn;;10,5997666405243;;Unknown;Unassigned;False
;E12;HEX;;Unkn;;9,69504552761506;;Unknown;Unassigned;False
;F01;HEX;;Unkn;;-4,63658585925771;;Unknown;Unassigned;False
;F02;HEX;;Unkn;;-1,52855589803794;;Unknown;Unassigned;False
;F03;HEX;;Unkn;;-4,94530265689442;;Unknown;Unassigned;False
;F04;HEX;;Unkn;;-4,5819738251399;;Unknown;Unassigned;False
;F05;HEX;;Unkn;;-4,12369063261828;;Unknown;Unassigned;False
;F06;HEX;;Unkn;;-2,95037404556242;;Unknown;Unassigned;False
;F07;HEX;;Unkn;;-0,0671264294712575;;Unknown;Unassigned;False
;F08;HEX;;Unkn;;-3,77945865378591;;Unknown;Unassigned;False
;F09;HEX;;Unkn;;-2,82238303020364;;Unknown;Unassigned;False
;F10;HEX;;Unkn;;-4,64496946391209;;Unknown;Unassigned;False
;F11;HEX;;Unkn;;-4,18621506222783;;Unknown;Unassigned;False
;F12;HEX;;Unkn;;-7,60070881910442;;Unknown;Unassigned;False
;G01;HEX;;Unkn;;4,21892698593204;;Unknown;Unassigned;False
;G02;HEX;;Unkn;;4,81500284000749;;Unknown;Unassigned;False
;G03;HEX;;Unkn;;6,78200271774501;;Unknown;Unassigned;False
;G04;HEX;;Unkn;;6,12638443300687;;Unknown;Unassigned;False
;G05;HEX;;Unkn;;-11,0683118629573;;Unknown;Unassigned;False
;G06;HEX;;Unkn;;11,4070092508319;;Unknown;Unassigned;False
;G07;HEX;;Unkn;;10,4807129584896;;Unknown;Unassigned;False
;G08;HEX;;Unkn;;36,0403539011839;;Unknown;Unassigned;False
;G09;HEX;;Unkn;;7,7055850556773;;Unknown;Unassigned;False
;G10;HEX;;Unkn;;9,12646750439693;;Unknown;Unassigned;False
;G11;HEX;;Unkn;;7,50174354903844;;Unknown;Unassigned;False
;G12;HEX;;Unkn;;8,82706854597991;;Unknown;Unassigned;False
;H01;HEX;;Unkn;;-2,45888894757672;;Unknown;Unassigned;False
;H02;HEX;;Unkn;;-2,98916151843908;;Unknown;Unassigned;False
;H03;HEX;;Unkn;;-1,67692865974083;;Unknown;Unassigned;False
;H04;HEX;;Unkn;;-2,56064293997012;;Unknown;Unassigned;False
;H05;HEX;;Unkn;;2,92357292890926;;Unknown;Unassigned;False
;H06;HEX;;Unkn;;-0,610354934134345;;Unknown;Unassigned;False
;H07;HEX;;Unkn;;1,38188016711947;;Unknown;Unassigned;False
;H08;HEX;;Unkn;;-0,778937535446433;;Unknown;Unassigned;False
;H09;HEX;;Unkn;;-0,00355444403597485;;Unknown;Unassigned;False
;H10;HEX;;Unkn;;-1,68229074793235;;Unknown;Unassigned;False
;H11;HEX;;Unkn;;-0,753765972889384;;Unknown;Unassigned;False
;H12;HEX;;Unkn;;-2,94871855547196;;Unknown;Unassigned;False
