"EH_id","dpi","mouse_id","name","ear","sex","born","age","age_weeks","strain","line","room.rack","cage","comment","Inf_strain","num.inf","Infection_date","weight","rel.weight","oocysts.per.g"
"LM0110","3",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",19.88,97.3078805677925,0
"LM0110","4",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",18.22,89.1825746451297,0
"LM0110","5",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",18.42,90.1615271659325,0
"LM0110","6",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",18.34,89.7699461576114,0
"LM0110","7",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",18.22,89.1825746451297,1893.93939393939
"LM0110","8",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",16.87,82.5746451297112,178571.428571429
"LM0110","9",50032508,"WPD107.1.A.2M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.1",52,"","Eflab",15,"11_May_17",15.12,74.0088105726872,5e+05
"LM0111","0",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",NA,NA,0
"LM0111","1",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",19.27,100,0
"LM0111","2",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",19.03,98.7545407368967,0
"LM0111","3",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",19.01,98.6507524649715,0
"LM0111","4",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",19.87,103.113648157758,0
"LM0111","5",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",19.65,101.97197716658,0
"LM0111","6",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",19.41,100.726517903477,0
"LM0111","7",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",18.93,98.2355993772704,0
"LM0111","8",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",18.33,95.1219512195122,54245.2830188679
"LM0111","9",50032513,"WPD108.1.A.1F",0,"f","06.02.2016",423,60,"WP","WPD","WM1.12/4.3",903,"(in mating 6844)","Eflab",2,"8_May_17",17.59,91.2817851582771,1271428.57142857
"LM0112","0",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",14.5,102.401129943503,0
"LM0112","1",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",14.16,100,0
"LM0112","10",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",14.65,103.460451977401,0
"LM0112","11",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",14.58,102.966101694915,0
"LM0112","2",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",14.71,103.88418079096,0
"LM0112","3",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",13.81,97.5282485875706,0
"LM0112","4",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",13.18,93.0790960451977,82580.6451612903
"LM0112","5",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",13.07,92.3022598870057,1103125
"LM0112","6",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",12.82,90.5367231638418,4543269.23076923
"LM0112","7",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",13.34,94.2090395480226,1376470.58823529
"LM0112","8",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",14.32,101.129943502825,288793.103448276
"LM0112","9",50035524,"PWD158.1.D.4F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/5.1",2164,"","EI64",12,"11_May_17",15.06,106.35593220339,10698.1981981982
"LM0113","0",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",NA,NA,0
"LM0113","1",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",19.34,100,0
"LM0113","10",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",17.33,89.6070320579111,0
"LM0113","11",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",18.57,96.0186142709411,0
"LM0113","2",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",18.04,93.2781799379524,0
"LM0113","3",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",19.14,98.9658738366081,0
"LM0113","4",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",18.11,93.6401240951396,641.025641025641
"LM0113","5",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",16.35,84.5398138572906,1072592.59259259
"LM0113","6",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",17.18,88.8314374353671,297674.418604651
"LM0113","7",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",16.9,87.3836608066184,221714.285714286
"LM0113","8",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",18.37,94.9844881075491,56188.9250814332
"LM0113","9",50033501,"WSB144.2.A.1F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.2",1716,"(in mating 6840)","EI64",1,"8_May_17",17.77,91.8821096173733,1086.95652173913
"LM0114","0",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",18.58,97.3794549266247,0
"LM0114","1",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",19.08,100,0
"LM0114","2",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",18.56,97.2746331236897,0
"LM0114","3",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",16.72,87.6310272536688,0
"LM0114","4",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",17.24,90.356394129979,0
"LM0114","5",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",17.78,93.1865828092243,0
"LM0114","6",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",17.17,89.9895178197065,0
"LM0114","7",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",16.71,87.5786163522013,498.00796812749
"LM0114","8",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",15.25,79.9266247379455,750000
"LM0114","9",50033502,"WSB144.2.A.2F",0,"f","28.02.2016",401,57,"WSB","WSB","WM1.12/4.1",23,"(in mating 7330)","Eflab",17,"11_May_17",13.16,68.9727463312369,1e+06
"LM0115","0",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.74,99.620253164557,0
"LM0115","1",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.8,100,0
"LM0115","10",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.71,99.4303797468354,23305.0847457627
"LM0115","11",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.02,95.0632911392405,66235.3666050524
"LM0115","2",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.64,98.9873417721519,0
"LM0115","3",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.55,98.4177215189873,0
"LM0115","4",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.06,95.3164556962025,66950.3546099291
"LM0115","5",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",13.88,87.8481012658228,490740.740740741
"LM0115","6",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",14.19,89.8101265822785,9028301.88679245
"LM0115","7",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",14.65,92.7215189873418,2698224.85207101
"LM0115","8",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.33,97.0253164556962,293539.325842697
"LM0115","9",50034794,"PWD157.1.B.1F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","EI64",24,"11_May_17",15.47,97.9113924050633,32500
"LM0116","0",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",16.57,98.3382789317507,0
"LM0116","1",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",16.85,100,0
"LM0116","2",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",16.77,99.5252225519288,0
"LM0116","3",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",16.55,98.2195845697329,0
"LM0116","4",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",16.04,95.1928783382789,0
"LM0116","5",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",16.09,95.4896142433234,0
"LM0116","6",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",15.61,92.6409495548961,0
"LM0116","7",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",15.46,91.7507418397626,0
"LM0116","8",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",14.17,84.0949554896142,1441176.47058824
"LM0116","9",50034796,"PWD157.1.B.3F",0,"f","31.03.2016",369,53,"PWD","PWD","WM1.12/5.1",2006,"","Eflab",18,"11_May_17",12.62,74.8961424332344,731707.317073171
"LM0117","0",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",NA,NA,0
"LM0117","1",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.49,100,0
"LM0117","10",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.35,99.199542595769,722.543352601156
"LM0117","11",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.4,99.4854202401372,0
"LM0117","2",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",16.77,95.8833619210978,0
"LM0117","3",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.01,97.2555746140652,0
"LM0117","4",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.76,101.543739279588,0
"LM0117","5",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.03,97.3699256718125,15463.9175257732
"LM0117","6",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.4,99.4854202401372,711111.111111111
"LM0117","7",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",16.75,95.7690108633505,178316.498316498
"LM0117","8",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.43,99.6569468267582,22727.2727272727
"LM0117","9",50034112,"WPC103.1.A.2M",0,"m","27.02.2016",402,57,"WP","WPC","WM1.12/4.1",189,"(in mating 7331)","EI64",4,"8_May_17",17.54,100.285877644368,7117.43772241993
"LM0118","0",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.63,101.525885558583,0
"LM0118","1",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.35,100,0
"LM0118","10",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.56,101.144414168937,2564.10256410256
"LM0118","11",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",17.75,96.7302452316076,464.684014869888
"LM0118","2",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.8,102.452316076294,0
"LM0118","3",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.82,102.561307901907,0
"LM0118","4",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",17.72,96.566757493188,1344.08602150538
"LM0118","5",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",17.25,94.0054495912806,938775.510204082
"LM0118","6",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",17.43,94.9863760217984,5500000
"LM0118","7",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",17.67,96.2942779291553,808401.639344262
"LM0118","8",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.45,100.544959128065,585616.438356164
"LM0118","9",50035521,"PWD158.1.D.1F",0,"f","16.04.2016",353,50,"PWD","PWD","WM1.12/4.1",2582,"(in mating 6838)","EI64",13,"11_May_17",18.57,101.198910081744,32663.3165829146
"LM0119","0",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",18.23,98.4341252699784,0
"LM0119","1",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",18.52,100,0
"LM0119","10",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",18.45,99.622030237581,42763.1578947368
"LM0119","11",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",17.9,96.6522678185745,943.396226415094
"LM0119","2",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",18.82,101.619870410367,0
"LM0119","3",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",18.62,100.539956803456,0
"LM0119","4",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",17.45,94.2224622030238,5642.45810055866
"LM0119","5",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",17.84,96.3282937365011,319148.936170213
"LM0119","6",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",17.81,96.1663066954644,902173.913043478
"LM0119","7",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",18.75,101.241900647948,257645.259938838
"LM0119","8",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",19.18,103.563714902808,19519.5195195195
"LM0119","9",50032510,"WPD107.1.A.1F",0,"f","05.02.2016",424,61,"WP","WPD","WM1.12/4.3",50,"(in mating 6843)","EI64",19,"11_May_17",19.21,103.725701943844,3257.32899022801
"LM0120","0",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",19.12,97.4515800203874,0
"LM0120","1",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",19.62,100,0
"LM0120","2",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",19.92,101.529051987768,0
"LM0120","3",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",19.32,98.4709480122324,0
"LM0120","4",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",18.66,95.1070336391437,0
"LM0120","5",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",19.05,97.0948012232416,0
"LM0120","6",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",18.49,94.2405708460754,0
"LM0120","7",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",18.77,95.6676860346585,3597.12230215827
"LM0120","8",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",17.31,88.2262996941896,163793.103448276
"LM0120","9",50032507,"WPD107.1.A.1M",0,"m","05.02.2016",424,61,"WP","WPD","WM1.12/8.6",413,"(in mating 6843)","Eflab",22,"11_May_17",16.08,81.9571865443425,421052.631578947
"LM0121","0",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",15.65,96.3669950738916,0
"LM0121","1",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",16.24,100,0
"LM0121","2",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",15.98,98.3990147783251,0
"LM0121","3",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",16.13,99.3226600985222,0
"LM0121","4",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",15.03,92.5492610837438,0
"LM0121","5",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",15.03,92.5492610837438,0
"LM0121","6",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",15.34,94.4581280788177,0
"LM0121","7",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",14.9,91.7487684729064,19480.5194805195
"LM0121","8",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",13.63,83.9285714285714,419642.857142857
"LM0121","9",50033536,"WPD107.1.B.1F",0,"f","03.03.2016",397,57,"WP","WPD","WM1.12/4.4",632,"(in mating 7335)","Eflab",21,"11_May_17",12.21,75.1847290640394,421875
