original.label,Exp_ID,prelim_labels,date,comment,weight,weightloss,weightRelativeToInfection,fecweight,dayFollowWeight,PIN,weightAtStart,weightlossBeforeInf,weightRelativeToStart,EH_id
9616,Exp004,13,25-05-18,change bedding + 2g seeds mix,17.5,NA,NA,NA,18,SY M 9616 G60 L2,16.2,-1.3,108.024691358025,LM0148
8479,Exp004,14,25-05-18,change bedding + 2g seeds mix,17.3,NA,NA,NA,18,SY F 8479 G37 P5,17.8,0.5,97.1910112359551,LM0163
9339,Exp004,15,25-05-18,change bedding + 2g seeds mix,25,NA,NA,NA,18,SY M 9339 G56 L2,25.4,0.399999999999999,98.4251968503937,LM0157
8483,Exp004,16,25-05-18,change bedding + 2g seeds mix,22.3,NA,NA,NA,18,SY M 8483 G38 L3,22.9,0.599999999999998,97.3799126637555,LM0170
524,Exp004,17,25-05-18,change bedding + 2g seeds mix,27.9,NA,NA,NA,18,EX M 524 G55 L2,26.3,-1.6,106.083650190114,LM0158
144,Exp004,18,25-05-18,change bedding + 2g seeds mix,15.8,NA,NA,NA,18,SX F 144 G63 L3,12.8,-3,123.4375,LM0173
8510,Exp004,19,25-05-18,change bedding + 2g seeds mix,15.5,NA,NA,NA,18,SY M 8510 G43 L2,14.9,-0.6,104.026845637584,LM0177
8480,Exp004,20,25-05-18,change bedding + 2g seeds mix,19.2,NA,NA,NA,18,SY F 8480 G37 L2,19.7,0.5,97.4619289340102,LM0146
527,Exp004,21,25-05-18,change bedding + 2g seeds mix,24.7,NA,NA,NA,18,EX F 527 G55 P3,24,-0.699999999999999,102.916666666667,LM0175
528,Exp004,22,25-05-18,change bedding + 2g seeds mix,27,NA,NA,NA,18,EX F 528 G55 P4,25.1,-1.9,107.569721115538,LM0166
529,Exp004,23,25-05-18,change bedding + 2g seeds mix,25.1,NA,NA,NA,18,EX F 529 G55 P5,23.8,-1.3,105.46218487395,LM0168
8476,Exp004,24,25-05-18,change bedding + 2g seeds mix,20.8,NA,NA,NA,18,SY M 8476 G37 P2,22.4,1.6,92.8571428571429,LM0149
145,Exp004,25,25-05-18,change bedding + 2g seeds mix,15,NA,NA,NA,18,SX F 145 G63 L4,13.5,-1.5,111.111111111111,LM0159
8515,Exp004,26,25-05-18,change bedding + 2g seeds mix,12.2,NA,NA,NA,18,SY F 8515 G43 P3,10.9,-1.3,111.926605504587,LM0160
8511,Exp004,27,25-05-18,change bedding + 2g seeds mix,15.3,NA,NA,NA,18,SY M 8511 G43 L3,14.9,-0.4,102.684563758389,LM0169
8613,Exp004,28,25-05-18,change bedding + 2g seeds mix,17.4,NA,NA,NA,18,SY M 8613 G61 P3,15.7,-1.7,110.828025477707,LM0174
8477,Exp004,29,25-05-18,change bedding + 2g seeds mix,19.3,NA,NA,NA,18,SY M 8477 G37 P3,20.1,0.800000000000001,96.0199004975124,LM0165
8612,Exp004,30,25-05-18,change bedding + 2g seeds mix,19.7,NA,NA,NA,18,SY M 8612 G61 P2,19.2,-0.5,102.604166666667,LM0150
8482,Exp004,31,25-05-18,change bedding + 2g seeds mix,23.3,NA,NA,NA,18,SY M 8482 G38 L2,25.3,2,92.094861660079,LM0176
8513,Exp004,32,25-05-18,change bedding + 2g seeds mix,15.1,NA,NA,NA,18,SY F 8513 G43 L5,14.5,-0.6,104.137931034483,LM0154
526,Exp004,1,24-05-18,change bedding + 2g seeds mix,27.3,NA,NA,NA,17,EX F 526 G55 P2,25.4,-1.9,107.48031496063,LM0151
9619,Exp004,2,24-05-18,change bedding + 2g seeds mix,19.4,NA,NA,NA,17,SY F 9619 G60 P2,18,-1.4,107.777777777778,LM0172
8514,Exp004,3,24-05-18,change bedding + 2g seeds mix,12.5,NA,NA,NA,17,SY F 8514 G43 P2,12.1,-0.4,103.305785123967,LM0153
9620,Exp004,4,24-05-18,change bedding + 2g seeds mix,17.3,NA,NA,NA,17,SY F 9620 G60 P3,16.5,-0.800000000000001,104.848484848485,LM0156
9617,Exp004,5,24-05-18,change bedding + 2g seeds mix,18.6,NA,NA,NA,17,SY M 9617 G60 L3,16.6,-2,112.048192771084,LM0178
8481,Exp004,6,24-05-18,change bedding + 2g seeds mix,16.6,NA,NA,NA,17,SY F 8481 G37 L3,17.4,0.799999999999997,95.4022988505747,LM0152
525,Exp004,7,24-05-18,change bedding + 2g seeds mix,34.4,NA,NA,NA,17,EX M 525 G55 L3,31.8,-2.6,108.176100628931,LM0161
9618,Exp004,8,24-05-18,change bedding + 2g seeds mix,18.3,NA,NA,NA,17,SY F 9618 G60 L4,16.1,-2.2,113.664596273292,LM0147
8486,Exp004,9,24-05-18,change bedding + 2g seeds mix,16.5,NA,NA,NA,17,SY F 8486 G38 P5,17.3,0.800000000000001,95.3757225433526,LM0162
8505,Exp004,10,24-05-18,change bedding + 2g seeds mix,12.8,NA,NA,NA,17,SY M 8505 G43 P2,12.4,-0.4,103.225806451613,LM0167
8478,Exp004,11,24-05-18,change bedding + 2g seeds mix,24.2,NA,NA,NA,17,SY M 8478 G37 P4,23.2,-1,104.310344827586,LM0164
8487,Exp004,12,24-05-18,change bedding + 2g seeds mix,15.9,NA,NA,NA,17,SY M 8487 G42 L2,14.5,-1.4,109.655172413793,LM0171
9616,Exp004,13,24-05-18,change bedding + 2g seeds mix,17.7,NA,NA,NA,17,SY M 9616 G60 L2,16.2,-1.5,109.259259259259,LM0148
8479,Exp004,14,24-05-18,change bedding + 2g seeds mix,17.3,NA,NA,NA,17,SY F 8479 G37 P5,17.8,0.5,97.1910112359551,LM0163
9339,Exp004,15,24-05-18,change bedding + 2g seeds mix,24.6,NA,NA,NA,17,SY M 9339 G56 L2,25.4,0.799999999999997,96.8503937007874,LM0157
8483,Exp004,16,24-05-18,change bedding + 2g seeds mix,21.4,NA,NA,NA,17,SY M 8483 G38 L3,22.9,1.5,93.4497816593886,LM0170
524,Exp004,17,24-05-18,change bedding + 2g seeds mix,27.3,NA,NA,NA,17,EX M 524 G55 L2,26.3,-1,103.802281368821,LM0158
144,Exp004,18,24-05-18,change bedding + 2g seeds mix,15.6,NA,NA,NA,17,SX F 144 G63 L3,12.8,-2.8,121875,LM0173
8510,Exp004,19,24-05-18,change bedding + 2g seeds mix,14.7,NA,NA,NA,17,SY M 8510 G43 L2,14.9,0.200000000000001,98.6577181208054,LM0177
8480,Exp004,20,24-05-18,change bedding + 2g seeds mix,20,NA,NA,NA,17,SY F 8480 G37 L2,19.7,-0.300000000000001,101.522842639594,LM0146
527,Exp004,21,24-05-18,change bedding + 2g seeds mix,24.3,NA,NA,NA,17,EX F 527 G55 P3,24,-0.300000000000001,101.25,LM0175
528,Exp004,22,24-05-18,change bedding + 2g seeds mix,27.5,NA,NA,NA,17,EX F 528 G55 P4,25.1,-2.4,109.561752988048,LM0166
529,Exp004,23,24-05-18,change bedding + 2g seeds mix,24.9,NA,NA,NA,17,EX F 529 G55 P5,23.8,-1.1,104.621848739496,LM0168
8476,Exp004,24,24-05-18,change bedding + 2g seeds mix,20.2,NA,NA,NA,17,SY M 8476 G37 P2,22.4,2.2,90.1785714285714,LM0149
145,Exp004,25,24-05-18,change bedding + 2g seeds mix,14.9,NA,NA,NA,17,SX F 145 G63 L4,13.5,-1.4,110.37037037037,LM0159
8515,Exp004,26,24-05-18,change bedding + 2g seeds mix,11.7,NA,NA,NA,17,SY F 8515 G43 P3,10.9,-0.799999999999999,107.339449541284,LM0160
8511,Exp004,27,24-05-18,change bedding + 2g seeds mix,15.1,NA,NA,NA,17,SY M 8511 G43 L3,14.9,-0.199999999999999,101.342281879195,LM0169
8613,Exp004,28,24-05-18,change bedding + 2g seeds mix,17.1,NA,NA,NA,17,SY M 8613 G61 P3,15.7,-1.4,108.917197452229,LM0174
8477,Exp004,29,24-05-18,change bedding + 2g seeds mix,19.7,NA,NA,NA,17,SY M 8477 G37 P3,20.1,0.400000000000002,98.0099502487562,LM0165
8612,Exp004,30,24-05-18,change bedding + 2g seeds mix,19.4,NA,NA,NA,17,SY M 8612 G61 P2,19.2,-0.199999999999999,101.041666666667,LM0150
8482,Exp004,31,24-05-18,change bedding + 2g seeds mix,23.7,NA,NA,NA,17,SY M 8482 G38 L2,25.3,1.6,93.6758893280632,LM0176
8513,Exp004,32,24-05-18,change bedding + 2g seeds mix,14.9,NA,NA,NA,17,SY F 8513 G43 L5,14.5,-0.4,102.758620689655,LM0154
526,Exp004,1,23-05-18,Tunnels + 10g seeds mix,27.1,NA,NA,NA,16,EX F 526 G55 P2,25.4,-1.7,106.692913385827,LM0151
9619,Exp004,2,23-05-18,Tunnels + 10g seeds mix,18.6,NA,NA,NA,16,SY F 9619 G60 P2,18,-0.600000000000001,103.333333333333,LM0172
8514,Exp004,3,23-05-18,Tunnels + 10g seeds mix,11.6,NA,NA,NA,16,SY F 8514 G43 P2,12.1,0.5,95.8677685950413,LM0153
9620,Exp004,4,23-05-18,Tunnels + 10g seeds mix,17.5,NA,NA,NA,16,SY F 9620 G60 P3,16.5,-1,106.060606060606,LM0156
9617,Exp004,5,23-05-18,Tunnels + 10g seeds mix,17.6,NA,NA,NA,16,SY M 9617 G60 L3,16.6,-1,106.024096385542,LM0178
8481,Exp004,6,23-05-18,Tunnels + 10g seeds mix,16.9,NA,NA,NA,16,SY F 8481 G37 L3,17.4,0.5,97.1264367816092,LM0152
525,Exp004,7,23-05-18,Tunnels + 10g seeds mix,33.7,NA,NA,NA,16,EX M 525 G55 L3,31.8,-1.9,105.974842767296,LM0161
9618,Exp004,8,23-05-18,Tunnels + 10g seeds mix,16.9,NA,NA,NA,16,SY F 9618 G60 L4,16.1,-0.799999999999997,104.968944099379,LM0147
8486,Exp004,9,23-05-18,Tunnels + 10g seeds mix,16.5,NA,NA,NA,16,SY F 8486 G38 P5,17.3,0.800000000000001,95.3757225433526,LM0162
8505,Exp004,10,23-05-18,Tunnels + 10g seeds mix,12.1,NA,NA,NA,16,SY M 8505 G43 P2,12.4,0.300000000000001,97.5806451612903,LM0167
8478,Exp004,11,23-05-18,Tunnels + 10g seeds mix,23.9,NA,NA,NA,16,SY M 8478 G37 P4,23.2,-0.699999999999999,103.01724137931,LM0164
8487,Exp004,12,23-05-18,Tunnels + 10g seeds mix,14.5,NA,NA,NA,16,SY M 8487 G42 L2,14.5,0,100,LM0171
9616,Exp004,13,23-05-18,Tunnels + 10g seeds mix,17,NA,NA,NA,16,SY M 9616 G60 L2,16.2,-0.800000000000001,104.938271604938,LM0148
8479,Exp004,14,23-05-18,Tunnels + 10g seeds mix,17.3,NA,NA,NA,16,SY F 8479 G37 P5,17.8,0.5,97.1910112359551,LM0163
9339,Exp004,15,23-05-18,Tunnels + 10g seeds mix,25.3,NA,NA,NA,16,SY M 9339 G56 L2,25.4,0.0999999999999979,99.6062992125984,LM0157
8483,Exp004,16,23-05-18,Tunnels + 10g seeds mix,20.9,NA,NA,NA,16,SY M 8483 G38 L3,22.9,2,91.2663755458515,LM0170
524,Exp004,17,23-05-18,Tunnels + 10g seeds mix,26.4,NA,NA,NA,16,EX M 524 G55 L2,26.3,-0.0999999999999979,100.380228136882,LM0158
144,Exp004,18,23-05-18,Tunnels + 10g seeds mix,14.2,NA,NA,NA,16,SX F 144 G63 L3,12.8,-1.4,110.9375,LM0173
8510,Exp004,19,23-05-18,Tunnels + 10g seeds mix,14.3,NA,NA,NA,16,SY M 8510 G43 L2,14.9,0.6,95.9731543624161,LM0177
8480,Exp004,20,23-05-18,Tunnels + 10g seeds mix,19.7,NA,NA,NA,16,SY F 8480 G37 L2,19.7,0,100,LM0146
527,Exp004,21,23-05-18,Tunnels + 10g seeds mix,23.9,NA,NA,NA,16,EX F 527 G55 P3,24,0.100000000000001,99.5833333333333,LM0175
528,Exp004,22,23-05-18,Tunnels + 10g seeds mix,27,NA,NA,NA,16,EX F 528 G55 P4,25.1,-1.9,107.569721115538,LM0166
529,Exp004,23,23-05-18,Tunnels + 10g seeds mix,24.1,NA,NA,NA,16,EX F 529 G55 P5,23.8,-0.300000000000001,101.260504201681,LM0168
8476,Exp004,24,23-05-18,Tunnels + 10g seeds mix,21.1,NA,NA,NA,16,SY M 8476 G37 P2,22.4,1.3,94.1964285714286,LM0149
145,Exp004,25,23-05-18,Tunnels + 10g seeds mix,14.7,NA,NA,NA,16,SX F 145 G63 L4,13.5,-1.2,108.888888888889,LM0159
8515,Exp004,26,23-05-18,Tunnels + 10g seeds mix,10.9,NA,NA,NA,16,SY F 8515 G43 P3,10.9,0,100,LM0160
8511,Exp004,27,23-05-18,Tunnels + 10g seeds mix,13.9,NA,NA,NA,16,SY M 8511 G43 L3,14.9,1,93.2885906040269,LM0169
8613,Exp004,28,23-05-18,Tunnels + 10g seeds mix,16.7,NA,NA,NA,16,SY M 8613 G61 P3,15.7,-1,106.369426751592,LM0174
8477,Exp004,29,23-05-18,Tunnels + 10g seeds mix,19.4,NA,NA,NA,16,SY M 8477 G37 P3,20.1,0.700000000000003,96.5174129353234,LM0165
8612,Exp004,30,23-05-18,Tunnels + 10g seeds mix,19.8,NA,NA,NA,16,SY M 8612 G61 P2,19.2,-0.600000000000001,103125,LM0150
8482,Exp004,31,23-05-18,Tunnels + 10g seeds mix,24.6,NA,NA,NA,16,SY M 8482 G38 L2,25.3,0.699999999999999,97.2332015810277,LM0176
8513,Exp004,32,23-05-18,Tunnels + 10g seeds mix,14.1,NA,NA,NA,16,SY F 8513 G43 L5,14.5,0.4,97.2413793103448,LM0154
526,Exp004,1,15-05-18,10g of barley/sunflower mix + change litter,26.4,NA,NA,NA,8,EX F 526 G55 P2,25.4,-1,103.937007874016,LM0151
9619,Exp004,2,15-05-18,10g of barley/sunflower mix + change litter,17.7,NA,NA,NA,8,SY F 9619 G60 P2,18,0.300000000000001,98.3333333333333,LM0172
8514,Exp004,3,15-05-18,10g of barley/sunflower mix + change litter,11.1,NA,NA,NA,8,SY F 8514 G43 P2,12.1,1,91.7355371900826,LM0153
9620,Exp004,4,15-05-18,10g of barley/sunflower mix + change litter,16.1,NA,NA,NA,8,SY F 9620 G60 P3,16.5,0.399999999999999,97.5757575757576,LM0156
9617,Exp004,5,15-05-18,10g of barley/sunflower mix + change litter,17.2,NA,NA,NA,8,SY M 9617 G60 L3,16.6,-0.599999999999998,103.614457831325,LM0178
8481,Exp004,6,15-05-18,10g of barley/sunflower mix + change litter,16.6,NA,NA,NA,8,SY F 8481 G37 L3,17.4,0.799999999999997,95.4022988505747,LM0152
525,Exp004,7,15-05-18,10g of barley/sunflower mix + change litter,34.3,NA,NA,NA,8,EX M 525 G55 L3,31.8,-2.5,107.861635220126,LM0161
9618,Exp004,8,15-05-18,10g of barley/sunflower mix + change litter,17.1,NA,NA,NA,8,SY F 9618 G60 L4,16.1,-1,106.211180124224,LM0147
8486,Exp004,9,15-05-18,10g of barley/sunflower mix + change litter,17.2,NA,NA,NA,8,SY F 8486 G38 P5,17.3,0.100000000000001,99.4219653179191,LM0162
8505,Exp004,10,15-05-18,10g of barley/sunflower mix + change litter,12.1,NA,NA,NA,8,SY M 8505 G43 P2,12.4,0.300000000000001,97.5806451612903,LM0167
8478,Exp004,11,15-05-18,10g of barley/sunflower mix + change litter,21.8,NA,NA,NA,8,SY M 8478 G37 P4,23.2,1.4,93.9655172413793,LM0164
8487,Exp004,12,15-05-18,10g of barley/sunflower mix + change litter,14.1,NA,NA,NA,8,SY M 8487 G42 L2,14.5,0.4,97.2413793103448,LM0171
9616,Exp004,13,15-05-18,10g of barley/sunflower mix + change litter,16.4,NA,NA,NA,8,SY M 9616 G60 L2,16.2,-0.199999999999999,101.234567901235,LM0148
8479,Exp004,14,15-05-18,10g of barley/sunflower mix + change litter,17.6,NA,NA,NA,8,SY F 8479 G37 P5,17.8,0.199999999999999,98.876404494382,LM0163
9339,Exp004,15,15-05-18,10g of barley/sunflower mix + change litter,25.5,NA,NA,NA,8,SY M 9339 G56 L2,25.4,-0.100000000000001,100.393700787402,LM0157
8483,Exp004,16,15-05-18,10g of barley/sunflower mix + change litter,21.6,NA,NA,NA,8,SY M 8483 G38 L3,22.9,1.3,94.3231441048035,LM0170
524,Exp004,17,15-05-18,10g of barley/sunflower mix + change litter,26.1,NA,NA,NA,8,EX M 524 G55 L2,26.3,0.199999999999999,99.2395437262358,LM0158
144,Exp004,18,15-05-18,10g of barley/sunflower mix + change litter,14.1,NA,NA,NA,8,SX F 144 G63 L3,12.8,-1.3,110.15625,LM0173
8510,Exp004,19,15-05-18,10g of barley/sunflower mix + change litter,14.4,NA,NA,NA,8,SY M 8510 G43 L2,14.9,0.5,96.6442953020134,LM0177
8480,Exp004,20,15-05-18,10g of barley/sunflower mix + change litter,20,NA,NA,NA,8,SY F 8480 G37 L2,19.7,-0.300000000000001,101.522842639594,LM0146
527,Exp004,21,15-05-18,10g of barley/sunflower mix + change litter,24.5,NA,NA,NA,8,EX F 527 G55 P3,24,-0.5,102.083333333333,LM0175
528,Exp004,22,15-05-18,10g of barley/sunflower mix + change litter,27.2,NA,NA,NA,8,EX F 528 G55 P4,25.1,-2.1,108.366533864542,LM0166
529,Exp004,23,15-05-18,10g of barley/sunflower mix + change litter,23.9,NA,NA,NA,8,EX F 529 G55 P5,23.8,-0.0999999999999979,100.420168067227,LM0168
8476,Exp004,24,15-05-18,10g of barley/sunflower mix + change litter,22.2,NA,NA,NA,8,SY M 8476 G37 P2,22.4,0.199999999999999,99.1071428571429,LM0149
145,Exp004,25,15-05-18,10g of barley/sunflower mix + change litter,13.5,NA,NA,NA,8,SX F 145 G63 L4,13.5,0,100,LM0159
8515,Exp004,26,15-05-18,10g of barley/sunflower mix + change litter,10.9,NA,NA,NA,8,SY F 8515 G43 P3,10.9,0,100,LM0160
8511,Exp004,27,15-05-18,10g of barley/sunflower mix + change litter,13.9,NA,NA,NA,8,SY M 8511 G43 L3,14.9,1,93.2885906040269,LM0169
8613,Exp004,28,15-05-18,10g of barley/sunflower mix + change litter,15.5,NA,NA,NA,8,SY M 8613 G61 P3,15.7,0.199999999999999,98.7261146496815,LM0174
8477,Exp004,29,15-05-18,10g of barley/sunflower mix + change litter,19.9,NA,NA,NA,8,SY M 8477 G37 P3,20.1,0.200000000000003,99.0049751243781,LM0165
8612,Exp004,30,15-05-18,10g of barley/sunflower mix + change litter,19.6,NA,NA,NA,8,SY M 8612 G61 P2,19.2,-0.400000000000002,102.083333333333,LM0150
8482,Exp004,31,15-05-18,10g of barley/sunflower mix + change litter,23.9,NA,NA,NA,8,SY M 8482 G38 L2,25.3,1.4,94.4664031620553,LM0176
8513,Exp004,32,15-05-18,10g of barley/sunflower mix + change litter,13.6,NA,NA,NA,8,SY F 8513 G43 L5,14.5,0.9,93.7931034482759,LM0154
526,Exp004,1,10-05-18,change litter,27.3,NA,NA,NA,3,EX F 526 G55 P2,25.4,-1.9,107.48031496063,LM0151
9619,Exp004,2,10-05-18,change litter,17.8,NA,NA,NA,3,SY F 9619 G60 P2,18,0.199999999999999,98.8888888888889,LM0172
8514,Exp004,3,10-05-18,change litter,13,NA,NA,NA,3,SY F 8514 G43 P2,12.1,-0.9,107.438016528926,LM0153
9620,Exp004,4,10-05-18,change litter,17.5,NA,NA,NA,3,SY F 9620 G60 P3,16.5,-1,106.060606060606,LM0156
9617,Exp004,5,10-05-18,change litter,16.9,NA,NA,NA,3,SY M 9617 G60 L3,16.6,-0.299999999999997,101.807228915663,LM0178
8481,Exp004,6,10-05-18,change litter,17.3,NA,NA,NA,3,SY F 8481 G37 L3,17.4,0.0999999999999979,99.4252873563219,LM0152
525,Exp004,7,10-05-18,change litter,33.3,NA,NA,NA,3,EX M 525 G55 L3,31.8,-1.5,104.716981132075,LM0161
9618,Exp004,8,10-05-18,change litter,17.5,NA,NA,NA,3,SY F 9618 G60 L4,16.1,-1.4,108.695652173913,LM0147
8486,Exp004,9,10-05-18,change litter,17,NA,NA,NA,3,SY F 8486 G38 P5,17.3,0.300000000000001,98.2658959537572,LM0162
8505,Exp004,10,10-05-18,change litter,13.2,NA,NA,NA,3,SY M 8505 G43 P2,12.4,-0.799999999999999,106.451612903226,LM0167
8478,Exp004,11,10-05-18,change litter,23.1,NA,NA,NA,3,SY M 8478 G37 P4,23.2,0.0999999999999979,99.5689655172414,LM0164
8487,Exp004,12,10-05-18,change litter,15.1,NA,NA,NA,3,SY M 8487 G42 L2,14.5,-0.6,104.137931034483,LM0171
9616,Exp004,13,10-05-18,change litter,16.9,NA,NA,NA,3,SY M 9616 G60 L2,16.2,-0.699999999999999,104.320987654321,LM0148
8479,Exp004,14,10-05-18,change litter,17.5,NA,NA,NA,3,SY F 8479 G37 P5,17.8,0.300000000000001,98.314606741573,LM0163
9339,Exp004,15,10-05-18,change litter,25.9,NA,NA,NA,3,SY M 9339 G56 L2,25.4,-0.5,101.968503937008,LM0157
8483,Exp004,16,10-05-18,change litter,22.3,NA,NA,NA,3,SY M 8483 G38 L3,22.9,0.599999999999998,97.3799126637555,LM0170
524,Exp004,17,10-05-18,change litter,26.9,NA,NA,NA,3,EX M 524 G55 L2,26.3,-0.599999999999998,102.281368821293,LM0158
144,Exp004,18,10-05-18,change litter,14,NA,NA,NA,3,SX F 144 G63 L3,12.8,-1.2,109375,LM0173
8510,Exp004,19,10-05-18,change litter,15.6,NA,NA,NA,3,SY M 8510 G43 L2,14.9,-0.699999999999999,104.697986577181,LM0177
8480,Exp004,20,10-05-18,change litter,19.4,NA,NA,NA,3,SY F 8480 G37 L2,19.7,0.300000000000001,98.4771573604061,LM0146
527,Exp004,21,10-05-18,change litter,25.3,NA,NA,NA,3,EX F 527 G55 P3,24,-1.3,105.416666666667,LM0175
528,Exp004,22,10-05-18,change litter,27,NA,NA,NA,3,EX F 528 G55 P4,25.1,-1.9,107.569721115538,LM0166
529,Exp004,23,10-05-18,change litter,23.7,NA,NA,NA,3,EX F 529 G55 P5,23.8,0.100000000000001,99.5798319327731,LM0168
8476,Exp004,24,10-05-18,change litter,22,NA,NA,NA,3,SY M 8476 G37 P2,22.4,0.399999999999999,98.2142857142857,LM0149
145,Exp004,25,10-05-18,change litter,14.8,NA,NA,NA,3,SX F 145 G63 L4,13.5,-1.3,109.62962962963,LM0159
8515,Exp004,26,10-05-18,change litter,12,NA,NA,NA,3,SY F 8515 G43 P3,10.9,-1.1,110.091743119266,LM0160
8511,Exp004,27,10-05-18,change litter,14.9,NA,NA,NA,3,SY M 8511 G43 L3,14.9,0,100,LM0169
8613,Exp004,28,10-05-18,change litter,15.6,NA,NA,NA,3,SY M 8613 G61 P3,15.7,0.0999999999999996,99.3630573248408,LM0174
8477,Exp004,29,10-05-18,change litter,19.5,NA,NA,NA,3,SY M 8477 G37 P3,20.1,0.600000000000001,97.0149253731343,LM0165
8612,Exp004,30,10-05-18,change litter,19.7,NA,NA,NA,3,SY M 8612 G61 P2,19.2,-0.5,102.604166666667,LM0150
8482,Exp004,31,10-05-18,change litter,24.4,NA,NA,NA,3,SY M 8482 G38 L2,25.3,0.900000000000002,96.4426877470356,LM0176
8513,Exp004,32,10-05-18,change litter,14.1,NA,NA,NA,3,SY F 8513 G43 L5,14.5,0.4,97.2413793103448,LM0154
526,Exp004,1,1-06-18,1g seeds mix in petri dish + on grid,28.6,NA,NA,NA,25,EX F 526 G55 P2,25.4,-3.2,112.59842519685,LM0151
9619,Exp004,2,1-06-18,1g seeds mix in petri dish + on grid,19.7,NA,NA,NA,25,SY F 9619 G60 P2,18,-1.7,109.444444444444,LM0172
8514,Exp004,3,1-06-18,1g seeds mix in petri dish + on grid,11.9,NA,NA,NA,25,SY F 8514 G43 P2,12.1,0.199999999999999,98.3471074380165,LM0153
9620,Exp004,4,1-06-18,1g seeds mix in petri dish + on grid,17.3,NA,NA,NA,25,SY F 9620 G60 P3,16.5,-0.800000000000001,104.848484848485,LM0156
9617,Exp004,5,1-06-18,1g seeds mix in petri dish + on grid,18.6,NA,NA,NA,25,SY M 9617 G60 L3,16.6,-2,112.048192771084,LM0178
8481,Exp004,6,1-06-18,1g seeds mix in petri dish + on grid,17.2,NA,NA,NA,25,SY F 8481 G37 L3,17.4,0.199999999999999,98.8505747126437,LM0152
525,Exp004,7,1-06-18,1g seeds mix in petri dish + on grid,34.7,NA,NA,NA,25,EX M 525 G55 L3,31.8,-2.9,109.119496855346,LM0161
9618,Exp004,8,1-06-18,1g seeds mix in petri dish + on grid,16.8,NA,NA,NA,25,SY F 9618 G60 L4,16.1,-0.699999999999999,104.347826086957,LM0147
8486,Exp004,9,1-06-18,1g seeds mix in petri dish + on grid,17.2,NA,NA,NA,25,SY F 8486 G38 P5,17.3,0.100000000000001,99.4219653179191,LM0162
8505,Exp004,10,1-06-18,1g seeds mix in petri dish + on grid,13,NA,NA,NA,25,SY M 8505 G43 P2,12.4,-0.6,104.838709677419,LM0167
8478,Exp004,11,1-06-18,1g seeds mix in petri dish + on grid,23.5,NA,NA,NA,25,SY M 8478 G37 P4,23.2,-0.300000000000001,101.293103448276,LM0164
8487,Exp004,12,1-06-18,1g seeds mix in petri dish + on grid,13.9,NA,NA,NA,25,SY M 8487 G42 L2,14.5,0.6,95.8620689655172,LM0171
9616,Exp004,13,1-06-18,1g seeds mix in petri dish + on grid,17.9,NA,NA,NA,25,SY M 9616 G60 L2,16.2,-1.7,110.493827160494,LM0148
8479,Exp004,14,1-06-18,1g seeds mix in petri dish + on grid,18,NA,NA,NA,25,SY F 8479 G37 P5,17.8,-0.199999999999999,101.123595505618,LM0163
9339,Exp004,15,1-06-18,1g seeds mix in petri dish + on grid,25.3,NA,NA,NA,25,SY M 9339 G56 L2,25.4,0.0999999999999979,99.6062992125984,LM0157
8483,Exp004,16,1-06-18,1g seeds mix in petri dish + on grid,22.2,NA,NA,NA,25,SY M 8483 G38 L3,22.9,0.699999999999999,96.943231441048,LM0170
524,Exp004,17,1-06-18,1g seeds mix in petri dish + on grid,30.3,NA,NA,NA,25,EX M 524 G55 L2,26.3,-4,115.209125475285,LM0158
144,Exp004,18,1-06-18,1g seeds mix in petri dish + on grid,14.9,NA,NA,NA,25,SX F 144 G63 L3,12.8,-2.1,116.40625,LM0173
8510,Exp004,19,1-06-18,1g seeds mix in petri dish + on grid,14.8,NA,NA,NA,25,SY M 8510 G43 L2,14.9,0.0999999999999996,99.3288590604027,LM0177
8480,Exp004,20,1-06-18,1g seeds mix in petri dish + on grid,19.1,NA,NA,NA,25,SY F 8480 G37 L2,19.7,0.599999999999998,96.9543147208122,LM0146
527,Exp004,21,1-06-18,1g seeds mix in petri dish + on grid,25.3,NA,NA,NA,25,EX F 527 G55 P3,24,-1.3,105.416666666667,LM0175
528,Exp004,22,1-06-18,1g seeds mix in petri dish + on grid,28.7,NA,NA,NA,25,EX F 528 G55 P4,25.1,-3.6,114.342629482072,LM0166
529,Exp004,23,1-06-18,1g seeds mix in petri dish + on grid,25.2,NA,NA,NA,25,EX F 529 G55 P5,23.8,-1.4,105.882352941176,LM0168
8476,Exp004,24,1-06-18,1g seeds mix in petri dish + on grid,20.1,NA,NA,NA,25,SY M 8476 G37 P2,22.4,2.3,89.7321428571429,LM0149
145,Exp004,25,1-06-18,1g seeds mix in petri dish + on grid,15.2,NA,NA,NA,25,SX F 145 G63 L4,13.5,-1.7,112.592592592593,LM0159
8515,Exp004,26,1-06-18,1g seeds mix in petri dish + on grid,11.7,NA,NA,NA,25,SY F 8515 G43 P3,10.9,-0.799999999999999,107.339449541284,LM0160
8511,Exp004,27,1-06-18,1g seeds mix in petri dish + on grid,14.5,NA,NA,NA,25,SY M 8511 G43 L3,14.9,0.4,97.3154362416107,LM0169
8613,Exp004,28,1-06-18,1g seeds mix in petri dish + on grid,17.6,NA,NA,NA,25,SY M 8613 G61 P3,15.7,-1.9,112.101910828025,LM0174
