;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11
;1;-44,942126395576;-31,8447454745055;-27,6202847178124;-28,3088648944226;-27,8338714675583;-12,0366615779503;-21,4358825543354;-18,0163185103261;-16,4671679604326;-16,9246027391378;-11,4737045568095;-37,7402384958164;-20,599587836412;-21,2490502783771;-23,7459245829064;-10,1005223548163;-23,3739496846479;-34,246480778761;-19,9892738955423;-22,8980239640941;-32,1580526286839;-4,8788443430085;-35,4328636845044;-12,4354120054354;-19,6425554836846;-21,2185924943997;-7,58506517181604;-16,7170210081463;-26,9983271781789;-17,2143558552957;-9,73876887760662;-18,7520122952287;-21,9564523065023;-27,6540624398694;-16,0155186201973;-22,3030464289996;-19,105892303337;-21,1054203123053;-27,0846654598267;-38,3082560950998;-26,4098155519077;-16,9032554039841;-13,6014676000377;-22,4467913549452;-34,1385065403033;-17,7852045245395;-24,1012568817541;-19,4494192650554;-18,9747393522262;-32,125165909355;-57,4851915757204;-30,5122517401633;-25,5326145376216;-12,9254976650432;-39,359244191523;-27,2929907119819;-12,2536512025504;-24,3314394156978;-21,7859807380532;-31,8546023562772;-71,5874105856356;-63,7172280778436;-34,4077515289309;-31,0569179417589;-48,3762238378931;-37,9554699732475;-31,9032343731369;-7,01060972748201;-27,4421523833716;-26,1164177684072;-17,9390934170169;-32,5883033033006;-22,2912482733982;-31,2192453309999;-15,5291642185252;-28,3176011655046;-23,193913694211;-51,4679611026909;-22,0505346311629;-45,2819202898199;-38,8554920376096;-34,809945179366;-47,1332276845401;-62,4667351760027;-13,595627595209;-9,93422628696317;-49,7798018516528;-28,2897790381639
;2;-22,6632357998246;-14,4127451096738;-14,7875907216403;-17,5240366716866;-13,9803165004919;-5,6585747630379;-13,45866400768;-4,59420568109135;-6,13247368598786;-17,9527645364788;-9,75311455799192;-12,7301689800565;-6,45146971124996;-11,6445460268505;-8,63244538357139;-5,84915465634413;-11,1966462507826;-12,9128640752865;-13,7709482331056;-6,36267084404744;-13,621484510993;-1,20509077517181;-18,9894744619128;-6,71670347683221;-8,79185177405225;-8,55300332528623;-5,93740721283621;-6,75579336041483;-14,8384826662023;-7,43844940560939;2,95137474494186;-9,54528470062041;-13,7889269258699;-14,6739039638542;-4,37106894167982;-7,51530145245397;-5,01614703044424;-7,96342570040315;-11,5081385819021;-21,9843336984532;-12,9091097196169;-3,91066665160861;-7,24916905321516;-14,2639232423649;-15,5910143472952;-3,29279307586148;-8,62144523415191;-1,0504051327548;-8,54859572299301;-12,3266525296094;-26,8323005441057;-9,14665032229959;-3,51871106556064;7,51802916612269;-21,9627085192819;-9,42894844954571;-4,40498497922817;-4,16183084358227;-4,02676987410223;-11,2714028514301;-8,14534440705984;-24,9682110866361;-7,27439008145802;-7,05984007485949;-16,9128353975416;-22,8640237000218;-11,8483959796449;-0,848783847709001;-13,8440670699983;-7,32048647674492;4,7253864473596;-13,1247505325809;-5,61392583196175;-10,2251511683639;-9,59719100995517;-12,9199259718466;-12,3672326292449;-34,2726653148934;-6,96253690424373;-21,5263997950537;-15,889578594205;-11,7365416598777;-25,6663145368084;-31,113180016453;11,3523665434714;-4,0641300092675;-20,4542035891868;-15,5789532222807
;3;-11,2134466730713;-9,21756062919303;-10,7710592833005;-6,4892113235037;-5,71758309246798;-2,4384489580284;-8,11450427483578;-3,30441657229039;0,108957160454793;-10,137669801416;-2,23052682676234;-6,46936481478861;-3,98840983520449;-4,39478034081685;-4,66422965096081;-3,2298693892958;-3,76958856618239;-8,48598398627018;-11,052624468834;-8,41911235385714;-2,36177267745688;-1,54403402048683;-6,12518873668341;-3,56196192935067;-5,42796530523037;-2,73043269912614;4,11942534712853;-3,50672500436258;-9,33586587901982;-1,57074785265377;0,852457086338291;-4,32659590531512;-6,84552498977382;-8,16786770674253;-3,62066209642262;-2,34669733184455;-3,25647935450797;-0,782613904762002;-3,34054817516835;-8,52833342169743;-1,44844524025939;-5,37925841956394;1,53818462562776;-5,43701504827322;-6,55646192579297;1,04263586937941;-0,692415675790471;-0,546652676910981;-1,43763961557352;-2,89605927349203;-20,6796500346595;-2,33427059612768;-1,82072301332346;9,2916361917728;-16,2629498810797;-7,06368413945484;-1,61027534013283;0,627896186983889;2,44459938871159;-3,99142523729734;-0,425922245004585;-9,06123195572536;-1,51138715381194;0,359358415728821;-8,40916057798586;-9,61437668891767;-3,55552016996398;2,64336213848128;-6,66712549201475;-1,20839248623361;10,0727295389006;-5,43854131267562;-0,462726337185359;-1,71787294727164;0,374817173295469;-5,67923395357047;-12,3696530034299;-23,9853294831064;-6,22951854924759;-4,04822421395738;-13,0828421887409;-2,2029322008857;-5,92328087333681;-14,7994186931669;20,1543660868151;-0,971135500023593;-4,73431739655643;-12,0251101064523
;4;-12,0783514404679;-3,70645826645341;-4,64954795250469;-1,66532177491263;-3,13868601896729;3,88787716845127;-1,82137019242327;3,4985546208809;0,298631851226219;-1,63971392517988;-5,08781906626473;1,22454442687922;-3,0771073468236;-0,171136873176238;-3,95870833760137;-1,13646288452446;-0,25024465549177;-2,78322534030895;-2,26838439651783;1,53713816003938;-0,562019191505897;-2,05411979707333;-4,48380032951309;2,05176331991879;2,54065623104862;-0,15664048040162;-0,179939334391747;4,59829905349261;-0,939206915407794;-2,36075932072163;1,7393784540327;-2,09496683909765;-6,4929415617662;0,983431498033042;0,984968302740526;-3,23107006969713;1,59620505275825;1,75342377188417;7,52479539923479;-4,53326805475945;-4,53953458947399;0,218309987306384;-2,14833523359994;-4,86034873608469;0,216128224356453;1,71888612891871;0,353314985806719;-1,97551687946225;-0,327658427728238;-1,47962397953643;-6,19667954023407;3,33431061506371;0,127509111027848;16,6572827020791;-7,84053573827669;-2,39544194424025;0,0274521938422367;0,850485796050634;-1,21708521490746;-2,86818421884436;-1,24678094794535;-3,9831072820034;1,54287628104885;3,14525739355577;0,647492605802654;-8,93113248742748;-3,47382375287907;-0,3915896977378;-2,46430419353692;0,614640178521768;2,00015442950007;1,5120724054932;-1,54736497893327;-1,05385429762828;-0,297214698116022;-2,5847810345258;-7,2270552549503;-11,8041953416714;-3,65445968293398;-1,93796434736169;-4,99778691585607;-1,35462309843706;-4,44342580358489;-0,380920522876295;32,7993821561563;4,1477373608318;-1,31667392961117;-8,11726318129195
;5;-6,08950124589455;2,25263914746438;-2,22481585140849;2,97448294345304;-2,82419543613196;4,7801198320858;4,58870427993224;0,591564680781175;1,10719999336925;4,09627701796398;-5,36723379426167;-4,75146741900562;1,0968866784383;3,31666403864574;0,561506320026638;1,57608125925299;-1,15204505025076;-1,38369117580578;1,98997512005326;1,69040996323247;0,881530364826631;1,51489226268723;3,82726102075549;-3,5044330998644;-0,951659502554321;-0,46615111928395;2,3495487382761;1,04560851074984;-0,331367197335112;6,15195816575988;1,16658057782433;-0,69122121441842;-2,47043997597257;3,16158514245399;0,484396058987841;0,740510003048712;-1,18319139911091;1,50015273448025;-4,78051196128308;2,76477189020989;2,63206567607267;3,56587614446789;0,205179500729173;-2,63964264271544;2,06659761093488;0,738395672933166;-1,67883730542826;0,357333704811481;-2,96792325950446;-0,45699048860115;15,0609441216657;-0,129188815370526;0,680474887546097;7,90378991505759;-5,60196072786266;3,20565838435232;1,69129985860127;0,0989516048912265;4,8722011432551;5,97795215045562;-2,79054294728439;-1,66816862458609;-1,6809378241669;-2,46264325212042;4,75590177950107;0,713532102281079;2,88399102948551;3,61227199253517;5,98875712371182;4,17472999057372;-1,36246389783491;1,68534115766124;1,18293365586896;7,05815735023771;3,79393270029323;2,23378948041045;0,560558429022876;-4,62184206169513;1,53875966369651;-0,564523626094342;0,374863832078972;0,309844993869319;-1,37128908136992;0,418681766402642;40,6814570894044;8,99194912816529;2,19203098820253;-4,02338396859341
;6;2,45355623438627;2,09260620409896;1,75290301261657;-5,1877022738031;0,00470717445386981;0,35523400657803;4,13086949730496;3,76368317984088;0,335699008605843;3,59424093009784;0,918298995778969;0,285466018509851;0,599992164398827;2,57937716328115;5,1088291888459;1,49835138683056;0,262324817500485;0,700177957461165;9,2092799740858;-1,72125005756607;-0,910750498352627;-1,65217001767542;4,32363611379833;-0,36384602357748;1,67517241194491;4,34470674426166;-2,88267145225927;7,24267998287951;4,52525968738155;0,967910646412292;0,514445533074195;10,2645321621821;-0,777031200747842;0,28677043858761;-1,22612821294842;-1,05181571818184;0,34039807275667;-1,13494510680812;-3,16515991726601;0,0369447417047013;8,44893862888921;4,2952875270671;3,26866340176866;-4,98386852168414;5,1411966439473;6,02085159844091;2,72309945922689;3,00635508830192;4,36618311140637;2,10447016320768;10,5829886344404;3,96029737033268;6,95854590828048;9,86148506968493;-1,31015484162435;2,94006989100535;4,10613258272042;0,782728648061038;-0,315600260216797;9,7979756026225;-2,17731383337468;-2,78705741068234;0,781290905857077;-2,0844523003243;2,12750589069447;-5,52411439478101;4,14977505553998;-0,501775331050794;0,783627896229063;-1,10818661553412;-3,64597238933766;2,75363838365956;3,30826121676819;3,23634337248905;2,04182901208515;5,84240844256829;1,71732314253586;11,0204786330255;-2,83441605607459;-0,967196670413614;7,20992527669387;-2,01176114704231;-2,18146633929155;6,75833095901635;47,7864415667163;3,39989332343293;0,319642767594814;-5,3655299982147
;7;-0,570530541102471;-1,22539342480923;-0,0335453523421165;3,30708189341203;3,03037867758894;0,181559024216767;0,278983914148284;0,356693398044172;1,60447212806821;6,22427571767639;-1,19021677674891;2,15027235830075;4,77423035791071;-1,85493886839186;4,1173266271644;2,17061291251684;0,808522099131551;4,0608932514092;4,01964404804767;3,1173232277265;-0,19010110728459;1,6268030870956;5,18792218597855;0,776977230577359;1,40673277331553;0,430216644660959;-0,63003874004562;1,37382798549015;5,8430601712771;4,63883261614046;2,53466455221496;1,06232367181519;-1,06946981672536;4,98982576611161;-2,17372178975575;3,57772318879643;4,66598016977741;0,8232090612928;-2,3786739609418;4,80886236341348;2,33050349010091;2,45901723878842;-1,40491952703678;-1,45896353835406;2,05660881157746;0,671221734160554;4,92703001481186;1,82626720472626;3,13509759944873;5,91592127533931;-0,948197051702209;3,26095736199568;3,86649316995181;10,6739076551039;1,90229687785131;3,43619117587969;1,53292088496892;2,25629153056707;1,78687081624867;0,302076000497891;-0,432014204027382;19,581098443025;6,55747436193406;5,25564158427869;3,64411893150827;-3,28765086684052;3,98171274307242;-0,562609761643671;2,24963061323297;1,00390557915262;-1,04863138176006;6,98012870921912;1,82860009321803;2,45455865803251;3,85709815458813;5,87216193323638;0,819880636193375;7,22895797027741;5,0038221292948;-1,79199750744237;7,68877855438313;4,58776421626362;2,33744735842447;4,62482860050159;51,1814572017006;2,45406764261816;-0,710713543911424;2,0044713921011
;8;9,35338009715088;-1,83220930900188;1,37800633043025;-0,630989049801883;3,38393456346057;-1,13737642808474;3,49204071481336;-1,18237414055511;3,3068417171994;8,64435239851855;1,1495110453011;1,8192814532481;3,42234987214761;1,68364619305112;1,33456764553375;0,631940333541479;0,866685316787425;4,67063571359358;8,632742684199;7,59945414655886;3,37259134914029;-4,25120114175525;2,26339387443977;0,114581151226503;-1,1634611645004;1,55576707238015;1,34769446928749;-1,86416242932819;-0,825218146934276;-1,84941947938341;1,09272913562063;3,04395280647668;1,0448318789654;4,70704552246707;0,563745058366749;-0,0166097446322055;-2,02015062327473;-4,27307539125968;7,56577142808101;0,633031529850996;-2,6026263704307;3,16132331399194;-1,70960437463191;-0,540256304182549;1,46006035422397;-0,191590084942163;3,47373792308281;6,77826063024531;1,25801905820617;1,31941876237124;12,6785725052555;-1,05751923946536;9,03860136480671;-1,01244257172493;-2,22704335546996;6,64325213050688;1,34154735720858;1,21594203227141;-1,1897553811732;0,648217622327593;4,19536778893189;15,6719208897593;2,04582189941493;0,133583742743667;1,16171277441981;0,855797465451815;4,60247151257408;4,83627398377621;0,965637007621808;1,18191916302612;-6,87120710715772;-1,89835480147667;-0,874934589688564;-3,86848132630666;3,11792762968298;5,05963350004549;3,18660023839311;2,50335845912923;3,19680211719378;7,04238161199737;5,48355344138008;4,92313400601779;4,6593432132704;6,50353528201777;50,6943967881712;0,508001031437743;7,58803210232782;-1,29788478687942
;9;14,9213348967128;4,55975218757931;3,38184300729881;0,206817605710057;1,52875081965885;1,93895058816815;5,37624045741359;2,67259981283405;-0,187564614664097;1,74826952053127;6,81711881563069;-2,09178659666395;-0,25960810069455;3,71026877780923;3,01396564539391;1,06738830784843;1,40019020118052;2,47837698977492;5,77318711618864;4,04301304741375;-0,24855211829481;3,15985349116181;2,56274163340458;4,2812853122814;3,34422381930153;4,16862178041038;-1,78077209529692;0,477923753159303;1,09756563594738;-1,86257569138616;-1,44027043539108;-0,552297391143838;2,00239561009357;1,43720554973424;-2,18682370039096;3,53285419425947;-0,115463455791087;5,13185688921931;6,49728037906243;2,95695477618392;2,35803988847329;-3,26698389298508;0,550895622360713;8,37844873977656;8,24583409451361;-4,36909826218289;-1,87432849297329;4,54519742911498;3,723956906073;4,25001379803552;7,44939019328058;-1,54713946730271;-0,144266979032636;-7,08185097696605;-0,159363801014933;1,8105203643654;3,01833738048936;2,63555279799675;0,0433340657586996;-1,58474161224558;6,87450812777297;10,8301264043225;-2,28199272280972;-1,02729354264511;2,4803309673257;4,30320106643057;2,71151221972559;-2,84271954976293;5,29956178583143;-0,0739047511747231;-3,84002549088109;2,82789429129616;-0,841653615621453;-0,690303208731621;-1,92299953000202;0,0622917594332648;-1,57875828493661;3,48869488446098;4,49573828600433;2,00762390348154;6,68530981750018;-1,03031284187227;5,78446205201544;11,5941551466872;64,2593344806596;-0,0957807909780968;0,70269987436086;1,66416161596908
;10;10,0432476342808;3,54473329014309;9,05633297610348;2,95160616101066;-0,577409417932358;0,51405813362453;-1,31865901373021;2,55565102551691;5,02798760639007;1,11536852158224;-0,699351835797643;-4,13395867386043;-1,26944766447559;-1,57902460325658;1,66626486462746;2,12173259709016;2,72129252619834;6,16819673370628;0,728573552645685;5,93334780081886;4,41912050436213;2,55772672414923;3,7029094746722;-0,485845971414165;1,48496718684737;3,25511026637696;2,56488038763018;-0,640926616829802;3,88924566532114;-1,13964812053655;-1,2371867711031;-3,47862589717352;3,36791821390716;2,03528443993127;4,9317454639131;3,478559354151;1,42105974998685;-1,60822594142519;-4,34806346203277;-0,40295831200774;2,7007874897804;1,93556509078235;2,48327070918594;0,705117310621517;1,21422880517821;3,03127125020001;-0,762435740115052;-0,239622885904282;3,15010066428886;1,00849138285548;-0,857916275976095;0,568464200986;-1,15721568460458;-4,67616404623914;6,26427159213199;0,754643032959393;2,13018669974053;-0,285899700922073;-4,44623117058063;0,143479709327949;2,60784958696195;5,53911329187122;0,0210502145928331;-3,62225246666549;-1,83215281372986;4,60460943495855;2,06933188186531;0,267346462906517;2,68768768438804;-3,50209135188334;-2,83350152342609;0,146430568377127;1,78366766443105;2,81697638124342;-3,52886903637545;-2,42113465380407;-1,1990986856008;-6,23812396059611;5,14989924071506;3,14376294301883;7,76914630402871;5,10803387478791;9,32925796268455;10,9338000233388;65,7463946204125;-2,08188645369592;3,65940596750033;1,94090601961489
