;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;CXCL9;Unkn;LM30;;26,5843592646895;26,5843592646895;0;n. def.;n. def.;n. def.;0;60;
;A02;SYBR;IL-10;Unkn;LM30;;32,1150155823376;32,1150155823376;0;n. def.;n. def.;n. def.;0;60;
;A03;SYBR;IL-12;Unkn;LM30;;30,7390654312511;30,7390654312511;0;n. def.;n. def.;n. def.;0;60;
;A04;SYBR;IL-6;Unkn;LM30;;30,1351733290499;30,1351733290499;0;n. def.;n. def.;n. def.;0;60;
;A05;SYBR;IFN-g;Unkn;LM30;;31,9380238032677;31,9380238032677;0;n. def.;n. def.;n. def.;0;60;
;A06;SYBR;STAT6;Unkn;LM30;;28,310356568293;28,310356568293;0;n. def.;n. def.;n. def.;0;60;
;A07;SYBR;TGF-b;Unkn;LM30;;29,4018611126344;29,4018611126344;0;n. def.;n. def.;n. def.;0;60;
;A08;SYBR;Ppia;Unkn;LM30;;21,2039943982958;21,2039943982958;0;n. def.;n. def.;n. def.;0;60;
;A09;SYBR;Ppib;Pos Ctrl;LM30;;22,9128774321251;22,9128774321251;0;n. def.;n. def.;n. def.;0;60;
;A10;SYBR;CDC42;Pos Ctrl;LM30;;24,0464978639513;24,0464978639513;0;n. def.;n. def.;n. def.;0;60;
;A11;SYBR;;Neg Ctrl;LM30;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B01;SYBR;CXCL9;Unkn;LM30;;28,1364356580279;28,1364356580279;0;n. def.;n. def.;n. def.;0;60;
;B02;SYBR;IL-10;Unkn;LM30;;35,1658531466328;35,1658531466328;0;n. def.;n. def.;n. def.;0;60;
;B03;SYBR;IL-12;Unkn;LM30;;31,4963788201779;31,4963788201779;0;n. def.;n. def.;n. def.;0;60;
;B04;SYBR;IL-6;Unkn;LM30;;30,0310458091979;30,0310458091979;0;n. def.;n. def.;n. def.;0;60;
;B05;SYBR;IFN-g;Unkn;LM30;;32,7314819335394;32,7314819335394;0;n. def.;n. def.;n. def.;0;60;
;B06;SYBR;STAT6;Unkn;LM30;;28,3260527364441;28,3260527364441;0;n. def.;n. def.;n. def.;0;60;
;B07;SYBR;TGF-b;Unkn;LM30;;29,4182868634604;29,4182868634604;0;n. def.;n. def.;n. def.;0;60;
;B08;SYBR;Ppia;Unkn;LM30;;21,0850703177019;21,0850703177019;0;n. def.;n. def.;n. def.;0;60;
;B09;SYBR;Ppib;Pos Ctrl;LM30;;22,7328568546709;22,7328568546709;0;n. def.;n. def.;n. def.;0;60;
;B10;SYBR;CDC42;Pos Ctrl;LM30;;27,5994155228028;27,5994155228028;0;n. def.;n. def.;n. def.;0;60;
;B11;SYBR;;Neg Ctrl;LM30;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C01;SYBR;CXCL9;Unkn;LM29;;27,5559371375863;27,5559371375863;0;n. def.;n. def.;n. def.;0;60;
;C02;SYBR;IL-10;Unkn;LM29;;35,5100040901223;35,5100040901223;0;n. def.;n. def.;n. def.;0;60;
;C03;SYBR;IL-12;Unkn;LM29;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C04;SYBR;IL-6;Unkn;LM29;;29,1950214465873;29,1950214465873;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;LM29;;32,7380262436358;32,7380262436358;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM29;;28,881076037023;28,881076037023;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM29;;30,6171387893055;30,6171387893055;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;LM29;;20,3388120969699;20,3388120969699;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;LM29;;22,0028864023376;22,0028864023376;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM29;;26,5540651367063;26,5540651367063;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;LM29;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;LM29;;27,833490959334;27,833490959334;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM29;;35,2337788097581;35,2337788097581;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM29;;39,0093310092664;39,0093310092664;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM29;;29,9027507198484;29,9027507198484;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;LM29;;32,2152816685142;32,2152816685142;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM29;;29,544042876921;29,544042876921;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM29;;30,745840696333;30,745840696333;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;LM29;;20,2571050542212;20,2571050542212;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppib;Pos Ctrl;LM29;;21,6696259466889;21,6696259466889;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;LM29;;26,1115696431337;26,1115696431337;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;LM29;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;LM54;;23,1794127512878;23,1794127512878;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;LM54;;29,3382137489923;29,3382137489923;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;LM54;;28,0024813048249;28,0024813048249;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;LM54;;20,8615226732538;20,8615226732538;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;LM54;;24,3338726941235;24,3338726941235;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;LM54;;23,7461253093568;23,7461253093568;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;LM54;;23,2791297222373;23,2791297222373;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;LM54;;16,0851368549166;16,0851368549166;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;LM54;;18,1945442160388;18,1945442160388;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM54;;21,7379316477268;21,7379316477268;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;LM54;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM54;;23,3530517950024;23,3530517950024;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM54;;29,8872732854337;29,8872732854337;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM54;;28,2658462263987;28,2658462263987;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM54;;21,0664775860472;21,0664775860472;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;LM54;;24,3194041264487;24,3194041264487;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM54;;23,6012519831898;23,6012519831898;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM54;;23,3722329405779;23,3722329405779;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;LM54;;15,6784756403397;15,6784756403397;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;LM54;;17,8327392684175;17,8327392684175;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM54;;21,4102543496565;21,4102543496565;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;LM54;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM92;;20,4179780186349;20,4179780186349;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM92;;28,3584370145377;28,3584370145377;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;LM92;;28,8257458113843;28,8257458113843;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM92;;24,6808632684099;24,6808632684099;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;LM92;;22,6315574210899;22,6315574210899;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM92;;24,3505057992581;24,3505057992581;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM92;;23,2259931092858;23,2259931092858;0;n. def.;n. def.;n. def.;0;60;
