;Temperature;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11
;73,5;89,8402154507768;33,7958168104782;7,06414565269876;231,068771293362;124,185904697098;35,1258014969003;21,1241511822408;13,3159270273247;19,8087306894635;16,349770095187;3,29581278517691;88,7243061297489;10,2184925659425;77,8437250114266;240,052410296004;266,824515193662;61,6019510925879;85,0822773150283;59,8483192330732;10,9405387394096;15,8549739056887;1,98331843664999
;74;93,1214965752876;33,3717419748195;7,05889840206305;291,044112373539;126,827602986504;36,3287910738311;22,7340006120392;14,0480255885989;19,5752596223899;16,8478890976203;3,82008513722639;92,6266809435188;9,58350742428308;79,0650615898016;307,461892048922;251,97642493475;62,9074932384476;85,9771474925001;63,3434298875856;11,8634104316858;15,5881939125334;2,01752727360252
;74,5;99,0688242650112;33,4715571562143;7,41561084095179;337,042295970212;130,203075596304;37,5063233985738;23,7822729964132;14,4510291914352;19,1616405225563;17,3886953423871;3,884803522781;98,4138572278397;9,32588723584144;80,4331495021511;362,80565835705;224,620032274776;64,2078547845674;86,1702404067687;66,0920530544304;13,2307906670397;15,5324800665391;2,03770458851915
;75;111,245738595599;35,6362454466918;7,82621011262557;351,062026867765;132,571290783957;38,8260531511895;24,7225995865916;14,6638034482166;18,926476938769;16,5442934148272;3,37483289654477;109,237817429502;8,84197810278175;81,0034201726122;387,377493758836;186,157617377783;65,738379231302;85,1877475230958;68,5955689803138;13,8724549478483;16,913852901289;2,63667104726312
;75,5;135,580764892369;45,3251882907599;7,74023882122242;320,494081322155;133,753710139295;40,1907911306718;25,55460921417;15,813976865892;18,9877636079046;16,6022173835872;2,87864162361262;130,679679646246;8,22280048667898;81,8408637254101;364,777531715897;143,1465741441;67,7061742563761;83,8294311119936;71,3064580294074;14,9349380016566;19,0283198878938;2,68650998785336
;76;176,337667826035;63,3420462013253;7,37668947627498;255,902265672755;136,233745074951;42,2017498760677;26,0175515422692;17,4648599903543;19,3905200600171;18,1436309697353;2,71212488837716;167,692764208896;8,21289048556758;82,6292920064514;300,157186067696;103,047117270359;69,4014205051305;83,4833298465992;74,3340284531288;16,4958700035783;21,1330978319126;2,01280571400878
;76,5;226,854056617199;82,9607271727533;7,46336322955125;180,134487863832;140,049491328885;44,7000639337596;26,9053719500965;19,1090619600471;19,4732050321327;20,1545222584199;2,18448197644182;214,802689767245;8,36711959818888;83,3374339673492;216,842951934681;71,6181009978483;71,3698293422514;83,2483696348258;77,9904824897375;17,4832084290467;25,5493944637243;1,51516436322441
;77;274,346409114646;99,7883177658462;6,94484665684695;109,027969208979;145,774737875896;47,2631144414289;28,5165469516579;21,3543789481816;19,1777781271938;26,7464341577696;1,85487299813769;260,477421777546;8,60637485250538;84,9749900518163;135,467203502342;53,3840972744831;75,0158521982776;83,3322441156994;82,887275159818;18,7124756948633;35,9155300741012;1,09499217223038
;77,5;307,430882489592;111,953670488164;6,38793333860144;54,5162967323308;155,125197541138;50,501526344097;29,5907900581599;24,0681514102835;19,0226019364653;42,4164987688253;2,18000364927133;294,674341380121;8,67983915378215;88,1647092146659;70,0370059605218;47,5421097690498;78,9041439682292;84,4332865479284;89,3855375886905;20,6245880873046;55,4712426013932;0,819541727352657
;78;311,854172703451;108,653662014556;6,76377888681662;24,0494200296435;165,079719647395;55,2946958213191;30,394380589493;26,048701326366;18,9481257019365;66,7416660162817;2,20608653347927;304,572781258289;8,59541942068711;92,7470211839135;29,8633863299181;49,5091731951921;83,5211353476467;86,2837349317095;99,2286519609152;22,5736113931432;86,1471082244011;0,299317594969864
;78,5;278,256232512047;87,2282500338099;7,05716851799986;12,8469130488769;171,487376536752;61,3841675458386;31,4993075383685;28,3187208034361;18,030330932203;97,7122435698065;1,869261022437;277,511348163079;8,42512743515306;98,7291411982275;13,1511789440327;55,9364514930132;91,0662355758695;91,7644226830552;116,592686044318;25,8297670268149;124,899635758947;0,131351070069741
;79;217,83661740017;61,5806196525662;6,79528972439499;9,65555510066457;177,765184759485;69,2915495561515;32,6339042233423;32,7318458784845;18,0492224902859;130,734640872909;1,97307365232098;222,85662068944;8,5913411094192;105,25078927496;8,53310390374759;65,0506016090472;101,361555619322;108,500579242926;144,099055793689;30,7427408310526;163,941341439266;1,0236597317683
;79,5;150,995001747925;38,684439472678;6,89822550321151;8,51176721714666;183,054478915931;81,8793450620543;34,5224251864598;39,7364375346891;19,942248284334;156,339687973887;1,90242675951976;160,902057406647;8,6632222214576;111,035915588141;7,21210574553663;71,2231974340813;118,906035858431;152,212331441395;182,422030332385;36,6524269951423;192,275172817692;1,96944018707836
;80;90,0201209560569;18,5244312185347;7,30680596136153;7,7460881965381;180,412920153236;106,630996392398;40,2541266175615;51,4098916025043;24,4969278615459;165,375111104029;1,66129172576291;102,024051587284;8,96148043243414;115,506237278732;6,81054294916299;71,7871833163315;157,223115304861;220,601096835539;233,628494338368;48,8305344917945;199,410102855916;2,26771589566954
;80,5;44,90135822605;6,36656333277784;7,14574140783731;6,86995849469747;169,475903984697;151,42992297848;57,8684176152123;69,9066514006065;38,2987250249994;154,817358821142;2,44407612186677;55,2385879878511;9,69361901419103;118,614791446939;6,57787517603185;70,056211614923;217,307933772162;291,137309991349;290,578804157611;75,4109352846294;181,684398146309;2,79656467793666
;81;20,615932027588;4,27211836251479;7,12429613030486;6,10495197495624;152,127016005055;212,065242459858;93,5217074613328;95,4396953102572;65,4851998412999;128,028903431566;3,05894397846885;28,7988518623214;10,1192782364255;121,965471226655;6,13411216125633;65,2735114716421;282,56944788134;350,673461094493;333,63546950882;115,712821903788;145,66625202421;3,0511492647932
