;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11
;1;-30,5023191960563;-16,1379086600318;-28,7254348210686;-22,9226351825459;-23,5876327386732;-67,4080743915879;-30,7975436744596;-14,5263780094365;-25,0738118035938;-35,4778414462417;-9,13529018724785;-35,0365728031697;-14,9061464502433;-16,361906168218;-20,6582811621524;-14,6841519293571;-36,4259587178044;-35,1276557785723;-18,2349603887678;-19,4816332176924;-50,1856266024583;-0,757058670600145;-35,5888771584682;-14,4382098366991;-16,9851013215907;-24,3333040253333;-13,5038295037284;-43,3162384129378;-36,3682696444698;-37,3351154098932;-25,0555595689734;-45,8203682630055;-6,08446959746971;-29,1044212629499;-13,60693783636;-14,6952885581218;-25,6822994888839;-14,7650409264443;-60,5755789501927;-43,1746275355881;-16,6687795126468;-30,3004866657348;-38,1920643668886;-32,4205848698243;-38,6031079046493;-12,1753501844046;-16,0410638455164;-25,8403744263828;-12,0732505550982;-43,092903998041;-55,2095232045881;-35,8503378061941;-22,7802931874253;-51,9125982729774;-27,2975372632163;-26,8443875865009;-22,6933949439408;-9,24603506290441;-19,7204461496572;-23,7669606118689;-46,0872439607811;-36,554227747305;-30,595014238967;-29,1778244850789;-28,6510616372225;-9,53464831032943;-33,2575691157103;-17,1680930921048;-19,6529712290258;-27,7276197806705;-9,13763495499143;-62,5849275676615;-40,9763766901624;-29,2457181570298;-21,4430697742409;-23,0636061745131;-16,2627161373625;-43,9660960456108;-23,2806764862448;-34,4901816145161;-40,9795255155559;-32,2003766666139;-119,712521080743;-88,0355840469397;-34,8253466518527;-28,3557316383849;-30,8509897726758;-10,5788353362282
;2;-13,1400175385133;-6,28553626707026;-11,662962295723;-14,6479197950689;-9,24425452876767;-33,1108425201251;-13,8381163899176;-2,12522119572895;-1,86697390802328;-22,6310479437684;-4,08657367625938;-18,4820329527101;-9,22762177467075;-6,26958900808586;-8,81989172284602;-3,92631568982188;-18,6517308240486;-20,5943657601233;-5,12333122358177;-2,128461721853;-28,9643614272027;0,189002542165781;-12,8638727994289;-7,3915347340162;-10,0898164139239;-13,4642685804092;-2,88633511887747;-21,3484261887743;-19,1793103647856;-15,0827885235717;-8,14470784513696;-16,1895574970645;-10,6282930940665;-12,8414800001178;-5,12419564438915;8,60574566367723;-13,56379762797;-7,16496985948015;-21,9880185687575;-10,8206958046262;-9,25784919618354;-18,6811152167256;-21,0950370830456;-21,6728649098163;-12,8754312404903;-3,91551144437881;-4,69916395122573;-8,87545004787353;-7,1920349643101;-18,8542787220549;-28,255891124124;-10,7878096241789;-7,91811653629975;-35,1314399407861;-9,33381246348745;-6,41435457328998;-14,2535162304248;-5,12639904530488;-10,2477648670765;-7,03617738408548;-15,7197994814951;-25,9517184272149;-7,00460477366642;-5,83615127657731;-10,0618879594354;-2,44644313590652;-17,3375082737753;-15,643589754668;-4,46820607355858;-11,8732657546184;-3,07765629432151;-16,4114859933097;-21,9046220809118;-13,9477831900226;-1,49509037750931;-8,61459799956128;-11,2533650466908;-23,532797064388;-10,4896954309943;-13,4261916342261;-28,0443208742681;-21,542894161636;-59,1680725570382;-37,4521445214432;-17,3923686320354;-11,6860911236686;-1,99121930420097;1,09804665901584
;3;-5,75184003120603;-6,18292272794224;-9,72060856592088;-9,28141238531907;-7,09765598856893;-18,6966684143331;-2,16873254896427;3,60600973455485;1,10280317103843;-14,8482234379444;-5,09010699905639;-14,5454154404433;-5,31204175799348;-1,66311596861169;-5,71832201226562;0,936496982924837;-8,83746838413845;-11,679976689662;2,04249284776552;0,592871973528418;-12,1239600168124;1,20122061401526;-5,7580107153276;1,20811275288725;-2,29976217584363;-5,8064196814139;-1,79594336755827;-0,788823565806524;-10,2935775785659;-5,04115766800714;-8,70700180201902;-8,99258418684485;-5,26440982917438;-5,80144245616975;-7,24668082928429;9,70951455171144;-4,49852340742109;-1,61885902094946;-13,2566581346064;-1,96456648979529;0,849851753232997;-1,21873369907553;-9,77486942098085;-14,7410671635248;-10,5037110452668;1,88216401665659;2,4718327498822;-4,08167082009822;-3,1399264229135;-8,44451414788136;-7,41920689008975;-3,95062436704984;-1,81863880380206;-16,7313914710321;-1,05295191798632;-5,1554647599969;-7,0756058230254;1,15118950258238;-2,6559483331198;0,969504828598474;0,91155778364373;-20,6250928298109;-0,506237814093311;-2,29623653993713;-3,96002147594709;-4,93709812915813;-5,24630966285531;-3,65913410640906;-2,26928306679247;-5,62487200579244;-1,09678380275363;2,73387979805375;-12,9910739868633;2,32304577252717;-2,58739445411084;-8,6135897681138;-4,38781865123201;-16,8885626395718;-9,36961530385906;-3,54726294491138;-10,2792893301103;-7,47721516342926;-29,543544234436;-24,974657646253;-9,56413027466397;-5,3184556986389;2,20937236564896;-0,948217593381287
;4;-5,36366065457196;0,208507411609844;-3,18499441530821;-2,17784494994567;-2,5040366731746;-6,24245478028797;-3,84163026059696;1,52108065465245;3,46759990164992;-4,7904972672236;2,0113378926103;-5,75381883685895;-1,59470391287414;1,87719521360032;-3,24907638475224;3,01049202146169;-2,71998232752867;-3,55464995862758;-0,055840745086698;1,23510463397497;13,4935385122089;2,1463000026697;-3,86332888729385;0,162743311425857;5,68731344443449;-1,87147019732174;0,755629592115383;-0,148893281298569;-3,57898682632504;8,98826500466657;0,677967099272792;1,61112641679301;1,11265670259581;-3,13152094592715;-0,0151647033967492;3,44438895137;-3,9730418115787;-2,37474844534427;-6,56435969418999;-2,14969450657964;1,20779946775292;-1,1254881053228;-2,26988631762015;-4,67719024445478;-0,776035877911454;2,1290597110833;4,33985234713009;0,620311516415313;0,885082477207106;0,609293709819667;-8,66259479073278;-3,24307614797181;-0,0485056319157593;0,550737311028115;2,19983378211373;-3,59457311147116;1,81226500542016;-0,0712199317440536;0,0276663770750929;1,19906608464771;-0,642138617956789;11,5174433163024;4,61004939689019;2,91335543127752;-1,8979488496675;5,3622823976134;-7,82624965612331;0,956182886000533;3,29633819864284;2,53148015954866;3,00200799490358;-3,0665484103647;-12,1822600455998;10,9356736447562;3,01732108501028;0,150355478361234;-3,57646985245901;-7,85028595654239;-7,20949643208451;-5,22033308748541;-4,85727204448676;-11,3058184170159;-9,34113256871251;-14,7591331029603;1,7768023737558;3,91734295037077;-2,56293392864018;-2,15219694574898
;5;-1,80457782717258;-2,62393113852931;0,219522905302256;2,26679340680266;0,379383775941733;0,870946713682315;3,82776055397835;-1,44567820544808;0,161505648044567;-0,968603581655316;-0,25488496466005;2,31366283853731;-0,877115340781529;1,36575555094396;3,56343556170486;-2,03464588979705;6,00224614296758;-4,12609207752803;0,767950031604414;0,0226074261781832;3,72799585245639;1,92146312820114;3,63755858814284;0,959420162905644;-0,220620750691069;1,47144430472326;-5,73185177660935;0,00276286386588254;2,42467283151882;2,74084389405243;1,66768064731787;3,50488428476092;2,88474949508554;-1,17033353746956;3,21855552269381;5,12604434785317;4,97431838022021;3,56736412629471;3,16822817029288;5,13930272159769;1,64558720682362;2,41576060944635;-1,15991514743473;-5,27248470926406;1,71361008413123;-3,23023840900896;2,86559368087592;1,99319918942638;2,75335947906206;1,28322822809196;8,51613767680237;-1,86584417152608;1,19477830612732;-0,523079865377895;6,2565800174666;4,54542423917428;1,79218514588092;2,53547708247561;-0,0516516358443369;3,34977521779365;2,21335055446252;16,6199542206359;4,59426420198361;4,76919472102918;-0,163995125356905;1,84453348531315;-0,524106334003591;3,90182846083326;3,74429102081194;4,12289868283824;3,8119881288485;-3,13015467616378;-7,84658534278606;-4,93850193271237;-0,548853201719794;5,91552817912998;-1,06711804191264;-0,114004928444501;-1,65557390925005;-3,02523438428079;-0,724066886905803;-2,21425341062331;-11,0327508947998;-13,9124963063987;4,4080266932051;8,04792445127214;-7,12405271772695;-0,290253644031964
;6;4,58360578158727;2,09758329821216;2,66310297051405;1,14624772020488;-1,57899134698573;2,62814848746757;0,128990403661646;2,52139890769831;1,76239245341458;5,41823080085396;-1,04845200295358;10,2102461182085;2,09022845323943;2,66901263208683;3,21676976377103;1,10527252488964;2,1185210068561;1,20920245010029;1,933781713195;2,41484554171211;1,6602049597418;-2,69839210326427;3,38844816789833;-1,40186113385789;-0,482316291601819;2,31338290752819;3,74062339964394;1,74645955676488;6,58751266521995;6,6513789566734;1,90739437758339;1,71578181138511;6,73569913020947;3,78963232937349;-1,29894286018634;1,04598254068924;-3,97309194645732;3,11348233588706;-0,416563158249119;-0,281657534132137;2,16149989999485;0,956034109090069;1,14707716152452;-10,3924361690561;5,78333372057477;2,47662252442933;3,53659807037047;1,20812844239663;1,71343412741135;2,73182070460143;6,8518577148252;13,4325265675257;4,7161377731577;8,14016082001808;2,83945132871759;5,84338243359161;0,587046988787279;1,36605205809428;-0,499866059602937;-2,7236345227152;2,13378190584581;7,59063302441473;-3,09119666154766;4,6511575734221;5,20106110304687;2,05188118494789;3,3442000253699;3,95123457035652;1,74497885848723;3,72725717600952;-0,890969712349488;4,6744009398717;-3,86686759178019;4,03033323094724;0,925010163159641;5,85038018910927;5,95517197189474;-2,25980128671063;1,3194918820418;2,39374037424977;0,515096076509508;-1,56970759047636;-7,90918502068416;4,96001445930324;-0,0798876866747378;2,66459251651213;-1,27843609907359;1,07168977500351
;7;4,28795040003024;1,46191862160003;1,88255992925724;1,32892148493966;7,21165118786166;4,60824725623434;0,364298263178171;1,3976541659099;7,08812883545306;4,73890219305849;0,172137860005023;5,40980840762086;3,62373189082746;4,55161235684636;3,0292807333667;-0,150806786926296;3,34099227335628;8,18951303106314;4,42749090089637;3,93916102123603;7,25061225629679;3,57676660540119;5,19133615474448;-1,22310692514338;0,727664532627841;-2,94868364447757;2,6469365329217;0,149333393001598;3,3672947869436;-1,80600556250465;5,13538555868308;2,16153912391565;-1,13722770697177;1,89461665152749;2,5255946516686;2,83285960533112;4,56630643255494;2,54265434625358;10,6968801896869;1,36353931495569;0,401287162529115;5,66842208015396;2,1650044218768;0,855281023530551;3,35305619174051;1,57752534967085;-0,292399272356306;-1,68216930764947;0,489668063473346;5,08861250315113;8,45173389268302;11,7189359753102;3,68329624306125;8,19817624795451;-0,419721239604769;3,89133856057151;6,11994120297368;-0,737213544809947;1,26285345496808;3,13800818946811;-0,499012219211636;2,91726448613872;-1,01494454217072;-1,48128528867983;6,10615463083332;4,21918659029916;3,67124463135633;-0,68222227734941;-0,649355668349926;1,4627167375379;1,98370422823882;7,55781180069334;14,7061047945663;-5,43588825276584;4,75385033751218;0,957593852637729;3,79362390645156;2,75235643255292;4,17639078708635;2,73361205712808;2,04209784031036;1,61462958448192;-3,07492971119245;2,43848502822311;6,05108850353554;-0,243645447248127;0,423135751793325;-1,27730603404325
;8;6,97788696107091;5,80159153324485;0,904015998988143;-3,26550590577244;6,49008642185981;11,7475209480613;7,2307048642956;1,89060525597597;-1,00800906219411;10,8508286667661;0,365625683960388;6,47728604053464;-0,0136645597754068;-2,35509506343988;0,0256274841699451;-0,485014187026081;3,18113632356699;9,99892352881398;6,79033773672745;6,96347311915633;6,4730985005931;-2,79309338900703;1,99519907797958;2,66560434150324;3,30800338418885;3,82830610400015;-1,67062922776677;4,10420421057142;4,10898680220726;-4,93551369983288;4,46713457322767;3,04235201669462;7,6219182654977;4,49959679168251;3,13919269040525;1,29160969395025;3,88060673565315;2,90468455682503;5,14040270001533;2,96844989407555;-0,636028387918032;0,327831284851527;1,57697217644818;-4,96291777108627;3,60685701931243;0,0082594585719562;-1,09552148896955;-0,770224966864589;0,553740573145205;2,48544116088033;0,734226678292998;3,62228738944668;-4,02044492616824;4,16439291596589;4,50518315971749;5,00545300205022;-1,83398021162293;3,43539510254186;-1,17145033105044;-1,88218495259616;3,06643063673801;-5,11133091207194;3,2075441144093;-3,57344910041547;2,14210587494199;1,16236962094445;1,78954664478124;-2,84278230707878;3,68042612364115;0,592948357143541;-2,24513838552639;-2,24383599142129;11,8967556588527;-6,87501539558662;5,81950464551846;4,43247807417993;-1,26294559343842;10,8577720465887;3,36263353136928;7,44262025831631;3,49121583691203;2,50916957892377;29,2466192825891;-2,09696294952983;4,10320644289595;-1,37600799689562;3,21698951660301;4,53140802701137
;9;10,6160713444915;2,29801056891165;8,25555371523342;2,52214964811219;1,39963208748532;4,63582867826381;2,13691558042228;2,41188254321742;3,04087513752074;7,82970665521043;1,0852418305858;7,32089273901465;0,401922120903691;-0,446613539179907;-0,0969172806080678;4,06188627193251;3,20658980633743;14,9013568720648;3,12706919343282;0,723633531586984;-2,56856742618265;-1,82090913168258;6,10106794147941;-2,01183842963519;-0,704911831245226;2,30232543572356;1,02596889508095;-0,665036770759798;8,74472690269613;-5,99909838117628;7,83892753751297;0,818191076929452;5,86691241722247;4,01254266975366;3,3987926161717;0,421507944225596;2,31503033478384;3,39880055677895;1,59565042532131;2,34949028192705;1,81494237386187;3,2760625716528;6,64812390047882;-4,88706986267971;7,13654174653493;4,10891966369627;-1,83247570362528;-0,304319493445291;3,77797421580908;3,73823290948121;-5,96911441713337;-7,85545760441119;6,28997519047516;1,48559568399514;1,98185306726145;2,28925214015089;5,85589873538265;2,80503243401017;-0,000768710435750108;-0,0735167681959865;0,0269018582125682;-4,52175826668872;-1,96522211556839;-0,401448088035522;3,49422375120957;5,57967711797028;5,20961094603308;-0,476482304920864;-1,18778173997816;-0,698689003562322;0,603659521573263;-1,1104211365473;5,84937656029933;-0,262136619450303;0,148350435300472;3,82851187027291;-2,55657128124085;10,5139771753693;5,19365667428337;5,97951683274687;3,58438302999411;10,9037132945714;18,4881089154501;16,1046495817218;5,61529043899873;-0,193423755226831;4,74766592111564;2,45829379894258
;10;11,636333572977;3,68944494910511;3,76505074777742;4,99364114831133;4,62411403024271;12,0109455076472;6,71426327196241;1,8001005524975;2,55069513617536;10,2824572717632;-1,08918691225426;6,21723136446917;5,26428207295021;3,19990172037706;1,22853272969951;1,64882485362386;-3,46620044686097;8,078692699969;-3,16828172304668;4,30092696711245;3,45592178329571;3,32216980745261;1,23305930925198;3,37687529639106;1,34833048186965;3,25021812843897;4,73550337529423;2,72367555013216;2,93246871536167;-8,60150402761883;5,49978156428915;6,90896638192862;3,13900370880583;4,98544613201329;2,2765541327235;-4,71153497982459;5,20965486188561;2,72201556477876;-1,64588278245492;6,62554578886648;-2,34028924199265;-0,116527716688779;6,73099282196972;1,07060970942393;4,68014117794655;3,4478595334258;0,37734366689574;4,02852531879444;3,32911028438957;3,35796490725352;-5,43540005802379;-0,517048710995368;0,79619737639041;0,662751977045446;2,48561892632097;-2,20185354074374;1,78381509904966;-0,969131150922749;3,16990940471305;3,65604644704808;-2,89471054749083;-8,60308595072502;-3,32280695078362;-4,12568848159253;-1,37778075559481;-2,10799525904986;8,3928559453193;1,4550004640796;-6,9500352706259;4,16860455139249;2,78155630834635;0,220011631977741;1,69823404728504;-0,517423113981749;0,754291097561691;-3,01227198206743;2,07191786491285;13,9082154137877;7,40553622390462;9,22759084787594;5,23150194855225;9,71915517607658;16,9144069873187;15,8851214762617;0,733574318669525;5,92323816465705;9,88234230489934;1,41227615034086
