;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12
;1;-31,0441142210857;-65,2529922316853;-21,945964208448;-32,7885757833128;-49,3292530837471;-52,4785492974006;-52,9283211967891;-27,8523797870776;-52,4537982777883;-97,5519102943476;-88,3437824082152;-133,576196754994;-31,1455619938201;-17,783693888151;-14,7159369162187;-12,8433229814814;-28,1843188803473;11,5504368484253;-38,3589813564845;-30,1362456892889;-78,092890112076;-94,1628809442036;-21,8169166775492;-135,942778588525;-25,7373271044876;-22,0493180139679;-13,6677444323673;-13,7685230326147;-0,682546162021026;-14,2609260599634;-20,4531205861226;-48,0358553238489;-34,7412799218782;-97,2915063227392;10,2737508594892;-57,5423973632419;-9,95404967281502;-9,62975866963643;-14,6728041768965;-14,0534071766492;-19,8456065613163;-26,5531219876461;-41,7138826043415;-87,4135048386715;-37,0488893325773;-54,6088131897673;-93,2353884850527;-45,8494313741794;-37,0519357229718;-3,56252785256402;-9,34373449988107;-16,2958991739069;-16,2930267503757;-13,831337959653;-18,3440907294807;-42,2921039299627;-19,6104893895863;-33,667494752141;-91,7851205925376;-59,1448544473137;-40,9554862456198;-37,5104783512047;-11,9473805691505;-4,30005377118505;-15,5159235828992;-27,9053968637986;-39,1993851385237;-41,3827265070045;-20,3998601443195;-25,921630341134;-46,408110735164;-59,6897165048572;-35,5909507967808;-19,2081501822217;-12,0298449438142;-13,7160021083964;-4,24383682793768;-35,9557499937173;3,94734836988664;-8,14188043079912;-17,5504426887082;-15,5603358454355;-43,706959424916;-59,9886009220609;-34,2305942847088;-32,7566242880116;-39,4338291296026;-44,9513695389128;-41,7722866633449;-62,5721993061757;-95,6406727103363;-3,83732587701684;-4,65511428515629;-2,67537511440491;-8,64212180323716;-8,78112627692713
;2;-11,0645654546338;-31,480927929108;-11,4564312578336;-18,2376814674317;-26,6054505630245;-32,7532303339281;-30,3314409768423;-13,5827902875099;-31,1372772213667;-76,2953321598116;-58,5122686675004;-94,3031281486174;-4,4456912728715;-10,0681992954137;-2,33739613941316;-0,750870585005032;-4,47810777944414;24,5923513541979;-9,51553784121143;-10,2726743621474;-44,2398583341906;-63,3290126047223;-18,3957656221719;-101,000701126731;-10,2356431554358;-6,61968756535316;-9,30742380691345;-3,59057791572741;10,2922879357343;2,72692180339482;-2,65401101793123;-10,6439990641747;-9,2105891818278;-57,4405192483714;16,2267026951058;-56,213770258842;-1,46048973763163;2,59693353289322;4,15132664861312;0,106038045437799;-4,8313488560193;-7,21075676612145;-7,56937990482811;-46,2360529838629;-9,55721863268445;-33,0319929766411;-68,7714966994531;-38,136692127207;-9,92030337701772;-3,79771666494526;5,05829456503716;-3,21530768443563;3,30260928137886;1,6797790469177;-6,87713914550159;-5,9245958667284;-1,69777312665974;-4,62724575521179;-46,046720638692;-45,9774804727144;-11,9951079852826;-9,07384371634953;-1,95493885742053;3,53603534314789;2,03545727294522;-8,1108952441873;8,60778404035045;-2,38694603881322;-1,63790880974739;-3,08691496487472;-10,854042355164;-27,997116111399;-3,87448941922685;-2,53938782103478;-5,05518414303333;3,60533620242904;7,480431858477;13,684184547918;16,1655598175048;10,1259457058418;4,85653072602827;4,65386335309267;-10,1022808064995;-31,647670787248;-13,6771872532054;-21,0572531608063;-21,5878704713359;-25,3017259134094;-24,016903947725;-49,2272455125417;-13,6603124652106;-0,760484669726111;0,748764119564385;-2,26549201535363;-1,52520549068413;-3,0882652974019
;3;-5,41848043772325;-18,1587081654438;-1,93704531291633;-2,88930654804835;-11,3274475654625;-18,0210877550521;-17,9345862201658;-10,7067516709535;-15,6664448574829;-55,3279474677488;-40,5054707031777;-69,0831802198618;-0,346006051341647;-4,22340451514719;0,710263503117403;7,26194911570747;2,64247187248066;17,2318321426246;-11,5265812242815;-3,57953854180141;-33,6305057640184;-30,5205085802322;-8,09599912028443;-79,5368787472362;-0,482987807496556;-3,16299220719702;-1,80241149984568;1,43274465212744;10,34939754166;10,3925015463337;3,55049256733446;0,670998322614196;-4,52537109614923;-33,9220945087427;26,9593051262714;-47,3128642921661;-6,32420325021758;4,57920531179707;5,07340755619862;3,87990158359298;-1,25793143317105;-8,92672891877146;-0,315105492290968;-28,2717683771011;-5,94612830023061;-13,2532597009681;-42,0702561965336;-25,9358402134735;-8,69625313426741;8,42706528220151;10,0876337592808;7,06875875012702;5,34750505147531;3,80433502717096;3,5491128440035;-4,98424118766388;7,47066953670492;-0,765186580877071;-24,3421485197755;-36,3696391594713;-6,96163804848084;1,55265148928902;6,22934500467363;5,12597386907009;5,22728055615789;-1,64148987319186;5,30978579178418;5,6071940770139;2,78629249594042;0,383487707243603;-2,01955136660399;-14,6143279522271;-5,12005493698462;1,86125535719839;2,83181383881856;6,52483883224568;3,27578804305267;2,60445029843368;16,398748582164;11,7664196147452;6,21149949661685;9,86908914008518;-1,71736448167712;-19,1539754385649;-10,1643174573323;-13,0889554812497;-5,93475012472163;-9,65959006904404;-11,0892889600732;-6,43337983847505;-3,96284910126724;-1,37629075901918;-5,79093993750189;-5,21831973513554;-7,45165908548756;-2,39516092609892
;4;-1,43716248788314;-4,36672667178846;3,69522990607447;2,04851134294722;-11,0169950804338;-12,2384057828081;-9,12656145006349;-2,09671631262381;-14,0328543688329;-43,5161399203985;-30,5225391114286;-47,8401175553613;-1,72688780938779;-4,09430701342535;1,72943799405887;2,5152659524615;6,15460583117647;18,445112008807;-7,61843936821697;3,49691463531235;-25,9576628434593;-11,6200374857408;-3,21627474797242;-56,4593461176109;1,06428800099411;-1,45562671197422;1,94859769704908;6,08853203201443;8,11083749926365;6,13605959077813;-1,63345275883512;2,770360207875;-1,59180022483224;-23,3727697971299;35,9457401683608;-33,2324328157811;-1,82414210287516;0,798801965994547;6,5733734809146;4,5131541307713;3,50742673012473;9,3068502246997;0,941210504242918;-16,5209969059979;1,15638265473626;-4,86685696712811;-28,2524925854436;-26,5514417365398;-2,26172054191011;4,51051234572878;8,67564951090708;5,85803643722602;2,41974188108452;3,2705512106736;4,81355043962958;3,23058092401698;8,90123997453475;-1,39227901837876;-6,90370291110548;-23,8599609477496;-1,80388409547504;5,40319099091539;3,36420877056707;2,92457983194799;2,85737301150039;-4,80181123103603;-3,2585643624825;5,84283280930034;1,88884764399154;7,26224264614211;1,99119690933821;-10,4432184577549;-0,388309999803823;6,48476966733597;7,89348311954427;9,92342499275295;4,03763443243543;8,78303992453357;13,788365768014;12,4404074418111;10,6565232147095;6,40286599676225;2,04945368371318;-18,0769796953591;-5,25175586805426;-9,39024368260107;5,17424386178755;-3,3036957372733;-6,00157763517564;1,0192421721581;0,832161958993765;-2,33902564474101;-2,30801582639538;0,21741979166859;-0,74320244347291;-5,95559242192621
;5;-5,14407648180804;-0,885453200047323;0,410279162136248;4,00015960168275;-7,5454674324792;-10,7707748771923;-6,4674861220401;-4,07608860249502;-4,12961034044156;-29,8568260934094;-23,9910561241391;-29,1747867033346;-0,805813518738432;-2,33324067445756;0,952887263709727;1,76262027108987;5,25791655166449;10,7086387548711;-13,8849362024803;3,75996888683176;-28,6122896060106;-6,12732931986011;-2,71233565232978;-28,8881113037332;5,67790115850494;-1,82455986224204;1,04716615854659;1,81657623700266;4,63680469748942;4,327381479417;-8,68763266694987;4,82929296946986;0,978708822482986;-15,4698856789337;44,3506141779135;-32,4872781768754;-0,227687291498569;-0,921046356102882;-3,06155654294344;3,45237002683886;-0,993703630959772;-3,69966392957622;1,2618689567524;18,8085655326922;-0,981801820106284;-5,90335539249691;-18,8063446239644;-22,5556878866596;-3,43299293851351;-0,627358865999213;7,38989131485414;3,70394799381302;1,99969722306787;2,73944132925362;2,94077615270226;9,42698306122566;5,91800194918505;6,43523061222595;-8,86045230515083;-16,9594865025297;2,25317821994031;0,0896098544062625;-2,65421460255538;0,989763581043462;0,184669023960851;-3,58440768859555;7,03421417888057;4,95627074697131;-1,49567462287177;0,354726561734424;2,75800903436781;-3,14320174424665;-2,02125278543463;4,01938696776824;-1,62900848109211;10,0457515403731;-4,52874932626128;-0,186933882058838;10,8209550573984;9,32976600362175;5,89872933399693;2,39654862451941;1,92949446531929;-11,0414089293222;-3,92331791498646;-10,0766667444245;3,13146164377167;-3,26251221810298;-0,174928323065615;3,11987834006868;6,14753269083576;1,91910233676231;0,701684943624514;-5,54116196616155;-4,11398918350278;-2,07775174838707
;6;-0,881845419120509;-1,69426882090238;2,31726358275;5,57573825801364;-4,66884264201371;-4,82450462357247;0,00507315740924241;-1,86684909971609;-5,01000905560113;-19,1075450395165;-11,4643866266406;-8,94961851411927;-3,46887761336075;-1,2746855044179;-0,11969445579219;-0,578324267358312;5,77212736012552;6,07550444279514;-14,5234981941576;3,37040296350597;-23,1775434856813;-2,11842123598581;-4,56478309457725;-7,54852840029389;4,04387998403899;-2,9572397085285;-0,249161000206641;2,60338527071963;4,34865163285031;-0,612317829376025;9,90195044058191;4,61283779573796;3,41599087487748;-5,43611745949283;50,4737616203906;-22,897857668811;-0,586998027284608;0,441478307698314;-8,76935160832318;1,02955888384531;9,18975133339609;-8,90267188807866;2,33487246198941;8,95299057523653;-10,542350761837;-4,2909990675339;-14,9974200490751;-16,1572717498493;-5,49962465897215;0,470130733579481;7,26952628408117;1,71806715290813;-1,58398083105703;-1,07818163251477;2,11378792858795;1,97570698767959;6,74036370913836;3,35920756929772;-0,190012833902074;-3,92678225979489;-0,0742663552146041;0,0921007609022126;1,15720106393383;2,28579852171833;-4,09840533291435;-5,14829396099776;-2,83122573656055;2,40670535166494;1,02263507098996;1,3657399126414;3,20335002209943;-3,24094935717949;-2,1593549842928;3,71364570151309;0,113293419175079;8,15789455801511;-11,9076645491978;-0,556930263543563;4,93830796274688;4,40600780397123;-0,110601175759712;-1,2628484916601;-0,226839103253042;2,76350010911665;-3,55094856102596;-5,7239515651786;-2,45030303739577;-2,6740270769792;1,42648382898687;3,77315953535314;7,88119883393165;-3,24143841032924;-2,90407681909755;2,39481757739418;-1,82081362628787;0,640819045915123
;7;0,598771133918945;1,09980438972207;2,12063614250701;2,46851236670773;-1,65904299775048;-6,3541205456836;-2,93230360550388;-0,981688886616212;-7,86286424404943;-11,6921280251104;-6,38425874512131;3,41252087267003;2,86099587848685;-0,226783540785012;-0,0642133789065156;-1,08592825352298;-1,67759172593742;-1,62258453968479;-15,2336850571955;10,1301319500881;-22,3652114638903;-3,23991025689156;-1,63589593851793;15,7403227456221;1,73963050646262;2,75771537003811;-0,0946013012385265;-0,939230001468786;-0,0704114347886389;-2,00813693530745;-0,688443556264247;4,08533008465368;2,87933972291057;2,43177217884249;59,577141790096;-20,7515484331534;2,18492653215844;1,05907971810908;-8,19145329124785;0,0647609614500955;-0,691593325080703;5,9244714176034;0,866695627316252;11,3699317587343;-5,39992364698128;-2,18821108747488;-5,28544613030635;-7,21357645640956;-1,77016396926228;0,388625376297568;3,98629052036722;0,832957625923427;-0,407747300287156;-1,93765865365549;0,717790526040062;12,1480117873466;3,87921040385527;2,78645203101405;-0,293675716882717;-0,600116537381382;2,89481169448754;1,33163630013814;-2,76790577240399;0,619720340656841;1,86329470399369;-2,0465564625124;-9,68415633712448;1,52163739177937;0,864623475441476;1,2101181811172;0,791582482753105;-4,73421860650751;0,73383103584456;6,33879376100003;0,422101657074563;3,55838684609656;-17,0318453048403;-1,40223622291296;2,73657025746843;0,138324924297649;-2,55722290548238;-1,09917344752679;1,14674877239986;-2,09099456966442;-2,46321443099532;-2,19856270546279;0,481108346406472;-3,21280104889502;0,891388450696165;5,9739836316315;4,00597066516866;-4,9023739485724;-0,147085468828891;-0,813108478307868;2,48195487536373;-1,60517127896833
;8;1,29773283212686;4,21097716090026;2,27377852323343;2,76287965050278;1,76801193032816;-3,67167278717307;-3,98054923454038;1,36366981070281;-3,78759793867266;-9,92171553203934;0,73007063095929;13,046773349553;0,317452196379236;0,0560941404201003;0,111936940366832;-1,41751402288992;-1,15520083470892;-7,94112595296019;-17,1843707005605;8,70739543130185;-13,012106513921;-1,65679038681265;0,321842261567326;46,1919575443326;1,05699720140092;0,462182453742571;-0,101440395627833;3,03245683281193;-3,31909527247126;-3,2405871436622;6,59930377468072;2,39859683909359;1,6897393036561;3,88342791030118;60,6304901964518;-7,13120498481385;2,65768950375923;0,942306023989659;-6,01741047484029;-1,03798280316429;-0,831290743522004;-0,956457979913466;0,80455571477584;3,94442363140479;-3,00447429135738;2,92135307066701;0,935486124250474;-4,88882513622229;6,10394438298181;-2,4465508766998;-2,17340276612003;0,00587440564095232;-0,277410009920459;4,26972262954814;1,93432404144278;5,30351458745236;6,27692761069511;0,180498999111023;1,17766907118175;-3,18857916566139;1,20651376774504;-3,52885752860357;3,54001211848345;1,28687982092197;-0,572123916542751;-1,82503064236107;-11,4525208818172;0,326232725608255;-1,79646900191165;-2,55984574042168;-2,02163683647177;-1,96445383853006;-0,217693102922112;1,59338750092729;-3,44696172572094;0,957049743632373;-16,8929564775253;-1,36219371141442;-1,55497245612059;-3,02500884621607;-1,94674727700794;-1,8506227924892;2,90968849108867;2,13277075047654;-1,38804094728539;-3,36846388472577;-1,05366710651788;-4,19957567463689;2,30718620248399;11,045031960167;6,88859672421768;-1,66711181809887;1,19456209020518;-2,42078157581955;-0,819403708733034;-1,02298264393471
;9;1,32247208141583;3,72907792254955;4,04225837212789;-0,0793600475017229;0,160431776553044;0,296486279642068;-3,08597733436363;2,40338218368985;1,11639459691105;-8,08979619979164;5,41440212325369;-6,61703303603372;-1,27677841813647;-0,152319553110525;-0,788236072759749;-2,68552576423917;-3,29595481792558;-6,89465200231598;-19,4521172642844;5,5332885721291;22,7279278195479;-1,7303257899971;0,980679665678963;64,8435077019867;-6,83006565042615;0,042765850520027;-1,87735006326011;-2,61550611110488;-5,79840454956184;-2,6793845003358;-2,34071408558339;2,22125302003694;0,485437209928023;4,77406404000552;68,5576090678373;11,7168479689662;-2,80855840397498;-1,00942101152547;0,313367772165748;-0,906099387900516;-2,21724665967758;-7,93246197252483;-0,613710140442132;0,982601291991159;0,254474686224057;-2,41236784890179;-0,618318517369516;-1,24009015989623;6,07051623477764;-4,54064576628889;-1,86896615488058;1,28552934582331;0,0646584299634014;-1,69087844919659;0,337109968414097;-6,35846880507779;-3,24182434941076;-6,57011355548639;1,42131455230128;8,43574714671013;2,20345018653097;-1,20523289570883;-2,38281435366116;-2,61619706354986;-3,07354592052434;1,09524883140269;17,6270622567386;-0,000999854881835442;10,3907527230317;0,765907145640085;-2,81664288645546;-2,39190766025922;0,481646063339667;-2,30602422541006;-0,295029360356239;-1,75181442158661;-26,2972480249041;0,478914657825953;-3,07105405535913;-5,4980337155492;-9,47868801922732;-3,41321888847142;0,86710173770507;5,44581652931947;-1,72488605701028;2,47678225892241;1,99216753883138;-1,50720222113068;3,32495079630947;5,38600991863404;3,50946998842528;3,19302641596823;-3,02877045563309;-2,68888771080128;-2,0402737988104;0,97919569583064
;10;1,46730285231797;3,26384904853376;2,53678488924379;-3,29437471302344;0,660608381618204;-1,48352971377471;-1,36401248665015;2,47765564605106;-1,55678322435324;-10,3213092214883;13,9461397790002;-23,8360763994015;-1,1852713872172;1,28754834357763;-0,705574431516349;-6,3412037170192;-1,70553789707856;-8,2393279680432;13,2147292671357;-1,37421850778082;17,7276732448418;-2,26917546952336;3,66562496317404;73,0602323954336;-2,80334029866981;3,96980735631178;-0,324980134986617;-3,76098616230001;-4,26872475443497;-2,07942961897061;-0,481067356543917;0,991066273806609;-5,35896869365206;5,6133868009086;71,9566766667817;14,2039416627854;2,21542986475652;-1,37811771686544;1,0718379002883;-0,884973849840662;-1,02911104724171;11,2844691120717;0,373281155049729;8,10391456876141;-0,145145438706095;3,06978290693269;-0,616617718680573;-2,26466599879313;3,83185564752421;-1,5610226375511;-3,15535801308897;-1,05538784222244;-3,67752918872429;-2,5026882356924;-1,36521110585363;-6,27065933630047;-6,67481586758868;-8,25334484525501;-0,213175169406441;-7,36704032515127;0,874659638681806;-0,102204800071377;-2,69060873273247;-0,0510950955022054;-2,225696964485;3,65292195738781;10,4632848838819;-0,426080891518571;9,43730579133899;-3,17016514371107;-3,08524623213937;-3,97936421355143;0,838214256094489;-0,679601639413704;-2,07996128640389;-3,38819916480694;-25,0186473142853;-1,45051231776733;-5,13081172746615;-5,67331208528003;-5,25172398468158;-4,34147471712868;-3,81923156486027;2,70974275111894;2,67178471997568;6,28793656050948;0,894446416650226;1,38972576734704;2,66300631800762;-2,32984049667554;0,439135756391806;1,00517409853668;-0,980291048888148;1,52385319874907;1,09246716683856;-0,420313692186028
