;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;D12;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E02;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E03;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E04;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E05;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E06;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E07;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E08;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E09;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E10;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E11;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E12;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F02;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F03;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F04;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F05;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F06;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F07;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F08;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F09;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F10;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F11;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F12;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G02;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G03;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G04;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G05;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G06;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G07;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G08;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G09;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G10;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G11;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G12;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H02;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H03;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H04;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H05;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H06;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H07;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H08;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H09;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H10;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H11;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H12;Cy5;;Unkn;;;n. def.;0;0;n. def.;n. def.;0;0;60;
;A01;FAM;;Unkn;;;27,3083326837389;27,3083326837389;0;n. def.;n. def.;n. def.;0;60;
