20,B8,FALSE,E57aRSW,Eim,UNKNOWN,SYBR,None,Amp,1.4557593904491,,,32.2754476240717,0.888504666791657,31.7747832682945,0.441004112881104,TRUE,0.12547875490252,TRUE,3,28,75.072395324707,,,
21,B9,FALSE,E57aRSW,Eim,UNKNOWN,SYBR,None,Amp,1.46093251264787,,,31.4439151995346,0.849761513498543,31.7747832682945,0.441004112881104,TRUE,0.12547875490252,TRUE,3,27,85.3102035522461,74.7864990234375,,
22,B10,FALSE,E57aBCR,Eim,UNKNOWN,SYBR,None,Amp,1.49417682210713,,,29.9636115947524,0.889315606270847,30.1828225315659,0.189961782092813,TRUE,0.12547875490252,TRUE,3,26,84.7001342773438,,,
23,B11,FALSE,E57aBCR,Eim,UNKNOWN,SYBR,None,Amp,1.48331949792504,,,30.2991661408231,0.839891309822188,30.1828225315659,0.189961782092813,TRUE,0.12547875490252,TRUE,3,26,84.7001342773438,,,
24,B12,FALSE,E57aBCR,Eim,UNKNOWN,SYBR,None,Amp,1.49661805988414,,,30.2856898591223,0.866817278230273,30.1828225315659,0.189961782092813,TRUE,0.12547875490252,TRUE,3,26,84.5476150512695,,,
25,C1,FALSE,E57aDTY,Eim,UNKNOWN,SYBR,None,Amp,1.36271456041538,,,32.8793252465781,0.910987133044806,33.1084899250665,0.353894746660572,TRUE,0.12547875490252,TRUE,3,28,77.8039855957031,,,
26,C2,FALSE,E57aDTY,Eim,UNKNOWN,SYBR,None,Amp,1.42657703815487,,,32.930063468685,0.899433217564524,33.1084899250665,0.353894746660572,TRUE,0.12547875490252,TRUE,3,28,77.9562225341797,85.2635040283203,,
27,C3,FALSE,E57aDTY,Eim,UNKNOWN,SYBR,None,Amp,1.36361165899729,,,33.5160810599364,0.733739586007247,33.1084899250665,0.353894746660572,TRUE,0.12547875490252,TRUE,3,29,77.8039855957031,62.4282608032227,82.3710403442383,74.1503524780273
28,C4,FALSE,E57aSUW,Eim,UNKNOWN,SYBR,None,Amp,1.39924152976949,,,34.7628193122409,0.989386472827238,34.5751156069935,1.48622011027612,TRUE,0.12547875490252,TRUE,3,31,82.2188034057617,77.8039855957031,,
29,C5,FALSE,E57aSUW,Eim,UNKNOWN,SYBR,None,Amp,1.24080032691639,,,35.9585672795352,0.976291778268271,34.5751156069935,1.48622011027612,TRUE,0.12547875490252,TRUE,3,32,76.4433288574219,,,
30,C6,FALSE,E57aSUW,Eim,UNKNOWN,SYBR,None,Amp,1.45121446461571,,,33.0039602292043,0.988249714182109,34.5751156069935,1.48622011027612,TRUE,0.12547875490252,TRUE,3,28,75.224723815918,,,
31,C7,FALSE,E57aEIP,Eim,UNKNOWN,SYBR,None,Amp,1.44984679028181,,,32.2897241102544,0.918296184229248,32.0920033443977,0.464345631243108,TRUE,0.12547875490252,TRUE,3,28,81.4700927734375,,,
32,C8,FALSE,E57aEIP,Eim,UNKNOWN,SYBR,None,Amp,1.45275806460885,,,32.4247640213313,0.901334857420601,32.0920033443977,0.464345631243108,TRUE,0.12547875490252,TRUE,3,27,82.6887054443359,78.1189193725586,,
33,C9,FALSE,E57aEIP,Eim,UNKNOWN,SYBR,None,Amp,1.47619000622383,,,31.5615219016074,0.81059839479268,32.0920033443977,0.464345631243108,TRUE,0.12547875490252,TRUE,3,27,85.1576843261719,,,
34,C10,FALSE,E57aCIW,Eim,UNKNOWN,SYBR,None,Amp,1.49296063401604,,,30.5863607207976,0.792070571996566,30.8366490248816,0.353961114138831,TRUE,0.12547875490252,TRUE,3,26,84.7001342773438,,,
35,C11,FALSE,E57aCIW,Eim,UNKNOWN,SYBR,None,Amp,1.45116101120381,,,31.0869373289657,0.693302447957106,30.8366490248816,0.353961114138831,TRUE,0.12547875490252,TRUE,3,26,84.7001342773438,,,
36,C12,FALSE,E57aCIW,Eim,UNKNOWN,SYBR,None,No Amp,0.838829991109175,,,Undetermined,0,,,TRUE,0.12547875490252,TRUE,3,39,87.1404113769531,80.2771224975586,74.9390106201172,67.1606216430664
37,D1,FALSE,E57aCLT,Eim,UNKNOWN,SYBR,None,Amp,1.4308057455395,,,32.0713020167223,0.988594198701188,32.8625149630553,0.68993511974636,TRUE,0.12547875490252,TRUE,3,28,83.4366836547852,,,
38,D2,FALSE,E57aCLT,Eim,UNKNOWN,SYBR,None,Amp,1.39953924233951,,,33.3387255591046,0.944211630654707,32.8625149630553,0.68993511974636,TRUE,0.12547875490252,TRUE,3,28,77.6517562866211,81.9143371582031,,
39,D3,FALSE,E57aCLT,Eim,UNKNOWN,SYBR,None,Amp,1.38440796214156,,,33.1775173133389,0.827364585637251,32.8625149630553,0.68993511974636,TRUE,0.12547875490252,TRUE,3,28,77.8039855957031,82.6755065917969,,
40,D4,FALSE,E57aBCE,Eim,UNKNOWN,SYBR,None,Amp,1.45251276800623,,,29.8483182790183,0.872396679599078,29.7656239090365,0.206321510348689,TRUE,0.12547875490252,TRUE,3,26,74.9115295410156,,,
41,D5,FALSE,E57aBCE,Eim,UNKNOWN,SYBR,None,Amp,1.45805808189504,,,29.9177703841806,0.901449389822836,29.7656239090365,0.206321510348689,TRUE,0.12547875490252,TRUE,3,25,74.7677459716797,,,
42,D6,FALSE,E57aBCE,Eim,UNKNOWN,SYBR,None,Amp,1.43854943939172,,,29.5307830639105,0.803467394688712,29.7656239090365,0.206321510348689,TRUE,0.12547875490252,TRUE,3,25,74.9200668334961,,,
43,D7,FALSE,E57aEMX,Eim,UNKNOWN,SYBR,None,Amp,1.47931681162441,,,21.0030243853039,0.964082333678625,20.7606479745179,0.21101706627404,TRUE,0.12547875490252,TRUE,3,17,74.7677459716797,,,
44,D8,FALSE,E57aEMX,Eim,UNKNOWN,SYBR,None,Amp,1.47509953459704,,,20.6611036800418,0.952707456546843,20.7606479745179,0.21101706627404,TRUE,0.12547875490252,TRUE,3,16,74.6154174804688,,,
45,D9,FALSE,E57aEMX,Eim,UNKNOWN,SYBR,None,Amp,1.47291822642885,,,20.617815858208,0.931501190258985,20.7606479745179,0.21101706627404,TRUE,0.12547875490252,TRUE,3,16,75.2440490722656,,,
46,D10,FALSE,E57aCNS,Eim,UNKNOWN,SYBR,None,Amp,1.44003832118319,,,30.2756795558786,0.953548148067855,31.4148936211915,1.00563316212581,TRUE,0.12547875490252,TRUE,3,26,74.7864990234375,,,
47,D11,FALSE,E57aCNS,Eim,UNKNOWN,SYBR,None,Amp,1.44005599375928,,,32.1792865409447,0.868263108733575,31.4148936211915,1.00563316212581,TRUE,0.12547875490252,TRUE,3,27,74.9390106201172,84.7001342773438,80.2771224975586,
48,D12,FALSE,E57aCNS,Eim,UNKNOWN,SYBR,None,Amp,1.39897562467383,,,31.7897147667512,0.841917966181803,31.4148936211915,1.00563316212581,TRUE,0.12547875490252,TRUE,3,27,74.9390106201172,,,
49,E1,FALSE,E57aLMW,Eim,UNKNOWN,SYBR,None,Amp,1.42359237281014,,,29.730323067876,0.918677095504138,29.8172138803393,0.084820347536019,TRUE,0.12547875490252,TRUE,3,25,75.2159957885742,,,
50,E2,FALSE,E57aLMW,Eim,UNKNOWN,SYBR,None,Amp,1.45274141226797,,,29.8215187527458,0.888219747863649,29.8172138803393,0.084820347536019,TRUE,0.12547875490252,TRUE,3,25,75.3682327270508,,,
51,E3,FALSE,E57aLMW,Eim,UNKNOWN,SYBR,None,Amp,1.42754625010672,,,29.8997998203961,0.811778963640077,29.8172138803393,0.084820347536019,TRUE,0.12547875490252,TRUE,3,25,75.3682327270508,,,
52,E4,FALSE,E57aCUX,Eim,UNKNOWN,SYBR,None,Amp,1.51852192392406,,,31.6710670422572,0.945978764641678,31.902704359162,0.234186591698631,TRUE,0.12547875490252,TRUE,3,27,81.1531600952148,,,
53,E5,FALSE,E57aCUX,Eim,UNKNOWN,SYBR,None,Amp,1.45600788015722,,,31.8976864552901,0.925672921603326,31.902704359162,0.234186591698631,TRUE,0.12547875490252,TRUE,3,27,80.8607940673828,,,
54,E6,FALSE,E57aCUX,Eim,UNKNOWN,SYBR,None,Amp,1.4899443593731,,,32.1393595799387,0.877881113471294,31.902704359162,0.234186591698631,TRUE,0.12547875490252,TRUE,3,28,81.3177719116211,84.6689453125,,
55,E7,FALSE,E57aHOX,Eim,UNKNOWN,SYBR,None,Amp,1.49392265027108,,,30.1451856557943,0.91953919966952,30.4780722504299,0.517888934123625,TRUE,0.12547875490252,TRUE,3,24,84.9736022949219,79.4898529052734,74.7677459716797,
56,E8,FALSE,E57aHOX,Eim,UNKNOWN,SYBR,None,Amp,1.48139719751945,,,30.214284407055,0.911597961116657,30.4780722504299,0.517888934123625,TRUE,0.12547875490252,TRUE,3,25,85.2782516479492,74.9200668334961,,
57,E9,FALSE,E57aHOX,Eim,UNKNOWN,SYBR,None,Amp,1.48595730674801,,,31.0747466884404,0.903225912331802,30.4780722504299,0.517888934123625,TRUE,0.12547875490252,TRUE,3,26,85.4627227783203,,,
58,E10,FALSE,E57aCQT,Eim,UNKNOWN,SYBR,None,Amp,1.48065624138343,,,31.1931795992294,0.952241733642274,31.9734739155368,1.09287277365486,TRUE,0.12547875490252,TRUE,3,27,83.3274765014648,,,
59,E11,FALSE,E57aCQT,Eim,UNKNOWN,SYBR,None,Amp,1.45210117192658,,,31.5047110176601,0.917958998356465,31.9734739155368,1.09287277365486,TRUE,0.12547875490252,TRUE,3,27,83.0224380493164,,,
60,E12,FALSE,E57aCQT,Eim,UNKNOWN,SYBR,None,Amp,1.44495731847979,,,33.2225311297208,0.876682327932391,31.9734739155368,1.09287277365486,TRUE,0.12547875490252,TRUE,3,30,82.5648880004883,,,
61,F1,FALSE,E57aABD,Eim,UNKNOWN,SYBR,None,Amp,1.4627793399788,,,30.4377078447471,0.975625593476906,29.9400687512775,0.467433801577552,TRUE,0.12547875490252,TRUE,3,25,75.0637588500977,84.0456237792969,,
62,F2,FALSE,E57aABD,Eim,UNKNOWN,SYBR,None,Amp,1.47306179481908,,,29.8722488132311,0.943861139932873,29.9400687512775,0.467433801577552,TRUE,0.12547875490252,TRUE,3,25,75.2159957885742,,,
63,F3,FALSE,E57aABD,Eim,UNKNOWN,SYBR,None,Amp,1.46165607838405,,,29.5102495958542,0.893325883521666,29.9400687512775,0.467433801577552,TRUE,0.12547875490252,TRUE,3,26,75.3682327270508,,,
64,F4,FALSE,E57aDMV,Eim,UNKNOWN,SYBR,None,Amp,1.44847152201192,,,29.6819309094046,0.850959505204656,29.3879283754623,0.258776417660504,TRUE,0.12547875490252,TRUE,3,25,75.0637588500977,80.8486862182617,,
65,F5,FALSE,E57aDMV,Eim,UNKNOWN,SYBR,None,Amp,1.46433517044596,,,29.1946981471813,0.865558401145407,29.3879283754623,0.258776417660504,TRUE,0.12547875490252,TRUE,3,25,75.072395324707,80.5561370849609,,
66,F6,FALSE,E57aDMV,Eim,UNKNOWN,SYBR,None,Amp,1.44677019893997,,,29.287156069801,0.789667953028431,29.3879283754623,0.258776417660504,TRUE,0.12547875490252,TRUE,3,25,75.3770446777344,,,
67,F7,FALSE,E57aLNU,Eim,UNKNOWN,SYBR,None,Amp,1.45440070838251,,,31.3652963121045,0.980089094015721,31.9087210481523,0.528803958501758,TRUE,0.12547875490252,TRUE,3,27,75.224723815918,80.2514877319336,,
68,F8,FALSE,E57aLNU,Eim,UNKNOWN,SYBR,None,Amp,1.43939824004446,,,32.4215781729424,0.968280082981922,31.9087210481523,0.528803958501758,TRUE,0.12547875490252,TRUE,3,28,79.7945098876953,85.2782516479492,,
69,F9,FALSE,E57aLNU,Eim,UNKNOWN,SYBR,None,Amp,1.45213134666454,,,31.9392886594101,0.915787777458291,31.9087210481523,0.528803958501758,TRUE,0.12547875490252,TRUE,3,28,75.5490798950195,,,
70,F10,FALSE,E57aBHN2,Eim,UNKNOWN,SYBR,None,Amp,1.4666398742067,,,31.0661981315532,0.880937333441391,31.639343135858,0.710113364842266,TRUE,0.12547875490252,TRUE,3,26,81.4972686767578,84.3950958251953,63.9577560424805,
71,F11,FALSE,E57aBHN2,Eim,UNKNOWN,SYBR,None,Amp,1.43005418919828,,,31.4180873265134,0.817143609704919,31.639343135858,0.710113364842266,TRUE,0.12547875490252,TRUE,3,27,82.4123687744141,,,
72,F12,FALSE,E57aBHN2,Eim,UNKNOWN,SYBR,None,Amp,1.38959286609797,,,32.4337439495073,0.775558270762298,31.639343135858,0.710113364842266,TRUE,0.12547875490252,TRUE,3,28,82.7174072265625,,,
73,G1,FALSE,E57aESV,Eim,UNKNOWN,SYBR,None,Amp,1.48518945351116,,,30.5644038939835,0.979836633071672,31.1177915353052,0.513459712896095,TRUE,0.12547875490252,TRUE,3,25,82.97998046875,,,
74,G2,FALSE,E57aESV,Eim,UNKNOWN,SYBR,None,Amp,1.46233698869093,,,31.2101962743798,0.974065603465524,31.1177915353052,0.513459712896095,TRUE,0.12547875490252,TRUE,3,26,82.97998046875,,,
75,G3,FALSE,E57aESV,Eim,UNKNOWN,SYBR,None,Amp,1.44806793665072,,,31.5787744375524,0.92778426969828,31.1177915353052,0.513459712896095,TRUE,0.12547875490252,TRUE,3,27,83.132209777832,,,
76,G4,FALSE,E57aEKO,Eim,UNKNOWN,SYBR,None,Amp,1.4613133979129,,,31.5738966150437,0.824754878178268,31.7225056192075,0.503629461318418,TRUE,0.12547875490252,TRUE,3,27,80.6964569091797,85.2635040283203,,
77,G5,FALSE,E57aEKO,Eim,UNKNOWN,SYBR,None,Amp,1.47025411088394,,,32.2837178715042,0.820728505630531,31.7225056192075,0.503629461318418,TRUE,0.12547875490252,TRUE,3,28,80.5561370849609,,,
78,G6,FALSE,E57aEKO,Eim,UNKNOWN,SYBR,None,Amp,1.45659973741448,,,31.3099023710746,0.774199004109447,31.7225056192075,0.503629461318418,TRUE,0.12547875490252,TRUE,3,27,75.224723815918,80.0991592407227,,
79,G7,FALSE,E57aGHU,Eim,UNKNOWN,SYBR,None,Amp,1.48253525111456,,,29.259788992511,0.917583427073152,29.7678901579762,0.631096805398107,TRUE,0.12547875490252,TRUE,3,25,81.9270782470703,,,
80,G8,FALSE,E57aGHU,Eim,UNKNOWN,SYBR,None,Amp,1.46973684962826,,,29.5695492266155,0.902865279706321,29.7678901579762,0.631096805398107,TRUE,0.12547875490252,TRUE,3,25,81.9270782470703,,,
81,G9,FALSE,E57aGHU,Eim,UNKNOWN,SYBR,None,Amp,1.45983936079427,,,30.474332254802,0.917795686883588,29.7678901579762,0.631096805398107,TRUE,0.12547875490252,TRUE,3,26,81.4972686767578,,,
82,G10,FALSE,E57aNTC1,Eim,NTC,SYBR,None,Amp,1.3579880235095,,,34.8207331187443,0.975545472273929,34.8207331187443,,TRUE,0.12547875490252,TRUE,3,29,79.3620147705078,,,
83,G11,FALSE,E57aNTC1,Eim,NTC,SYBR,None,No Amp,0.789285627368122,,,Undetermined,0,,,TRUE,0.12547875490252,TRUE,3,39,73.1088027954102,62.7376136779785,83.0224380493164,88.8180999755859
84,G12,FALSE,E57aNTC1,Eim,NTC,SYBR,None,No Amp,1.14734848181207,,,Undetermined,0,,,TRUE,0.12547875490252,TRUE,3,39,64.5678253173828,72.8037719726563,76.9217376708984,69.2958679199219
85,H1,FALSE,E57aOPY,Eim,UNKNOWN,SYBR,None,Amp,1.43756525573227,,,32.6712949733489,0.976841673406465,33.928363135123,1.09991669651546,TRUE,0.12547875490252,TRUE,3,28,75.3682327270508,78.717399597168,62.7327308654785,
86,H2,FALSE,E57aOPY,Eim,UNKNOWN,SYBR,None,Amp,1.39374840718191,,,34.713905071749,0.984931352479583,33.928363135123,1.09991669651546,TRUE,0.12547875490252,TRUE,3,30,78.5651626586914,,,
87,H3,FALSE,E57aOPY,Eim,UNKNOWN,SYBR,None,Amp,1.42575123504512,,,34.3998893602711,0.979218283215134,33.928363135123,1.09991669651546,TRUE,0.12547875490252,TRUE,3,29,80.3919830322266,77.0428161621094,,
88,H4,FALSE,E57aETU,Eim,UNKNOWN,SYBR,None,Amp,1.47648638882014,,,31.6279750311119,0.913367850315385,31.7825652079795,0.248351426058711,TRUE,0.12547875490252,TRUE,3,27,85.5679702758789,78.717399597168,,
89,H5,FALSE,E57aETU,Eim,UNKNOWN,SYBR,None,Amp,1.4829161979087,,,31.6506837233042,0.922651619132573,31.7825652079795,0.248351426058711,TRUE,0.12547875490252,TRUE,3,26,81.1654434204102,85.2782516479492,,
90,H6,FALSE,E57aETU,Eim,UNKNOWN,SYBR,None,Amp,1.49100098987124,,,32.0690368695223,0.896827458372216,31.7825652079795,0.248351426058711,TRUE,0.12547875490252,TRUE,3,28,80.2514877319336,,,
91,H7,FALSE,E57aJOS,Eim,UNKNOWN,SYBR,None,Amp,1.46797653431453,,,29.4086236801691,0.839442133612055,29.4619333955198,0.142620785129204,TRUE,0.12547875490252,TRUE,3,25,75.224723815918,,,
92,H8,FALSE,E57aJOS,Eim,UNKNOWN,SYBR,None,Amp,1.46838427694962,,,29.3536466212278,0.842552993465779,29.4619333955198,0.142620785129204,TRUE,0.12547875490252,TRUE,3,25,75.224723815918,,,
93,H9,FALSE,E57aJOS,Eim,UNKNOWN,SYBR,None,Amp,1.41987848111396,,,29.6235298851626,0.765114867525433,29.4619333955198,0.142620785129204,TRUE,0.12547875490252,TRUE,3,26,75.5490798950195,,,
94,H10,FALSE,E57aNTC2,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.12547875490252,TRUE,3,39,76.0066375732422,80.4296417236328,85.9202728271484,90.3432769775391
95,H11,FALSE,E57aNTC2,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.12547875490252,TRUE,3,39,77.8368453979492,84.8526458740234,73.8713912963867,87.9029998779297
96,H12,FALSE,E57aNTC2,Eim,NTC,SYBR,None,Inconclusive,1.60296722809934,,,27.7575494086107,0.321291705103154,27.7575494086107,,TRUE,0.12547875490252,TRUE,3,27,82.7174072265625,67.6181716918945,63.1951675415039,71.4311065673828
