35,C11,FALSE,E57aLUW,Eim,UNKNOWN,SYBR,None,Amp,1.46228608911194,,,17.7259313943717,0.941207393544091,17.2815356078929,0.628470548299628,TRUE,0.175040326097791,TRUE,3,12,74.9715423583984,,,
36,C12,FALSE,E57aLUW,Eim,UNKNOWN,SYBR,None,Amp,1.45112921002629,,,16.8371398214142,0.893259376764298,17.2815356078929,0.628470548299628,TRUE,0.175040326097791,TRUE,3,11,74.9715423583984,,,
37,D1,FALSE,E57aCUX,Eim,UNKNOWN,SYBR,None,Amp,1.3489073657554,,,35.4569275180617,0.961501395932043,34.8693253218872,0.659458359760249,TRUE,0.175040326097791,TRUE,3,30,80.0911560058594,84.3223724365234,,
38,D2,FALSE,E57aCUX,Eim,UNKNOWN,SYBR,None,Amp,1.43253578895137,,,34.1560864184631,0.942198145317089,34.8693253218872,0.659458359760249,TRUE,0.175040326097791,TRUE,3,29,84.3223724365234,80.3933868408203,77.37109375,
39,D3,FALSE,E57aCUX,Eim,UNKNOWN,SYBR,None,Amp,1.37934732460296,,,34.9949620291369,0.911344870906811,34.8693253218872,0.659458359760249,TRUE,0.175040326097791,TRUE,3,30,83.2645645141602,74.3488006591797,,
40,D4,FALSE,E57aEKO,Eim,UNKNOWN,SYBR,None,Amp,1.37568258030502,,,35.428541703157,0.979178465639969,35.0673836315488,0.348353997049454,TRUE,0.175040326097791,TRUE,3,29,79.3355865478516,84.171257019043,74.0465698242188,
41,D5,FALSE,E57aEKO,Eim,UNKNOWN,SYBR,None,Amp,1.41584486491513,,,35.0401804176483,0.889251648938852,35.0673836315488,0.348353997049454,TRUE,0.175040326097791,TRUE,3,30,79.4954071044922,84.9379730224609,,
42,D6,FALSE,E57aEKO,Eim,UNKNOWN,SYBR,None,Amp,1.45743930112802,,,34.7334287738412,0.833166710369495,35.0673836315488,0.348353997049454,TRUE,0.175040326097791,TRUE,3,30,79.4954071044922,84.7867889404297,,
43,D7,FALSE,E57aCEP,Eim,UNKNOWN,SYBR,None,Amp,1.4591407189282,,,30.8640982470599,0.971247728587133,29.9419575098251,0.856045168489554,TRUE,0.175040326097791,TRUE,3,26,75.1111221313477,,,
44,D8,FALSE,E57aCEP,Eim,UNKNOWN,SYBR,None,Amp,1.47156502672683,,,29.1725761358193,0.949046541135395,29.9419575098251,0.856045168489554,TRUE,0.175040326097791,TRUE,3,24,75.4134902954102,,,
45,D9,FALSE,E57aNWZ,Eim,UNKNOWN,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,81.9309387207031,74.6689605712891,64.9863128662109,89.798095703125
46,D10,FALSE,E57aCEP,Eim,UNKNOWN,SYBR,None,Amp,1.45080847432984,,,29.7891981465963,0.903010181732357,29.9419575098251,0.856045168489554,TRUE,0.175040326097791,TRUE,3,25,75.2741241455078,,,
47,D11,FALSE,E57aNWZ,Eim,UNKNOWN,SYBR,None,Amp,1.44957679491056,,,27.4382749338306,0.926708501869632,27.076530471927,0.511583924137391,TRUE,0.175040326097791,TRUE,3,22,75.1228332519531,,,
48,D12,FALSE,E57aNWZ,Eim,UNKNOWN,SYBR,None,Amp,1.42498403260064,,,26.7147860100234,0.868311480278838,27.076530471927,0.511583924137391,TRUE,0.175040326097791,TRUE,3,22,75.1228332519531,,,
49,E1,FALSE,E57aDMV,Eim,UNKNOWN,SYBR,None,Amp,1.44311000201079,,,31.891904934882,0.98121337668571,31.5126675858276,0.85109306704776,TRUE,0.175040326097791,TRUE,3,27,74.6510314941406,,,
50,E2,FALSE,E57aDMV,Eim,UNKNOWN,SYBR,None,Amp,1.408487634336,,,32.1082200286937,0.935494468033547,31.5126675858276,0.85109306704776,TRUE,0.175040326097791,TRUE,3,27,74.4999160766602,,,
51,E3,FALSE,E57aDMV,Eim,UNKNOWN,SYBR,None,Amp,1.4126253325403,,,30.5378777939072,0.853663611671541,31.5126675858276,0.85109306704776,TRUE,0.175040326097791,TRUE,3,26,74.6510314941406,,,
52,E4,FALSE,E57aETU,Eim,UNKNOWN,SYBR,None,Amp,1.43071727872508,,,34.6951633944681,0.979831242151162,34.0567075089244,0.785204279851193,TRUE,0.175040326097791,TRUE,3,29,79.4866943359375,84.6246032714844,,
53,E5,FALSE,E57aETU,Eim,UNKNOWN,SYBR,None,Amp,1.46591246227202,,,34.2949975683351,0.939826387464741,34.0567075089244,0.785204279851193,TRUE,0.175040326097791,TRUE,3,29,84.9379730224609,79.4954071044922,,
54,E6,FALSE,E57aETU,Eim,UNKNOWN,SYBR,None,Amp,1.43333607796839,,,33.1799615639701,0.924407881224205,34.0567075089244,0.785204279851193,TRUE,0.175040326097791,TRUE,3,28,74.6575775146484,,,
55,E7,FALSE,E57aCTZ,Eim,UNKNOWN,SYBR,None,Amp,1.4801308386139,,,25.5825744591668,0.975837678628627,21.9059111145711,4.74043799434762,TRUE,0.175040326097791,TRUE,3,20,74.9599456787109,,,
56,E8,FALSE,E57aCTZ,Eim,UNKNOWN,SYBR,None,Amp,1.48300155367396,,,16.5556907244842,0.963717840741415,21.9059111145711,4.74043799434762,TRUE,0.175040326097791,TRUE,3,12,75.1111221313477,,,
57,E9,FALSE,E57aRUV,Eim,UNKNOWN,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,76.1818695068359,81.1744842529297,66.3479309082031,84.9567718505859
58,E10,FALSE,E57aCTZ,Eim,UNKNOWN,SYBR,None,Amp,1.46860731285896,,,23.5794681600622,0.932291804616677,21.9059111145711,4.74043799434762,TRUE,0.175040326097791,TRUE,3,19,75.1228332519531,,,
59,E11,FALSE,E57aRUV,Eim,UNKNOWN,SYBR,None,Amp,1.47685659787086,,,15.4752654281392,0.970322776333599,15.1913837971812,0.401469252609467,TRUE,0.175040326097791,TRUE,3,11,74.9715423583984,,,
60,E12,FALSE,E57aRUV,Eim,UNKNOWN,SYBR,None,Amp,1.45343671424187,,,14.9075021662231,0.972111377886921,15.1913837971812,0.401469252609467,TRUE,0.175040326097791,TRUE,3,10,74.9715423583984,,,
61,F1,FALSE,E57EFU,Eim,UNKNOWN,SYBR,None,Amp,1.44401626311639,,,19.1835847172969,0.975111084507234,18.6908699365185,0.638606543660337,TRUE,0.175040326097791,TRUE,3,13,74.4999160766602,,,
62,F2,FALSE,E57EFU,Eim,UNKNOWN,SYBR,None,Amp,1.45150639085043,,,18.919636136585,0.939821951239368,18.6908699365185,0.638606543660337,TRUE,0.175040326097791,TRUE,3,13,74.4999160766602,,,
63,F3,FALSE,E57EFU,Eim,UNKNOWN,SYBR,None,Amp,1.45134150241854,,,17.9693889556735,0.909968564769353,18.6908699365185,0.638606543660337,TRUE,0.175040326097791,TRUE,3,14,74.4999160766602,,,
64,F4,FALSE,E57aJNS,Eim,UNKNOWN,SYBR,None,Amp,1.46387837995441,,,16.5751151259042,0.975664754751611,15.6372230474334,0.840344092222999,TRUE,0.175040326097791,TRUE,3,11,74.3488006591797,,,
65,F5,FALSE,E57aJNS,Eim,UNKNOWN,SYBR,None,Amp,1.45964118939964,,,15.3837927389241,0.937903688254783,15.6372230474334,0.840344092222999,TRUE,0.175040326097791,TRUE,3,11,74.3552093505859,,,
66,F6,FALSE,E57aJNS,Eim,UNKNOWN,SYBR,None,Amp,1.44488502802147,,,14.952761277472,0.922034905087414,15.6372230474334,0.840344092222999,TRUE,0.175040326097791,TRUE,3,9,74.5063934326172,,,
67,F7,FALSE,E57aEIP,Eim,UNKNOWN,SYBR,None,Amp,1.43505310490358,,,31.7976577678868,0.887383195295136,29.1551832235067,5.29967681589902,TRUE,0.175040326097791,TRUE,3,28,82.6702346801758,77.6812210083008,74.8087615966797,62.4118156433105
68,F8,FALSE,E57aEIP,Eim,UNKNOWN,SYBR,None,Amp,1.45560391008456,,,23.0538235088781,0.914291642833316,29.1551832235067,5.29967681589902,TRUE,0.175040326097791,TRUE,3,18,75.1111221313477,,,
69,F9,FALSE,E57aACJ,Eim,UNKNOWN,SYBR,None,No Amp,0.541730102547559,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,63.1708145141602,84.5028991699219,90.1006774902344,67.7095565795898
70,F10,FALSE,E57aEIP,Eim,UNKNOWN,SYBR,None,Amp,1.40065640201607,,,32.6140683937553,0.792345250930481,29.1551832235067,5.29967681589902,TRUE,0.175040326097791,TRUE,3,28,84.5028991699219,78.6025314331055,62.5656509399414,
71,F11,FALSE,E57aACJ,Eim,UNKNOWN,SYBR,None,Amp,1.46511907043806,,,21.6267354268776,0.902891165788423,21.3043555434573,0.455914003369253,TRUE,0.175040326097791,TRUE,3,17,74.9715423583984,,,
72,F12,FALSE,E57aACJ,Eim,UNKNOWN,SYBR,None,Amp,1.44794456966108,,,20.981975660037,0.86156464382366,21.3043555434573,0.455914003369253,TRUE,0.175040326097791,TRUE,3,17,74.9715423583984,,,
73,G1,FALSE,E57aIKO,Eim,UNKNOWN,SYBR,None,Amp,1.45353846205598,,,17.7152788244636,0.981548194299259,16.9416754481782,0.850407265341212,TRUE,0.175040326097791,TRUE,3,12,74.4999160766602,,,
74,G2,FALSE,E57aIKO,Eim,UNKNOWN,SYBR,None,Amp,1.43883819098281,,,17.0786541329926,0.935236074275581,16.9416754481782,0.850407265341212,TRUE,0.175040326097791,TRUE,3,13,74.3488006591797,,,
75,G3,FALSE,E57aIKO,Eim,UNKNOWN,SYBR,None,Amp,1.43919202371615,,,16.0310933870785,0.845598694165552,16.9416754481782,0.850407265341212,TRUE,0.175040326097791,TRUE,3,12,74.4999160766602,,,
76,G4,FALSE,E57aLSZ,Eim,UNKNOWN,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,74.6510314941406,89.4602661132813,80.8467330932617,83.7179107666016
77,G5,FALSE,E57aLSZ,Eim,UNKNOWN,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,81.0072326660156,77.832405090332,67.854377746582,74.6575775146484
78,G6,FALSE,E57aLSZ,Eim,UNKNOWN,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,71.1803894042969,75.1111221313477,86.4497909545898,79.7977752685547
79,G7,FALSE,E57aEMX,Eim,UNKNOWN,SYBR,None,Amp,1.46634687897233,,,21.7446756358058,0.961475154684043,21.9342107768423,0.549132397205175,TRUE,0.175040326097791,TRUE,3,17,74.6575775146484,,,
80,G8,FALSE,E57aEMX,Eim,UNKNOWN,SYBR,None,Amp,1.4855028705166,,,22.5530047898177,0.976112785690327,21.9342107768423,0.549132397205175,TRUE,0.175040326097791,TRUE,3,17,74.9599456787109,,,
81,G9,FALSE,E57aNTC1,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,74.9715423583984,88.1338882446289,65.1376037597656,69.82763671875
82,G10,FALSE,E57aEMX,Eim,UNKNOWN,SYBR,None,Amp,1.45883034979831,,,21.5049519049034,0.970026994717779,21.9342107768423,0.549132397205175,TRUE,0.175040326097791,TRUE,3,17,74.6689605712891,,,
83,G11,FALSE,E57aNTC1,Eim,NTC,SYBR,None,Inconclusive,1.24751532373165,,,37.0917478470417,0.963491949717741,37.0915664911566,0.000256476341599822,TRUE,0.175040326097791,TRUE,3,32,85.41064453125,66.8018035888672,,
84,G12,FALSE,E57aNTC1,Eim,NTC,SYBR,None,Inconclusive,1.22566421075427,,,37.0913851352715,0.957525900899787,37.0915664911566,0.000256476341599822,TRUE,0.175040326097791,TRUE,3,32,77.0896224975586,,,
85,H1,FALSE,E57aKNT,Eim,UNKNOWN,SYBR,None,Amp,1.45336063079193,,,22.5798514624098,0.986522349928573,21.5800163507409,1.08839903028254,TRUE,0.175040326097791,TRUE,3,17,74.4999160766602,,,
86,H2,FALSE,E57aKNT,Eim,UNKNOWN,SYBR,None,Amp,1.4526333823816,,,21.7395377695096,0.976862504249728,21.5800163507409,1.08839903028254,TRUE,0.175040326097791,TRUE,3,17,74.4999160766602,,,
87,H3,FALSE,E57aKNT,Eim,UNKNOWN,SYBR,None,Amp,1.44499794002546,,,20.4206598203034,0.898771630791408,21.5800163507409,1.08839903028254,TRUE,0.175040326097791,TRUE,3,16,74.4999160766602,,,
88,H4,FALSE,E57aNSZ,Eim,UNKNOWN,SYBR,None,Amp,1.46568648815016,,,21.8155214049034,0.970777131180301,21.1045316210261,0.63748428373268,TRUE,0.175040326097791,TRUE,3,17,74.9532623291016,,,
89,H5,FALSE,E57aNSZ,Eim,UNKNOWN,SYBR,None,Amp,1.47246109260577,,,20.9141317242346,0.94524712222701,21.1045316210261,0.63748428373268,TRUE,0.175040326097791,TRUE,3,16,74.9599456787109,,,
90,H6,FALSE,E57aNSZ,Eim,UNKNOWN,SYBR,None,Amp,1.46198986201438,,,20.5839417339402,0.925217932535169,21.1045316210261,0.63748428373268,TRUE,0.175040326097791,TRUE,3,16,74.9599456787109,,,
91,H7,FALSE,E57aHOX,Eim,UNKNOWN,SYBR,None,Amp,1.49445790422774,,,31.9233653742531,0.947189696385417,32.0306430465786,0.177443385982696,TRUE,0.175040326097791,TRUE,3,27,84.9379730224609,79.041862487793,,
92,H8,FALSE,E57aHOX,Eim,UNKNOWN,SYBR,None,Amp,1.47980164647305,,,32.2354598606166,0.947278300142112,32.0306430465786,0.177443385982696,TRUE,0.175040326097791,TRUE,3,26,84.7867889404297,81.0072326660156,77.2276763916016,
93,H9,FALSE,E57aNTC2,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,89.798095703125,85.41064453125,75.2741241455078,68.617301940918
94,H10,FALSE,E57aHOX,Eim,UNKNOWN,SYBR,None,Amp,1.49929897778387,,,31.933103904866,0.939077485554368,32.0306430465786,0.177443385982696,TRUE,0.175040326097791,TRUE,3,27,84.6541900634766,,,
95,H11,FALSE,E57aNTC2,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,82.8386917114258,77.5434951782227,88.5877685546875,71.9457092285156
96,H12,FALSE,E57aNTC2,Eim,NTC,SYBR,None,No Amp,0,,,Undetermined,0,,,TRUE,0.175040326097791,TRUE,3,39,92.5213394165039,89.0416412353516,82.6874008178711,78.2999496459961
