;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;1;0,229276086973549;0,229276086973549;0,162122675862913;0,162122675862913;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,9616511879371;0,330775473671165;0,233893580483073
;1-SYBR;CDC42;MouseCaecum2;;0,544180101734116;0,224411588294373;0,224411588294373;0,158682955859795;0,158682955859795;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,8394950782662;0,594945468455394;0,420689975181016
;1-SYBR;CDC42;MouseCaecum3;;0,126020637647542;0,0126923787766709;0,0126923787766709;0,0089748671023722;0,0089748671023722;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,949919268197;0,145303438071793;0,102745046390284
;1-SYBR;CDC42;MouseCaecum4;;0,596122289847779;0,211569672950745;0,211569672950745;0,149602350436892;0,149602350436892;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,7079709641179;0,512026681717406;0,362057538790824
;1-SYBR;CXCL9;MouseCaecum1;;1;0,652047734889368;0,652047734889368;0,4610673749976;0,4610673749976;2,73406350497203;1,8220750208699;1,8220750208699;1,28840160308773;1,28840160308773;2,73406350497203;1,8220750208699;1,8220750208699;1,28840160308773;1,28840160308773;2;31,2229584557689;0,940706033547773;0,66517961542473
;1-SYBR;CXCL9;MouseCaecum2;;0,946717321174339;0,688692959767661;0,688692959767661;0,486979462007147;0,486979462007147;1,15959438539506;0,875082127683903;0,875082127683903;0,61877650658044;0,61877650658044;1,15959438539506;0,875082127683903;0,875082127683903;0,61877650658044;0,61877650658044;2;31,3019528326912;1,04949375650958;0,74210415204087
;1-SYBR;CXCL9;MouseCaecum3;;0,192914615483914;0,0948394762015262;0,0948394762015262;0,0670616367462794;0,0670616367462794;9,59043525028159;4,73757786619746;4,73757786619746;3,34997343558752;3,34997343558752;9,59043525028159;4,73757786619746;4,73757786619746;3,34997343558752;3,34997343558752;2;33,5969241025134;0,709248709089426;0,501514571744938
;1-SYBR;CXCL9;MouseCaecum4;;0,617777182090581;0,302684501842868;0,302684501842868;0,214030263813164;0,214030263813164;1,98491389787173;1,08868210478013;1,08868210478013;0,769814498846472;0,769814498846472;1,98491389787173;1,08868210478013;1,08868210478013;0,769814498846472;0,769814498846472;2;31,9177999653701;0,706859111055068;0,499824870770533
;1-SYBR;IFN-g;MouseCaecum1;;1;0,817289706841684;0,817289706841684;0,57791109390172;0,57791109390172;2,73406350497203;2,26602828034034;2,26602828034034;1,60232396338914;1,60232396338914;2,73406350497203;2,26602828034034;2,26602828034034;1,60232396338914;1,60232396338914;2;26,467669166184;1,17909980703009;0,833749469246728
;1-SYBR;IFN-g;MouseCaecum2;;0,0269859526810459;0,0106029314514525;0,0106029314514525;0,0074974047297782;0,0074974047297782;0,0330539629027395;0,0145840701803366;0,0145840701803366;0,0103124949218165;0,0103124949218165;0,0330539629027395;0,0145840701803366;0,0145840701803366;0,0103124949218165;0,0103124949218165;2;31,6793167365022;0,566842935088973;0,400818483269099
