;Well;Fluor;Target;Content;Sample;End RFU;Call;Sample Type;CallType;Is Control
;A01;SYBR;CXCL9;Unkn;MouseCaecum1;1284,02026365112;(+) Positive;Unknown;Positive;False
;A02;SYBR;IL-10;Unkn;MouseCaecum1;620,659686831994;(+) Positive;Unknown;Positive;False
;A03;SYBR;IL-12;Unkn;MouseCaecum1;1532,17260199665;(+) Positive;Unknown;Positive;False
;A04;SYBR;IL-6;Unkn;MouseCaecum1;1152,33274382211;(+) Positive;Unknown;Positive;False
;A05;SYBR;IFN-g;Unkn;MouseCaecum1;1434,07824196985;(+) Positive;Unknown;Positive;False
;A06;SYBR;STAT6;Unkn;MouseCaecum1;1398,92316184113;(+) Positive;Unknown;Positive;False
;A07;SYBR;TGF-b;Unkn;MouseCaecum1;1167,53258029487;(+) Positive;Unknown;Positive;False
;A08;SYBR;Ppia;Unkn;MouseCaecum1;1299,30831945271;(+) Positive;Unknown;Positive;False
;A09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;1358,65282790935;(+) Positive;ControlPositive;Positive;False
;A10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;1268,61729790061;(+) Positive;ControlPositive;Positive;False
;A11;SYBR;;Neg Ctrl;;-5,08699949763213;;ControlNegative;Negative;True
;B01;SYBR;CXCL9;Unkn;MouseCaecum1;1297,47384876655;(+) Positive;Unknown;Positive;False
;B02;SYBR;IL-10;Unkn;MouseCaecum1;495,781499076393;(+) Positive;Unknown;Positive;False
;B03;SYBR;IL-12;Unkn;MouseCaecum1;1853,37296757553;(+) Positive;Unknown;Positive;False
;B04;SYBR;IL-6;Unkn;MouseCaecum1;1275,43179665802;(+) Positive;Unknown;Positive;False
;B05;SYBR;IFN-g;Unkn;MouseCaecum1;1476,92943502169;(+) Positive;Unknown;Positive;False
;B06;SYBR;STAT6;Unkn;MouseCaecum1;1431,97084632619;(+) Positive;Unknown;Positive;False
;B07;SYBR;TGF-b;Unkn;MouseCaecum1;1233,43112829932;(+) Positive;Unknown;Positive;False
;B08;SYBR;Ppia;Unkn;MouseCaecum1;1456,50335510327;(+) Positive;Unknown;Positive;False
;B09;SYBR;Ppib;Pos Ctrl;MouseCaecum1;1375,48722327935;(+) Positive;ControlPositive;Positive;False
;B10;SYBR;CDC42;Pos Ctrl;MouseCaecum1;1374,48350040919;(+) Positive;ControlPositive;Positive;False
;B11;SYBR;;Neg Ctrl;;274,752895417758;;ControlNegative;Negative;True
;C01;SYBR;CXCL9;Unkn;MouseCaecum2;1461,78190793603;(+) Positive;Unknown;Positive;False
;C02;SYBR;IL-10;Unkn;MouseCaecum2;1143,64710518325;(+) Positive;Unknown;Positive;False
;C03;SYBR;IL-12;Unkn;MouseCaecum2;1146,63565625246;(+) Positive;Unknown;Positive;False
;C04;SYBR;IL-6;Unkn;MouseCaecum2;1375,88548332531;(+) Positive;Unknown;Positive;False
;C05;SYBR;IFN-g;Unkn;MouseCaecum2;1280,50117879049;(+) Positive;Unknown;Positive;False
;C06;SYBR;STAT6;Unkn;MouseCaecum2;1572,4135459537;(+) Positive;Unknown;Positive;False
;C07;SYBR;TGF-b;Unkn;MouseCaecum2;1561,50177589776;(+) Positive;Unknown;Positive;False
;C08;SYBR;Ppia;Unkn;MouseCaecum2;1761,00069428882;(+) Positive;Unknown;Positive;False
;C09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;1618,59547372668;(+) Positive;ControlPositive;Positive;False
;C10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;1407,00167636575;(+) Positive;ControlPositive;Positive;False
;C11;SYBR;;Neg Ctrl;;75,6715325181575;;ControlNegative;Negative;True
;D01;SYBR;CXCL9;Unkn;MouseCaecum2;1182,41705794707;(+) Positive;Unknown;Positive;False
;D02;SYBR;IL-10;Unkn;MouseCaecum2;1262,60413876929;(+) Positive;Unknown;Positive;False
;D03;SYBR;IL-12;Unkn;MouseCaecum2;618,31840684405;(+) Positive;Unknown;Positive;False
;D04;SYBR;IL-6;Unkn;MouseCaecum2;1585,30490560574;(+) Positive;Unknown;Positive;False
;D05;SYBR;IFN-g;Unkn;MouseCaecum2;1324,72697599135;(+) Positive;Unknown;Positive;False
;D06;SYBR;STAT6;Unkn;MouseCaecum2;1608,13374141077;(+) Positive;Unknown;Positive;False
;D07;SYBR;TGF-b;Unkn;MouseCaecum2;1414,83549563352;(+) Positive;Unknown;Positive;False
;D08;SYBR;Ppia;Unkn;MouseCaecum2;1434,09944758671;(+) Positive;Unknown;Positive;False
;D09;SYBR;Ppib;Pos Ctrl;MouseCaecum2;1152,99863175517;(+) Positive;ControlPositive;Positive;False
;D10;SYBR;CDC42;Pos Ctrl;MouseCaecum2;1144,99691147643;(+) Positive;ControlPositive;Positive;False
;D11;SYBR;;Neg Ctrl;;-1,02769912188978;;ControlNegative;Negative;True
;E01;SYBR;CXCL9;Unkn;MouseCaecum3;942,622396008215;(+) Positive;Unknown;Positive;False
;E02;SYBR;IL-10;Unkn;MouseCaecum3;755,997649292383;(+) Positive;Unknown;Positive;False
;E03;SYBR;IL-12;Unkn;MouseCaecum3;593,847756423937;(+) Positive;Unknown;Positive;False
;E04;SYBR;IL-6;Unkn;MouseCaecum3;1398,51908685509;(+) Positive;Unknown;Positive;False
;E05;SYBR;IFN-g;Unkn;MouseCaecum3;1063,47421255091;(+) Positive;Unknown;Positive;False
;E06;SYBR;STAT6;Unkn;MouseCaecum3;1502,8777845408;(+) Positive;Unknown;Positive;False
;E07;SYBR;TGF-b;Unkn;MouseCaecum3;1186,77542328216;(+) Positive;Unknown;Positive;False
;E08;SYBR;Ppia;Unkn;MouseCaecum3;1412,27500876664;(+) Positive;Unknown;Positive;False
;E09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;1238,64980055631;(+) Positive;ControlPositive;Positive;False
;E10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;1174,54687762262;(+) Positive;ControlPositive;Positive;False
;E11;SYBR;;Neg Ctrl;;114,124350465237;;ControlNegative;Negative;True
;F01;SYBR;CXCL9;Unkn;MouseCaecum3;1101,06612289913;(+) Positive;Unknown;Positive;False
;F02;SYBR;IL-10;Unkn;MouseCaecum3;396,676038389756;(+) Positive;Unknown;Positive;False
;F03;SYBR;IL-12;Unkn;MouseCaecum3;809,873936272989;(+) Positive;Unknown;Positive;False
;F04;SYBR;IL-6;Unkn;MouseCaecum3;1450,42038209219;(+) Positive;Unknown;Positive;False
;F05;SYBR;IFN-g;Unkn;MouseCaecum3;1092,57695382475;(+) Positive;Unknown;Positive;False
;F06;SYBR;STAT6;Unkn;MouseCaecum3;1345,45203174945;(+) Positive;Unknown;Positive;False
;F07;SYBR;TGF-b;Unkn;MouseCaecum3;1138,7817213353;(+) Positive;Unknown;Positive;False
;F08;SYBR;Ppia;Unkn;MouseCaecum3;1332,53541738583;(+) Positive;Unknown;Positive;False
;F09;SYBR;Ppib;Pos Ctrl;MouseCaecum3;1227,16047537752;(+) Positive;ControlPositive;Positive;False
;F10;SYBR;CDC42;Pos Ctrl;MouseCaecum3;1215,37067894848;(+) Positive;ControlPositive;Positive;False
;F11;SYBR;;Neg Ctrl;;155,233006298993;;ControlNegative;Negative;True
;G01;SYBR;CXCL9;Unkn;MouseCaecum4;1185,85673729858;(+) Positive;Unknown;Positive;False
;G02;SYBR;IL-10;Unkn;MouseCaecum4;729,190278608618;(+) Positive;Unknown;Positive;False
;G03;SYBR;IL-12;Unkn;MouseCaecum4;1451,78082077349;(+) Positive;Unknown;Positive;False
;G04;SYBR;IL-6;Unkn;MouseCaecum4;1553,67897668044;(+) Positive;Unknown;Positive;False
;G05;SYBR;IFN-g;Unkn;MouseCaecum4;1683,29183618177;(+) Positive;Unknown;Positive;False
;G06;SYBR;STAT6;Unkn;MouseCaecum4;1773,61137505132;(+) Positive;Unknown;Positive;False
;G07;SYBR;TGF-b;Unkn;MouseCaecum4;1490,2364858263;(+) Positive;Unknown;Positive;False
;G08;SYBR;Ppia;Unkn;MouseCaecum4;1531,56379970011;(+) Positive;Unknown;Positive;False
;G09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;1361,83625308898;(+) Positive;ControlPositive;Positive;False
;G10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;1320,94796734053;(+) Positive;ControlPositive;Positive;False
;G11;SYBR;;Neg Ctrl;;169,291809840753;;ControlNegative;Negative;True
;H01;SYBR;CXCL9;Unkn;MouseCaecum4;1428,10091189911;(+) Positive;Unknown;Positive;False
;H02;SYBR;IL-10;Unkn;MouseCaecum4;619,747255212969;(+) Positive;Unknown;Positive;False
;H03;SYBR;IL-12;Unkn;MouseCaecum4;1942,83950793614;(+) Positive;Unknown;Positive;False
;H04;SYBR;IL-6;Unkn;MouseCaecum4;1426,72050853227;(+) Positive;Unknown;Positive;False
;H05;SYBR;IFN-g;Unkn;MouseCaecum4;1390,97323338641;(+) Positive;Unknown;Positive;False
;H06;SYBR;STAT6;Unkn;MouseCaecum4;1288,54768517072;(+) Positive;Unknown;Positive;False
;H07;SYBR;TGF-b;Unkn;MouseCaecum4;1391,53272046581;(+) Positive;Unknown;Positive;False
;H08;SYBR;Ppia;Unkn;MouseCaecum4;1477,11407018859;(+) Positive;Unknown;Positive;False
;H09;SYBR;Ppib;Pos Ctrl;MouseCaecum4;1134,03409399956;(+) Positive;ControlPositive;Positive;False
;H10;SYBR;CDC42;Pos Ctrl;MouseCaecum4;1399,21950623312;(+) Positive;ControlPositive;Positive;False
;H11;SYBR;;Neg Ctrl;;187,242561385431;;ControlNegative;Negative;True
