;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;B06;SYBR;STAT6;Unkn;LMC;;28,1487121717251;28,1487121717251;0;n. def.;n. def.;n. def.;0;60;
;B07;SYBR;TGF-b;Unkn;LMC;;28,3009931972849;28,3009931972849;0;n. def.;n. def.;n. def.;0;60;
;B08;SYBR;Ppia;Unkn;LMC;;20,668163354629;20,668163354629;0;n. def.;n. def.;n. def.;0;60;
;B09;SYBR;Ppib;Pos Ctrl;LMC;;23,4371125011867;23,4371125011867;0;n. def.;n. def.;n. def.;0;60;
;B10;SYBR;CDC42;Pos Ctrl;LMC;;25,0893532464611;25,0893532464611;0;n. def.;n. def.;n. def.;0;60;
;B11;SYBR;;Neg Ctrl;LMC;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C01;SYBR;CXCL9;Unkn;LM27;;26,3169855576699;26,3169855576699;0;n. def.;n. def.;n. def.;0;60;
;C02;SYBR;IL-10;Unkn;LM27;;35,5828029928738;35,5828029928738;0;n. def.;n. def.;n. def.;0;60;
;C03;SYBR;IL-12;Unkn;LM27;;25,1076627641106;25,1076627641106;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;LM27;;25,454581163288;25,454581163288;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;LM27;;29,8044077812692;29,8044077812692;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM27;;25,5763711357375;25,5763711357375;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM27;;29,4030932002373;29,4030932002373;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;LM27;;20,1071825754693;20,1071825754693;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;LM27;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM27;;24,5643338371806;24,5643338371806;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;LM27;;n. def.;0;0;n. def.;n. def.;0;0;60;
;D01;SYBR;CXCL9;Unkn;LM27;;26,3610182272761;26,3610182272761;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM27;;33,4822117536117;33,4822117536117;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM27;;25,1812515289044;25,1812515289044;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM27;;25,4231794101497;25,4231794101497;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;LM27;;29,4622292097768;29,4622292097768;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM27;;25,7311050183832;25,7311050183832;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM27;;29,3837566763341;29,3837566763341;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;LM27;;20,0800702132285;20,0800702132285;0;n. def.;n. def.;n. def.;0;60;
;D09;SYBR;Ppib;Pos Ctrl;LM27;;22,6715076921897;22,6715076921897;0;n. def.;n. def.;n. def.;0;60;
;D10;SYBR;CDC42;Pos Ctrl;LM27;;24,3423948300862;24,3423948300862;0;n. def.;n. def.;n. def.;0;60;
;D11;SYBR;;Neg Ctrl;LM27;;n. def.;0;0;n. def.;n. def.;0;0;60;
;E01;SYBR;CXCL9;Unkn;LM74;;20,1158067000086;20,1158067000086;0;n. def.;n. def.;n. def.;0;60;
;E02;SYBR;IL-10;Unkn;LM74;;27,241413710114;27,241413710114;0;n. def.;n. def.;n. def.;0;60;
;E03;SYBR;IL-12;Unkn;LM74;;25,7840860471887;25,7840860471887;0;n. def.;n. def.;n. def.;0;60;
;E04;SYBR;IL-6;Unkn;LM74;;24,924651484582;24,924651484582;0;n. def.;n. def.;n. def.;0;60;
;E05;SYBR;IFN-g;Unkn;LM74;;23,4109756254236;23,4109756254236;0;n. def.;n. def.;n. def.;0;60;
;E06;SYBR;STAT6;Unkn;LM74;;25,8080898143022;25,8080898143022;0;n. def.;n. def.;n. def.;0;60;
;E07;SYBR;TGF-b;Unkn;LM74;;37,6565874426782;37,6565874426782;0;n. def.;n. def.;n. def.;0;60;
;E08;SYBR;Ppia;Unkn;LM74;;15,8250848931754;15,8250848931754;0;n. def.;n. def.;n. def.;0;60;
;E09;SYBR;Ppib;Pos Ctrl;LM74;;18,3664557113248;18,3664557113248;0;n. def.;n. def.;n. def.;0;60;
;E10;SYBR;CDC42;Pos Ctrl;LM74;;24,5287002053193;24,5287002053193;0;n. def.;n. def.;n. def.;0;60;
;E11;SYBR;;Neg Ctrl;LM74;;n. def.;0;0;n. def.;n. def.;0;0;60;
;F01;SYBR;CXCL9;Unkn;LM74;;20,1477746568693;20,1477746568693;0;n. def.;n. def.;n. def.;0;60;
;F02;SYBR;IL-10;Unkn;LM74;;27,2968301528205;27,2968301528205;0;n. def.;n. def.;n. def.;0;60;
;F03;SYBR;IL-12;Unkn;LM74;;26,628849781048;26,628849781048;0;n. def.;n. def.;n. def.;0;60;
;F04;SYBR;IL-6;Unkn;LM74;;37,7478314167743;37,7478314167743;0;n. def.;n. def.;n. def.;0;60;
;F05;SYBR;IFN-g;Unkn;LM74;;23,293498396593;23,293498396593;0;n. def.;n. def.;n. def.;0;60;
;F06;SYBR;STAT6;Unkn;LM74;;25,4926652146125;25,4926652146125;0;n. def.;n. def.;n. def.;0;60;
;F07;SYBR;TGF-b;Unkn;LM74;;23,5144244251136;23,5144244251136;0;n. def.;n. def.;n. def.;0;60;
;F08;SYBR;Ppia;Unkn;LM74;;15,699147747664;15,699147747664;0;n. def.;n. def.;n. def.;0;60;
;F09;SYBR;Ppib;Pos Ctrl;LM74;;18,4979188736646;18,4979188736646;0;n. def.;n. def.;n. def.;0;60;
;F10;SYBR;CDC42;Pos Ctrl;LM74;;24,5245403253545;24,5245403253545;0;n. def.;n. def.;n. def.;0;60;
;F11;SYBR;;Neg Ctrl;LM74;;n. def.;0;0;n. def.;n. def.;0;0;60;
;G01;SYBR;CXCL9;Unkn;LM95;;21,2267681567326;21,2267681567326;0;n. def.;n. def.;n. def.;0;60;
;G02;SYBR;IL-10;Unkn;LM95;;29,3244716426173;29,3244716426173;0;n. def.;n. def.;n. def.;0;60;
;G03;SYBR;IL-12;Unkn;LM95;;30,7065383199431;30,7065383199431;0;n. def.;n. def.;n. def.;0;60;
;G04;SYBR;IL-6;Unkn;LM95;;29,1255598798252;29,1255598798252;0;n. def.;n. def.;n. def.;0;60;
;G05;SYBR;IFN-g;Unkn;LM95;;39,1996575601563;39,1996575601563;0;n. def.;n. def.;n. def.;0;60;
;G06;SYBR;STAT6;Unkn;LM95;;30,3352693535303;30,3352693535303;0;n. def.;n. def.;n. def.;0;60;
;G07;SYBR;TGF-b;Unkn;LM95;;26,09511184392;26,09511184392;0;n. def.;n. def.;n. def.;0;60;
;G08;SYBR;Ppia;Unkn;LM95;;18,1639505721808;18,1639505721808;0;n. def.;n. def.;n. def.;0;60;
;G09;SYBR;Ppib;Pos Ctrl;LM95;;20,4223078017786;20,4223078017786;0;n. def.;n. def.;n. def.;0;60;
;G10;SYBR;CDC42;Pos Ctrl;LM95;;28,3757042778575;28,3757042778575;0;n. def.;n. def.;n. def.;0;60;
;G11;SYBR;;Neg Ctrl;LM95;;n. def.;0;0;n. def.;n. def.;0;0;60;
;H01;SYBR;CXCL9;Unkn;LM95;;21,3790248967072;21,3790248967072;0;n. def.;n. def.;n. def.;0;60;
;H02;SYBR;IL-10;Unkn;LM95;;28,9363711353531;28,9363711353531;0;n. def.;n. def.;n. def.;0;60;
;H03;SYBR;IL-12;Unkn;LM95;;30,853744414042;30,853744414042;0;n. def.;n. def.;n. def.;0;60;
;H04;SYBR;IL-6;Unkn;LM95;;29,3967163536657;29,3967163536657;0;n. def.;n. def.;n. def.;0;60;
;H05;SYBR;IFN-g;Unkn;LM95;;25,3673517549453;25,3673517549453;0;n. def.;n. def.;n. def.;0;60;
;H06;SYBR;STAT6;Unkn;LM95;;30,5917064046444;30,5917064046444;0;n. def.;n. def.;n. def.;0;60;
;H07;SYBR;TGF-b;Unkn;LM95;;26,4890723766203;26,4890723766203;0;n. def.;n. def.;n. def.;0;60;
;H08;SYBR;Ppia;Unkn;LM95;;18,62135699172;18,62135699172;0;n. def.;n. def.;n. def.;0;60;
;H09;SYBR;Ppib;Pos Ctrl;LM95;;21,0267056129599;21,0267056129599;0;n. def.;n. def.;n. def.;0;60;
;H10;SYBR;CDC42;Pos Ctrl;LM95;;28,4854972377598;28,4854972377598;0;n. def.;n. def.;n. def.;0;60;
;H11;SYBR;;Neg Ctrl;LM95;;n. def.;0;0;n. def.;n. def.;0;0;60;
