;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;0,00436917558566207;0;0;0;0;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;1;30,3296215652265;0;0
;1-SYBR;CDC42;MouseCaecum2;;0,116386239908719;0,0181130462750638;0,0181130462750638;0,0128078578490434;0,0128078578490434;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,5942059588734;0,224524841226263;0,158763037775923
;1-SYBR;CDC42;MouseCaecum3;;1;0,178237618186564;0,178237618186564;0,126033028482258;0,126033028482258;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,4911983656265;0,257142527857616;0,181827225179571
;1-SYBR;CDC42;MouseCaecum4;;0,763604545589036;0,0508200096013419;0,0508200096013419;0,0359351734090743;0,0359351734090743;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,880300769664;0,0960153737340955;0,0678931218655396
;1-SYBR;CXCL9;MouseCaecum1;;0,000283652259981079;0,0015157266140206;0,0015157266140206;0,00107178056719889;0,00107178056719889;0,00265539563063107;0,014197546844506;0,014197546844506;0,0100391816499639;0,0100391816499639;0,00265539563063107;0,014197546844506;0,014197546844506;0,0100391816499639;0,0100391816499639;2;34,1868628224219;7,70919741495029;5,45122576961715
;1-SYBR;CXCL9;MouseCaecum2;;1;0,0837725498538758;0,0837725498538758;0,0592361380789637;0,0592361380789637;2,04817056657907;0,239359004106021;0,239359004106021;0,169252374941426;0,169252374941426;2,04817056657907;0,239359004106021;0,239359004106021;0,169252374941426;0,169252374941426;2;22,4032738015067;0,12085824223681;0,0854596826479348
;1-SYBR;CXCL9;MouseCaecum3;;0,00366104752444045;0,000837407157271826;0,000837407157271826;0,000592136279521058;0,000592136279521058;0,0227545155755133;0,00570899722608602;0,00570899722608602;0,00403687065234061;0,00403687065234061;0,0227545155755133;0,00570899722608602;0,00570899722608602;0,00403687065234061;0,00403687065234061;2;30,4968015846297;0,329993846006038;0,233340886260699
;1-SYBR;CXCL9;MouseCaecum4;;0,00410003589196559;0;0;0;0;0,026009032512174;0,00286213664451046;0,00286213664451046;0,00286213664451046;0,00286213664451046;0,026009032512174;0,00286213664451046;0,00286213664451046;0,00286213664451046;0,00286213664451046;1;30,3334215469419;0;0
;1-SYBR;IFN-g;MouseCaecum1;;0,00490080268949957;0,00506184831536231;0,00506184831536231;0,00357926726913039;0,00357926726913039;0,0458786051947912;0,0481096221677246;0,0481096221677246;0,0340186400751207;0,0340186400751207;0,0458786051947912;0,0481096221677246;0,0481096221677246;0,0340186400751207;0,0340186400751207;2;30,2343368434195;1,49010354527271;1,05366232153245
;1-SYBR;IFN-g;MouseCaecum2;;1;0,246836204275045;0,246836204275045;0,174539553885232;0,174539553885232;2,04817056657907;0,532396906707862;0,532396906707862;0,376461463015871;0,376461463015871;2,04817056657907;0,532396906707862;0,532396906707862;0,376461463015871;0,376461463015871;2;22,5615706225402;0,356109367819462;0,251807348829196
;1-SYBR;IFN-g;MouseCaecum3;;0,278872764812216;0,0036020228913376;0,0036020228913376;0,00254701481245399;0,00254701481245399;1,73327842049139;0,180092705880931;0,180092705880931;0,127344773570641;0,127344773570641;1,73327842049139;0,180092705880931;0,180092705880931;0,127344773570641;0,127344773570641;2;24,4038916722294;0,0186343781760134;0,0131764951714537
;1-SYBR;IFN-g;MouseCaecum4;;0,259571478804989;0,154401449345587;0,154401449345587;0,109178311857296;0,109178311857296;1,64662047098213;0,996082771928897;0,996082771928897;0,704336882654016;0,704336882654016;1,64662047098213;0,996082771928897;0,996082771928897;0,704336882654016;0,704336882654016;2;24,5073668458283;0,858161329212512;0,606811695238228
;1-SYBR;IL-10;MouseCaecum1;;0,0907364885411449;0,0272393448565976;0,0272393448565976;0,0192611254631791;0,0192611254631791;0,849424838804509;0,297834393443249;0,297834393443249;0,210600719274303;0,210600719274303;0,849424838804509;0,297834393443249;0,297834393443249;0,210600719274303;0,210600719274303;2;32,3512088203569;0,433101042078102;0,306248683792386
;1-SYBR;IL-10;MouseCaecum2;;1;0,258835856464213;0,258835856464213;0,183024589320073;0,183024589320073;2,04817056657907;0,555788877363191;0,555788877363191;0,393002084091571;0,393002084091571;2,04817056657907;0,555788877363191;0,555788877363191;0,393002084091571;0,393002084091571;2;28,8890354597408;0,373421206525168;0,264048667372808
;1-SYBR;IL-10;MouseCaecum3;;0,00714201495370134;0,0096236424114653;0,0096236424114653;0,00680494280886157;0,00680494280886157;0,0443897789962135;0,0599886631288652;0,0599886631288653;0,042418390492736;0,042418390492736;0,0443897789962135;0,0599886631288652;0,0599886631288653;0,042418390492736;0,042418390492736;2;36,0184885898112;1,94398657414101;1,37460608911071
;1-SYBR;IL-10;MouseCaecum4;;0,0101840478785231;0,00593967784551824;0,00593967784551824;0,00419998648262945;0,00419998648262945;0,0646036374698806;0,0383438225358029;0,0383438225358029;0,0271131769316798;0,0271131769316798;0,0646036374698806;0,0383438225358029;0,0383438225358029;0,0271131769316798;0,0271131769316798;2;35,5065805425688;0,841428072061451;0,594979495635375
;1-SYBR;IL-12;MouseCaecum1;;0,0438596208751863;0;0;0;0;0,41058952127113;0,0743837740790333;0,0743837740790333;0,0743837740790333;0,0743837740790333;0,41058952127113;0,0743837740790333;0,0743837740790333;0,0743837740790333;0,0743837740790333;1;35,8247064959458;0;0
;1-SYBR;IL-12;MouseCaecum2;;1;0,0768181391952422;0,0768181391952422;0,0543186271430879;0,0543186271430879;2,04817056657907;0,229363678063098;0,229363678063098;0,162184612116305;0,162184612116305;2,04817056657907;0,229363678063098;0,229363678063098;0,162184612116305;0,162184612116305;2;31,3137436475065;0,110825148467294;0,0783652140072295
;1-SYBR;IL-12;MouseCaecum3;;0,145673948366757;0,0384007870886593;0,0384007870886593;0,0271534569532918;0,0271534569532918;0,905407565711541;0,256276809258945;0,256276809258945;0,181215069687851;0,181215069687851;0,905407565711541;0,256276809258945;0,256276809258945;0,181215069687851;0,181215069687851;2;34,0929288466154;0,380305646412234;0,268916701501624
;1-SYBR;IL-12;MouseCaecum4;;0,0714555541016558;0,0740292296232612;0,0740292296232612;0,052346570272624;0,052346570272624;0,453286234261329;0,47225435673193;0,47225435673193;0,333934258090039;0,333934258090039;0,453286234261329;0,47225435673193;0,47225435673193;0,333934258090039;0,333934258090039;2;35,1205536837139;1,4946578163311;1,05688267748119
;1-SYBR;IL-6;MouseCaecum1;;0,0263676249236182;0,0156192553476649;0,0156192553476649;0,0110444813734181;0,0110444813734181;0,246839126249039;0,152904103366279;0,152904103366279;0,108119528361544;0,108119528361544;0,246839126249039;0,152904103366279;0,152904103366279;0,108119528361544;0,108119528361544;2;29,8271952132078;0,854601895230629;0,604294795332453
;1-SYBR;IL-6;MouseCaecum2;;0,30518125059162;0,0251282015879928;0,0251282015879928;0,0177683217418923;0,0177683217418923;0,625063254933549;0,0724080797159658;0,0724080797159658;0,0512002441798555;0,0512002441798555;0,625063254933549;0,0724080797159658;0,0724080797159658;0,0512002441798555;0,0512002441798555;2;26,2943684138348;0,118789511961096;0,0839968694415312
