;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;0,515888802238716;0,133703121777529;0,133703121777529;0,0945423840747013;0,0945423840747013;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,990420720014;0,373903891502876;0,264389977193723
;1-SYBR;CDC42;MouseCaecum2;;0,0173202356884959;0,0013028427765135;0,0013028427765135;0,000921248962092603;0,000921248962092603;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;27,8869503849786;0,108520741087979;0,0767357519226994
;1-SYBR;CDC42;MouseCaecum3;;0,828692018359952;0,0569330509053875;0,0569330509053875;0,0402577463688384;0,0402577463688384;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,3066448252818;0,0991164731698963;0,0700859303057282
;1-SYBR;CDC42;MouseCaecum4;;1;0,192096322278953;0,192096322278953;0,135832612124444;0,135832612124444;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,0355527571571;0,277136411524854;0,19596503590293
;1-SYBR;CXCL9;MouseCaecum1;;0,00331905079956221;0,00032055482030595;0,00032055482030595;0,000226666487180373;0,000226666487180373;0,0365924104817836;0,0079758746677415;0,0079758746677415;0,00563979506345402;0,00563979506345402;0,0365924104817836;0,0079758746677415;0,0079758746677415;0,00563979506345402;0,00563979506345402;2;30,7536656414763;0,139335875681519;0,0985253425569681
;1-SYBR;CXCL9;MouseCaecum2;;0,00794642032997665;0;0;0;0;1,05594870009143;0,108546831655118;0,108546831655118;0,108546831655118;0,108546831655118;1,05594870009143;0,108546831655118;0,108546831655118;0,108546831655118;0,108546831655118;1;29,4941312446186;0;0
;1-SYBR;CXCL9;MouseCaecum3;;1;0,25842957432103;0,25842957432103;0,182737304461553;0,182737304461553;1,06463877962122;0,286813407344081;0,286813407344081;0,202807705268219;0,202807705268219;1,06463877962122;0,286813407344081;0,286813407344081;0,202807705268219;0,202807705268219;2;22,5186520674946;0,372835065291996;0,263634202932099
;1-SYBR;CXCL9;MouseCaecum4;;0,0158194907838932;0,00535906207931231;0,00535906207931231;0,00378942913708141;0,00378942913708141;0,0878987500940546;0,0311628833415417;0,0311628833415417;0,0220354861321294;0,0220354861321294;0,0878987500940546;0,0311628833415417;0,0311628833415417;0,0220354861321294;0,0220354861321294;2;28,5008050958515;0,488732057893537;0,345585752319776
;1-SYBR;IFN-g;MouseCaecum1;;0,0636744093236786;0,0257617245128364;0,0257617245128364;0,0182162900980864;0,0182162900980864;0,702007972720542;0,315412038553644;0,315412038553644;0,223029991329155;0,223029991329155;0,702007972720542;0,315412038553644;0,315412038553644;0,223029991329155;0,223029991329155;2;28,6518158664035;0,583693081634849;0,412733336155675
;1-SYBR;IFN-g;MouseCaecum2;;0,000352983625933628;0,000427730473505775;0,000427730473505775;0,000302451118336066;0,000302451118336066;0,0469057242733683;0,0570425023249604;0,0570425023249604;0,0403351402098289;0,0403351402098289;0,0469057242733683;0,0570425023249604;0,0570425023249604;0,0403351402098289;0,0403351402098289;2;36,1467844656889;1,74819619842621;1,23616138675172
;1-SYBR;IFN-g;MouseCaecum3;;1;0,074907555375232;0,074907555375232;0,0529676403679333;0,0529676403679333;1,06463877962122;0,113679870182049;0,113679870182049;0,0803838070901329;0,0803838070901329;1,06463877962122;0,113679870182049;0,113679870182049;0,0803838070901329;0,0803838070901329;2;24,6786733480148;0,108068758664963;0,0764161520864075
;1-SYBR;IFN-g;MouseCaecum4;;0,0134215890193099;0,00643837430394548;0,00643837430394548;0,00455261813013707;0,00455261813013707;0,0745751500594822;0,036613810313049;0,036613810313049;0,0258898735574349;0,0258898735574349;0,0745751500594822;0,036613810313049;0,036613810313049;0,0258898735574349;0,0258898735574349;2;30,8979740514551;0,692064901281461;0,48936378471732
;1-SYBR;IL-10;MouseCaecum1;;0,00143086228584118;0;0;0;0;0,0157752029927682;0,0030824726842102;0,0030824726842102;0,0030824726842102;0,0030824726842102;0,0157752029927682;0,0030824726842102;0,0030824726842102;0,0030824726842102;0,0030824726842102;1;38,3884765925825;0;0
;1-SYBR;IL-10;MouseCaecum2;;0,00585441766012366;0;0;0;0;0,777955917418483;0,0799704095433951;0,0799704095433951;0,0799704095433951;0,0799704095433951;0,777955917418483;0,0799704095433951;0,0799704095433951;0,0799704095433951;0,0799704095433951;1;36,3558357455666;0;0
;1-SYBR;IL-10;MouseCaecum3;;1;0,521980914376904;0,521980914376904;0,369096244205863;0,369096244205863;1,06463877962122;0,561595138231145;0,561595138231145;0,397107730524639;0,397107730524639;1,06463877962122;0,561595138231145;0,561595138231145;0,397107730524639;0,397107730524639;2;28,9395771336575;0,753059276610246;0,532493321126541
;1-SYBR;IL-10;MouseCaecum4;;0,0145549204360148;0,000140621536486778;0,000140621536486778;9,94344420306724E-05;9,94344420306724E-05;0,0808723448511192;0,00849177000046648;0,00849177000046648;0,00600458815160634;0,00600458815160634;0,0808723448511192;0,00849177000046648;0,00849177000046648;0,00600458815160634;0,00600458815160634;2;35,0419263703941;0,0139385161343561;0,00985601927828128
;1-SYBR;IL-12;MouseCaecum1;;0,254869455121601;0,0392111635150481;0,0392111635150481;0,027726479619705;0,027726479619705;2,80992617597427;0,698820941122386;0,698820941122386;0,494141026302804;0,494141026302804;2,80992617597427;0,698820941122386;0,698820941122386;0,494141026302804;0,494141026302804;2;32,2366323447172;0,22195578957728;0,156946443933709
;1-SYBR;IL-12;MouseCaecum2;;0,0170307078909835;0,000353481368790348;0,000353481368790348;0,000249949072894758;0,000249949072894758;2,26310125973083;0,237331440490129;0,237331440490129;0,167818670959342;0,167818670959342;2,26310125973083;0,237331440490129;0,237331440490129;0,167818670959342;0,167818670959342;2;36,1401805205662;0,0299439002221668;0,0211735349022675
;1-SYBR;IL-12;MouseCaecum3;;1;0,463608410666741;0,463608410666741;0,32782065099757;0,32782065099757;1,06463877962122;0,500179866492597;0,500179866492597;0,353680575409898;0,353680575409898;1,06463877962122;0,500179866492597;0,500179866492597;0,353680575409898;0,353680575409898;2;30,2644627334877;0,668845554983321;0,472945227495186
;1-SYBR;IL-12;MouseCaecum4;;0,439325980177846;0,0389860366254061;0,038986036625406;0,0275672908694117;0,0275672908694117;2,44105231129156;0,33476250042896;0,33476250042896;0,236712834140282;0,236712834140282;2,44105231129156;0,33476250042896;0,33476250042896;0,236712834140282;0,236712834140282;2;31,4510990105619;0,128025576089581;0,0905277530182573
;1-SYBR;IL-6;MouseCaecum1;;0,421063717255803;0,058402462243015;0,058402462243015;0,0412967770900272;0,0412967770900272;4,64221167776111;1,11238289722026;1,11238289722026;0,786573489900385;0,786573489900385;4,64221167776111;1,11238289722026;1,11238289722026;0,786573489900385;0,786573489900385;2;27,1614527591088;0,200104970342327;0,141495581478193
;1-SYBR;IL-6;MouseCaecum2;;0,00665446369092272;0,000358465622758138;0,000358465622758138;0,000253473472674538;0,000253473472674538;0,884268889946334;0,102623721085742;0,102623721085742;0,0725659290903252;0,0725659290903252;0,884268889946334;0,102623721085742;0,102623721085742;0,0725659290903252;0,0725659290903252;2;33,1450251153735;0,0777157409375886;0,0549533274219058
;1-SYBR;IL-6;MouseCaecum3;;1;0,197475614853176;0,197475614853176;0,139636346381663;0,139636346381663;1,06463877962122;0,225308838446446;0,225308838446446;0,159317407526746;0,159317407526746;1,06463877962122;0,225308838446446;0,225308838446446;0,159317407526746;0,159317407526746;2;25,9135632291364;0,284897090245175;0,201452664452679
