;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;0,84100705016694;0,267612663332375;0,267612663332375;0,189230728973715;0,189230728973715;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,7135919232862;0,459072801104423;0,324613490719241
;1-SYBR;CDC42;MouseCaecum2;;0,872085321200973;0,140776256321226;0,140776256321226;0,0995438454747944;0,0995438454747944;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,661240528748;0,232886853994808;0,16467587370893
;1-SYBR;CDC42;MouseCaecum3;;1;0,110821047696735;0,110821047696735;0,0783623143245593;0,0783623143245593;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;25,4637817230508;0,159880975938199;0,113052922268624
;1-SYBR;CDC42;MouseCaecum4;;0,370180059253998;0,141279225965817;0,141279225965817;0,0998994987212157;0,0998994987212157;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;26,897482635291;0,550604587108953;0,38933623729716
;1-SYBR;CXCL9;MouseCaecum1;;1;0,735244386325766;0,735244386325766;0,519896291400291;0,519896291400291;1,05941663468229;0,789757558164042;0,789757558164042;0,558442924871123;0,558442924871123;1,05941663468229;0,789757558164042;0,789757558164042;0,558442924871123;0,558442924871123;2;22,574589449859;1,06073342999363;0,750051801379763
;1-SYBR;CXCL9;MouseCaecum2;;0,00517202017841213;0,000476248647394385;0,000476248647394385;0,000336758648103491;0,000336758648103491;0,0322517246471975;0,00344025725098363;0,00344025725098363;0,00243262923119672;0,00243262923119672;0,0322517246471975;0,00344025725098363;0,00344025725098363;0,00243262923119672;0,00243262923119672;2;30,1696458307499;0,132845878036945;0,0939362212126049
;1-SYBR;CXCL9;MouseCaecum3;;0,00114443785781699;0,000282167556832656;0,000282167556832656;0,000199522592867212;0,000199522592867212;0,0133735838536459;0,00354188213253523;0,00354188213253523;0,00250448887407913;0,00250448887407913;0,0133735838536459;0,00354188213253523;0,00354188213253523;0,00250448887407913;0,00250448887407913;2;32,3457346068422;0,355704534030999;0,251521088112121
;1-SYBR;CXCL9;MouseCaecum4;;0,00189863915795128;0,00110723389142503;0,00110723389142503;0,000782932592986206;0,000782932592986206;0,0140425706051367;0,00874535957310186;0,00874535957310186;0,00618390305805501;0,00618390305805501;0,0140425706051367;0,00874535957310186;0,00874535957310186;0,00618390305805501;0,00618390305805501;2;31,6154079914879;0,841339881553242;0,594917135528984
;1-SYBR;IFN-g;MouseCaecum1;;1;0,0353208733116255;0,0353208733116255;0,0249756290360814;0,0249756290360814;1,05941663468229;0,135591550045528;0,135591550045528;0,0958777045087878;0,0958777045087878;1,05941663468229;0,135591550045528;0,135591550045528;0,0958777045087878;0,0958777045087878;2;25,1342000450219;0,0509572487665495;0,036032216153437
;1-SYBR;IFN-g;MouseCaecum2;;0,0092923533127655;0,00701035549287203;0,00701035549287203;0,00495706990753817;0,00495706990753817;0,0579453308435846;0,0438264300617809;0,0438264300617809;0,0309899658918832;0,0309899658918832;0,0579453308435846;0,0438264300617809;0,0438264300617809;0,0309899658918832;0,0309899658918832;2;31,8839403205132;1,08840083496838;0,769615611055244
