;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;A01;SYBR;CXCL9;Unkn;LM40;;23,8069095992886;23,8069095992886;0;n. def.;n. def.;n. def.;0;60;
;A02;SYBR;IL-10;Unkn;LM40;;29,1568033156318;29,1568033156318;0;n. def.;n. def.;n. def.;0;60;
;A03;SYBR;IL-12;Unkn;LM40;;29,5879531764839;29,5879531764839;0;n. def.;n. def.;n. def.;0;60;
;A04;SYBR;IL-6;Unkn;LM40;;28,0619582204039;28,0619582204039;0;n. def.;n. def.;n. def.;0;60;
;A05;SYBR;IFN-g;Unkn;LM40;;24,4923020454585;24,4923020454585;0;n. def.;n. def.;n. def.;0;60;
;A06;SYBR;STAT6;Unkn;LM40;;27,4312312660126;27,4312312660126;0;n. def.;n. def.;n. def.;0;60;
;A07;SYBR;TGF-b;Unkn;LM40;;23,9592033154945;23,9592033154945;0;n. def.;n. def.;n. def.;0;60;
;A08;SYBR;Ppia;Unkn;LM40;;15,8783631930544;15,8783631930544;0;n. def.;n. def.;n. def.;0;60;
;A09;SYBR;Ppib;Pos Ctrl;LM40;;18,2454537561658;18,2454537561658;0;n. def.;n. def.;n. def.;0;60;
;A10;SYBR;CDC42;Pos Ctrl;LM40;;26,0188372481686;26,0188372481686;0;n. def.;n. def.;n. def.;0;60;
;A11;SYBR;;Neg Ctrl;LM40;;n. def.;0;0;n. def.;n. def.;0;0;60;
;B01;SYBR;CXCL9;Unkn;LM40;;23,389568650658;23,389568650658;0;n. def.;n. def.;n. def.;0;60;
;B02;SYBR;IL-10;Unkn;LM40;;29,0034840903915;29,0034840903915;0;n. def.;n. def.;n. def.;0;60;
;B03;SYBR;IL-12;Unkn;LM40;;29,1931031444459;29,1931031444459;0;n. def.;n. def.;n. def.;0;60;
;B04;SYBR;IL-6;Unkn;LM40;;27,7157495798962;27,7157495798962;0;n. def.;n. def.;n. def.;0;60;
;B05;SYBR;IFN-g;Unkn;LM40;;24,2207703527138;24,2207703527138;0;n. def.;n. def.;n. def.;0;60;
;B06;SYBR;STAT6;Unkn;LM40;;26,3935770718788;26,3935770718788;0;n. def.;n. def.;n. def.;0;60;
;B07;SYBR;TGF-b;Unkn;LM40;;23,6134729206459;23,6134729206459;0;n. def.;n. def.;n. def.;0;60;
;B08;SYBR;Ppia;Unkn;LM40;;15,5618531642394;15,5618531642394;0;n. def.;n. def.;n. def.;0;60;
;B09;SYBR;Ppib;Pos Ctrl;LM40;;17,9890777320288;17,9890777320288;0;n. def.;n. def.;n. def.;0;60;
;B10;SYBR;CDC42;Pos Ctrl;LM40;;19,7534581993797;19,7534581993797;0;n. def.;n. def.;n. def.;0;60;
;B11;SYBR;;Neg Ctrl;LM40;;n. def.;0;0;n. def.;n. def.;0;0;60;
;C01;SYBR;CXCL9;Unkn;LM41;;25,4048494420883;25,4048494420883;0;n. def.;n. def.;n. def.;0;60;
;C02;SYBR;IL-10;Unkn;LM41;;34,2599434893992;34,2599434893992;0;n. def.;n. def.;n. def.;0;60;
;C03;SYBR;IL-12;Unkn;LM41;;32,2902358214411;32,2902358214411;0;n. def.;n. def.;n. def.;0;60;
;C04;SYBR;IL-6;Unkn;LM41;;27,1566018445425;27,1566018445425;0;n. def.;n. def.;n. def.;0;60;
;C05;SYBR;IFN-g;Unkn;LM41;;39,6940446963113;39,6940446963113;0;n. def.;n. def.;n. def.;0;60;
;C06;SYBR;STAT6;Unkn;LM41;;29,0977972454493;29,0977972454493;0;n. def.;n. def.;n. def.;0;60;
;C07;SYBR;TGF-b;Unkn;LM41;;26,9906932480025;26,9906932480025;0;n. def.;n. def.;n. def.;0;60;
;C08;SYBR;Ppia;Unkn;LM41;;17,8378668628263;17,8378668628263;0;n. def.;n. def.;n. def.;0;60;
;C09;SYBR;Ppib;Pos Ctrl;LM41;;19,7010113987319;19,7010113987319;0;n. def.;n. def.;n. def.;0;60;
;C10;SYBR;CDC42;Pos Ctrl;LM41;;25,7635576070017;25,7635576070017;0;n. def.;n. def.;n. def.;0;60;
;C11;SYBR;;Neg Ctrl;LM41;;22,0589880524174;22,0589880524174;0;n. def.;n. def.;n. def.;0;60;
;D01;SYBR;CXCL9;Unkn;LM41;;25,7117910849652;25,7117910849652;0;n. def.;n. def.;n. def.;0;60;
;D02;SYBR;IL-10;Unkn;LM41;;34,9144089798984;34,9144089798984;0;n. def.;n. def.;n. def.;0;60;
;D03;SYBR;IL-12;Unkn;LM41;;32,3805760523984;32,3805760523984;0;n. def.;n. def.;n. def.;0;60;
;D04;SYBR;IL-6;Unkn;LM41;;27,1632136150476;27,1632136150476;0;n. def.;n. def.;n. def.;0;60;
;D05;SYBR;IFN-g;Unkn;LM41;;28,5489754483786;28,5489754483786;0;n. def.;n. def.;n. def.;0;60;
;D06;SYBR;STAT6;Unkn;LM41;;29,2496725814698;29,2496725814698;0;n. def.;n. def.;n. def.;0;60;
;D07;SYBR;TGF-b;Unkn;LM41;;27,0354634493197;27,0354634493197;0;n. def.;n. def.;n. def.;0;60;
;D08;SYBR;Ppia;Unkn;LM41;;17,8788285088215;17,8788285088215;0;n. def.;n. def.;n. def.;0;60;
