;Data Set;Target;Sample;Ctrl;Relative Quantity;Relative Quantity SD;Corrected Relative Quantity SD;Relative Quantity SEM;Corrected Relative Quantity SEM;Unscaled Expression;Unscaled Expression SD;Corrected Unscaled Expression SD;Unscaled Expression SEM;Corrected Unscaled Expression SEM;Expression;Expression SD;Corrected Expression SD;Expression SEM;Corrected Expression SEM;Wells;Mean Cq;Cq SD;Cq SEM
;1-SYBR;CDC42;MouseCaecum1;;0,299797425820043;0,0854593143158866;0,0854593143158866;0,060428860668316;0,060428860668316;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;23,9196118579678;0,411250125394032;0,290797752429938
;1-SYBR;CDC42;MouseCaecum2;;1;0,0144152014182121;0,0144152014182121;0,0101930866749877;0,0101930866749877;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;22,1816717588658;0,0207967395994701;0,0147055155973561
;1-SYBR;CDC42;MouseCaecum3;;0,0296400254423943;0,00250820237568634;0,00250820237568634;0,00177356690843602;0,00177356690843602;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;27,2579812626162;0,122083941391391;0,0863263828318335
;1-SYBR;CDC42;MouseCaecum4;;0,229482985227625;0,0425694291734986;0,0425694291734986;0,0301011320398213;0,0301011320398213;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;n. def.;2;24,3052126632414;0,267622038737047;0,189237358385935
;1-SYBR;CXCL9;MouseCaecum1;;0,872564506319018;0,53847935375285;0,53847935375285;0,38076240256759;0,38076240256759;2,00557386447549;1,27935008894083;1,27935008894083;0,90463712340167;0,90463712340167;2,00557386447549;1,27935008894083;1,27935008894083;0,90463712340167;0,90463712340167;2;21,9062341773245;0,890319841861987;0,629551197605545
;1-SYBR;CXCL9;MouseCaecum2;;0,0154685606193602;0,00156471961588574;0,00156471961588574;0,00110642385104841;0,00110642385104841;0,0154685606193602;0,00205000273715723;0,00205000273715723;0,00144957083689486;0,00144957083689486;0,0154685606193602;0,00205000273715723;0,00205000273715723;0,00144957083689486;0,00144957083689486;2;27,7240851046336;0,145935571238263;0,103192032038908
;1-SYBR;CXCL9;MouseCaecum3;;0,175402817852611;0,0302459056022694;0,0302459056022694;0,0213870849544929;0,0213870849544929;5,99180685560478;1,16986136232083;1,16986136232083;0,827216902345189;0,827216902345189;5,99180685560478;1,16986136232083;1,16986136232083;0,827216902345189;0,827216902345189;2;24,2208240421902;0,248773757193891;0,175909610693056
;1-SYBR;CXCL9;MouseCaecum4;;1;0,245780802138702;0,245780802138702;0,173793271877746;0,173793271877746;3,464344792665;1,02438072523046;1,02438072523046;0,724346557327253;0,724346557327253;3,464344792665;1,02438072523046;1,02438072523046;0,724346557327253;0,724346557327253;2;21,7095678722196;0,354586744391217;0,250730691477891
;1-SYBR;IFN-g;MouseCaecum1;;1;0,212823727796205;0,212823727796205;0,150489101122096;0,150489101122096;2,29848206058273;0,614027991588652;0,614027991588652;0,434183356690692;0,434183356690692;2,29848206058273;0,614027991588652;0,614027991588652;0,434183356690692;0,434183356690692;2;21,4858858844508;0,307039736675087;0,217109879896686
;1-SYBR;IFN-g;MouseCaecum2;;0,0161413402084596;0,00278375442431802;0,00278375442431802;0,00196841163059332;0,00196841163059332;0,0161413402084596;0,0031079510411392;0,0031079510411392;0,00219765325678532;0,00219765325678532;0,0161413402084596;0,0031079510411392;0,0031079510411392;0,00219765325678532;0,00219765325678532;2;27,4389817042946;0,248808875294722;0,175934442940296
;1-SYBR;IFN-g;MouseCaecum3;;0,0209835599043954;0,0106303375381747;0,0106303375381747;0,00751678375954521;0,00751678375954521;0,71680398085622;0,36901993267541;0,36901993267541;0,260936496787785;0,260936496787785;0,71680398085622;0,36901993267541;0,36901993267541;0,260936496787785;0,260936496787785;2;27,0604826193447;0,730873851680804;0,516805856715427
;1-SYBR;IFN-g;MouseCaecum4;;0,305994473567081;0,0493803942637202;0,0493803942637202;0,0349172116415418;0,0349172116415418;1,06007036108639;0,244203722181472;0,244203722181472;0,172678107945514;0,172678107945514;1,06007036108639;0,244203722181472;0,244203722181472;0,172678107945514;0,172678107945514;2;23,1943083820717;0,232817439775733;0,164626790443911
;1-SYBR;IL-10;MouseCaecum1;;0,97561490630343;1,2315142128672;1,2315142128672;0,870812051046008;0,870812051046008;2,24243336017553;2,85367791094611;2,85367791094611;2,01785500215226;2,01785500215226;2,24243336017553;2,85367791094611;2,85367791094611;2,01785500215226;2,01785500215226;2;28,0522662730469;1,82110732032543;1,28771733547057
;1-SYBR;IL-10;MouseCaecum2;;0,835887254683026;0,165504261876493;0,165504261876493;0,117029185888142;0,117029185888142;0,835887254683026;0,180316303178427;0,180316303178427;0,127502880735955;0,127502880735955;0,835887254683026;0,180316303178427;0,180316303178427;0,127502880735955;0,127502880735955;2;28,2752697108499;0,285651176659882;0,201985884070119
;1-SYBR;IL-10;MouseCaecum3;;0,0404639975605224;0,0278261807956978;0,0278261807956978;0,0196760811351608;0,0196760811351608;1,38226090639002;0,958940366890324;0,958940366890324;0,678073236181664;0,678073236181664;1,38226090639002;0,958940366890324;0,958940366890324;0,678073236181664;0,678073236181664;2;32,6438673138645;0,992108923019482;0,701526947142758
;1-SYBR;IL-10;MouseCaecum4;;1;0,117857204510918;0,117857204510918;0,0833376285213597;0,0833376285213597;3,464344792665;0,700758810421134;0,700758810421134;0,495511306825002;0,495511306825002;3,464344792665;0,700758810421134;0,700758810421134;0,495511306825002;0,495511306825002;2;28,016649979227;0,170032004480937;0,120230783387212
;1-SYBR;IL-12;MouseCaecum1;;0,381372550528859;0,454605779814222;0,454605779814222;0,321454829673235;0,321454829673235;0,876577965789263;1,0544461052644;1,0544461052644;0,745605991428198;0,745605991428198;0,876577965789263;1,0544461052644;1,0544461052644;0,745605991428198;0,745605991428198;2;29,4280922439875;1,71972918131613;1,21603216591302
;1-SYBR;IL-12;MouseCaecum2;;0,518559786709989;0,166469299678128;0,166469299678128;0,11771157066178;0,11771157066178;0,518559786709989;0,172288702640607;0,172288702640607;0,121826509959006;0,121826509959006;0,518559786709989;0,172288702640607;0,172288702640607;0,121826509959006;0,121826509959006;2;28,9847829203412;0,463137403364077;0,327487598539868
;1-SYBR;IL-12;MouseCaecum3;;0,0599802490417658;0,0676392997032746;0,0676392997032746;0,0478282074948947;0,0478282074948947;2,04894124170414;2,31818193124976;2,31818193124976;1,63920216361083;1,63920216361083;2,04894124170414;2,31818193124976;2,31818193124976;1,63920216361083;1,63920216361083;2;32,0967338352193;1,62691692365544;1,15040398914392
